stock,date,gap,high
삼성화재우,2020-10-26,1.8072,169000
SK가스,2020-10-15,1.9685,129500
하이골드12호,2020-12-07,2.4096,2550
에이스침대,2020-07-01,2.8785,48250
우리로,2020-06-09,2.8796,1965
한국쉘석유,2020-12-21,3.5088,295000
한국패러랠,2020-06-24,3.7406,2080
텔코웨어,2020-06-30,4.2802,13400
휴젤,2020-10-23,4.5393,230300
KT&G,2020-08-13,5.2941,89500
인피니트헬스케어,2020-06-25,5.7317,8670
하이즈항공,2020-12-17,6.5574,6500
인천도시가스,2020-09-15,6.7944,30650
토비스,2020-11-24,7.2368,9780
빙그레,2020-06-15,7.3323,68800
휴네시온,2020-09-18,7.3574,7150
동원수산,2020-12-14,7.5157,10300
코웰패션,2020-09-15,7.6087,6930
포시에스,2020-09-16,7.709,9920
동우팜투테이블,2020-07-03,8.3565,3890
엠에스씨,2020-10-08,8.3636,5960
서흥,2020-08-20,8.6486,60300
제이엠아이,2020-06-09,8.8652,1535
토니모리,2020-07-03,9.009,12100
동부건설,2020-12-11,9.0226,14500
예스코홀딩스,2020-12-02,9.5718,43500
아난티,2020-07-03,9.7194,10950
네오팜,2020-06-10,9.7493,39400
미래산업,2020-07-02,9.7832,20255
GS리테일,2020-06-08,9.8425,41850
에스넷,2020-09-09,10.0671,8200
세진중공업,2020-09-11,10.2285,8201
SGC에너지,2020-09-21,10.2345,51700
JYP Ent,2020-12-03,10.3797,43600
LG생활건강우,2020-08-14,10.8484,797000
삼화왕관,2020-06-19,10.984,48500
화성산업,2020-10-16,11.5672,14950
티플랙스,2020-07-24,11.6359,4845
무림페이퍼,2020-12-11,11.6883,3440
한창제지,2020-12-21,11.7296,2810
에스티아이,2020-07-23,11.8734,21200
창해에탄올,2020-08-03,12.2867,16450
디에이치피코리아,2020-12-21,12.3662,9450
매일유업,2020-06-16,12.4679,87500
엔에스쇼핑,2020-09-11,12.8472,16250
조흥,2020-11-30,12.8788,223500
금비,2020-12-29,13.2184,98500
우리산업홀딩스,2020-12-30,13.255,6750
보광산업,2020-08-28,13.394,8720
한창산업,2020-10-07,13.4021,9900
티와이홀딩스,2020-09-22,13.4752,32000
디지털대성,2020-12-07,13.5103,9410
재영솔루텍,2020-12-15,13.6986,1245
현대리바트,2020-07-15,13.7845,22700
유화증권우,2020-09-17,14.0351,3250
한국콜마홀딩스,2020-07-21,14.1234,35150
한국전력,2020-12-18,14.2586,30050
현대해상,2020-06-10,14.2857,28000
케이엔더블유,2020-10-30,14.3162,10700
SG세계물산,2020-07-16,14.3387,925
코엔텍,2020-08-10,14.3474,10600
하나제약,2020-08-05,14.3966,26540
알리코제약,2020-07-24,14.7132,15601
한양디지텍,2020-07-29,14.9606,7300
오뚜기,2020-08-12,15.0459,627000
한국정보통신,2020-12-02,15.0628,11000
코리아나,2020-08-19,15.251,5970
KC그린홀딩스,2020-12-17,15.3409,6090
타이거일렉,2020-12-03,15.6863,17700
메타바이오메드,2020-09-15,15.9734,3485
디자인,2020-08-24,16.0714,16250
일신석재,2020-07-29,16.0714,2600
샘표,2020-07-24,16.1889,68900
브이티지엠피,2020-06-11,16.2162,10750
광전자,2020-10-21,16.2427,2970
젬백스링크,2020-06-10,16.3324,2030
기산텔레콤,2020-06-09,16.7808,3410
S&K폴리텍,2020-06-08,16.9779,6890
피씨디렉트,2020-07-15,17.0306,13400
푸드웰,2020-12-16,17.4242,9300
코데즈컴바인,2020-06-22,17.6271,3470
다믈멀티미디어,2020-12-29,17.6471,4100
에이블씨엔씨,2020-06-30,17.8451,10500
KG이니시스,2020-07-15,18.018,26200
에스씨디,2020-12-08,18.0247,2390
아이앤씨,2020-08-21,18.1818,5980
삼양사,2020-08-13,18.238,76500
이월드,2020-07-03,18.2519,4600
삼진제약,2020-08-06,18.2815,32350
평화산업,2020-06-11,18.4314,1510
하이트진로,2020-06-24,18.5139,47050
젠큐릭스,2020-06-25,18.5345,27500
코웨이,2020-08-11,18.5515,93300
파버나인,2020-08-31,18.6709,7500
대양제지,2020-12-17,18.7117,3870
다우데이타,2020-07-31,18.7291,17750
유아이엘,2020-06-25,18.8045,4770
대원,2020-10-15,18.8073,12950
한솔홈데코,2020-11-09,19.1011,2650
웨이브일렉트로,2020-09-15,19.1589,10200
SK머티리얼즈,2020-12-29,19.3887,375000
브랜드엑스코퍼레이션,2020-08-28,19.5833,14350
NICE,2020-07-03,19.6809,22500
에프엔씨엔터,2020-10-12,19.8708,7420
오픈베이스,2020-07-09,19.8767,3890
신흥,2020-10-30,20.0,18000
윙입푸드,2020-06-10,20.2658,1810
한진중공업,2020-09-17,20.3052,10250
아나패스,2020-09-09,20.6827,30050
보라티알,2020-12-17,20.8211,20600
다원시스,2020-08-31,20.9096,23396
이크레더블,2020-08-07,21.1364,26650
TPC,2020-09-18,21.1429,5300
셀바스헬스케어,2020-09-07,21.3287,3470
일성신약,2020-07-24,21.3483,108000
신일전자,2020-06-08,21.4112,2495
NHN,2020-07-08,21.5324,92000
삼화전자,2020-11-27,21.8137,4970
동양피스톤,2020-09-16,21.8299,7590
정원엔시스,2020-09-01,21.8391,2650
디지틀조선,2020-08-14,21.9895,4660
네오크레마,2020-10-06,22.3132,11950
푸드나무,2020-08-11,22.5681,31500
경농,2020-08-10,22.6006,19800
마니커,2020-06-22,22.6512,953
나이스디앤비,2020-08-06,22.8311,13450
대양금속,2020-06-08,23.0469,6300
다스코,2020-09-09,23.3449,7080
SK증권,2020-07-02,23.4742,1315
에스코넥,2020-10-16,23.5052,2995
에이루트,2020-11-13,23.6307,7900
일야,2020-06-10,23.6496,847
디에스케이,2020-10-13,23.7099,8870
마크로젠,2020-08-07,23.7261,38850
소프트센,2020-06-25,23.9506,2510
미디어젠,2020-12-09,24.2215,17950
유니트론텍,2020-10-14,24.3017,8900
휴맥스홀딩스,2020-10-13,24.3243,5520
에스엔유,2020-10-20,24.3306,5340
휴켐스,2020-11-09,24.5495,27650
오션브릿지,2020-07-09,24.6575,22750
이미지스,2020-07-13,24.6951,4090
KG모빌리언스,2020-06-23,24.8869,13800
대호특수강,2020-10-30,25.1348,1160
제노레이,2020-08-14,25.2381,13150
KH바텍,2020-08-05,25.3589,26200
아이센스,2020-09-11,25.4545,34500
WI,2020-10-13,25.6494,1935
보락,2020-09-14,25.7485,3150
동아에스티,2020-08-06,25.8701,108500
조비,2020-08-10,25.8947,29900
동국제약,2020-09-10,25.9582,36150
삼영엠텍,2020-09-08,26.072,7350
조이시티,2020-12-29,26.1682,13500
와이지엔터테인먼트,2020-09-09,26.1731,60500
라파스,2020-06-24,26.2987,38900
대아티아이,2020-07-08,26.3578,7910
NICE평가정보,2020-12-28,26.4033,30400
원방테크,2020-12-21,26.4317,57400
인터엠,2020-06-23,26.4706,2150
덴티스,2020-06-22,26.6593,17289
에스원,2020-08-18,26.6667,104500
한국화장품,2020-08-13,26.6932,15900
에이엔피,2020-12-09,26.8786,2195
아이디스홀딩스,2020-09-18,27.0758,17600
케어젠,2020-06-10,27.2727,84000
나무기술,2020-09-17,27.3302,4030
뉴파워프라즈마,2020-11-02,27.3616,7820
KCI,2020-08-25,27.9188,12600
알티캐스트,2020-10-08,27.9835,3110
HDC현대EP,2020-10-14,28.0528,7760
램테크놀러지,2020-08-06,28.1859,8550
더블유게임즈,2020-06-24,28.2511,85800
머큐리,2020-07-14,28.5569,12650
동아쏘시오홀딩스,2020-12-04,28.5714,157500
파인텍,2020-06-08,28.7129,1950
COWON,2020-12-21,28.8462,3685
대유,2020-07-24,28.9223,12441
체리부로,2020-07-15,29.1322,3125
유엔젤,2020-08-28,29.1765,5490
차바이오텍,2020-06-10,29.5455,25650
고려제약,2020-07-23,29.646,14650
파이오링크,2020-10-05,29.6703,17700
탑엔지니어링,2020-08-12,29.6892,12100
인베니아,2020-10-08,29.7297,3600
오공,2020-06-15,30.1498,6950
에이텍,2020-08-14,30.2989,47950
유니온,2020-07-27,30.5882,11100
코위버,2020-09-08,30.836,12050
성창오토텍,2020-09-15,30.8901,12500
하이브,2020-10-15,31.1283,347490
하이트진로홀딩스,2020-06-24,31.2169,24800
한국화장품제조,2020-08-13,31.4474,49950
모토닉,2020-09-10,31.5789,16250
큐브엔터,2020-09-01,31.6798,5840
한국정보인증,2020-12-02,31.7016,11300
가비아,2020-07-10,31.9588,19200
동양고속,2020-06-18,31.9923,34450
기가레인,2020-12-23,32.1577,3185
바이오솔루션,2020-12-04,32.1678,37800
컬러레이,2020-11-10,32.2072,2935
주연테크,2020-06-09,32.3009,1495
에프에스티,2020-06-26,32.3826,39450
나무가,2020-09-10,32.5806,12330
잇츠한불,2020-08-21,32.605,39450
아남전자,2020-12-30,32.6496,3880
서호전기,2020-09-07,32.6923,27600
DRB동일,2020-09-04,32.793,10650
제일파마홀딩스,2020-11-11,33.0645,33000
농심,2020-07-14,33.1675,401500
일지테크,2020-11-06,33.1839,5940
NHN한국사이버결제,2020-08-31,33.2311,70346
티앤엘,2020-11-20,33.3333,80000
엘이티,2020-06-24,33.3333,28000
우양,2020-12-21,33.3898,7870
우리금융캐피탈,2020-10-21,33.4711,16150
영흥,2020-11-17,33.6134,1590
메타랩스,2020-08-13,33.6245,1530
시큐브,2020-06-19,33.6478,2125
풍국주정,2020-07-01,33.6609,27200
진흥기업2우B,2020-09-18,33.7209,23000
서진시스템,2020-09-07,33.7209,57500
쎌바이오텍,2020-12-23,33.7563,26350
엠플러스,2020-09-22,33.8729,20014
우리넷,2020-07-10,33.9795,11750
KR모터스,2020-12-04,34.1564,1630
남성,2020-11-19,34.2003,5160
LS ELECTRIC,2020-09-07,34.2373,79200
켐트로스,2020-08-12,34.375,8600
계양전기우,2020-06-18,34.375,10750
동진쎄미켐,2020-08-11,34.4291,38850
유앤아이,2020-06-08,34.6895,6290
삼양사우,2020-07-29,34.739,67100
아이쓰리시스템,2020-08-14,34.75,26950
에코마케팅,2020-09-04,34.7561,33150
태양금속우,2020-09-18,35.0355,4760
윈스,2020-09-11,35.0427,23700
오가닉티코스메틱,2020-06-30,35.2413,1205
크리스탈신소재,2020-11-13,35.2941,2185
홈센타홀딩스,2020-07-31,35.5,1626
코스맥스비티아이,2020-07-17,35.6061,26850
코다코,2020-06-23,36.014,1945
한국기업평가,2020-12-28,36.0505,118500
엘컴텍,2020-06-08,36.1963,2220
미스터블루,2020-07-10,36.1991,15050
유한양행우,2020-06-09,36.2989,83006
피델릭스,2020-06-23,36.3636,2175
제이스텍,2020-06-09,36.3636,10500
고려산업,2020-08-26,36.4303,5580
아미코젠,2020-09-21,36.5887,49650
스맥,2020-10-23,36.7021,2570
대우부품,2020-10-13,36.7793,3440
오파스넷,2020-12-29,36.8209,6800
와이어블,2020-06-10,36.9266,5970
대한약품,2020-09-08,37.069,47700
제이브이엠,2020-11-23,37.2093,23600
JW생명과학,2020-06-15,37.3684,26100
화천기계,2020-07-16,37.3702,3970
헝셩그룹,2020-06-23,37.3802,860
대한뉴팜,2020-09-03,37.5,15950
모다이노칩,2020-10-14,37.5921,5600
에이프로젠 H&G,2020-09-02,37.7397,1365
비츠로셀,2020-07-30,37.8738,20750
케이피에프,2020-10-15,38.0,6900
큐로홀딩스,2020-06-08,38.0399,831
선데이토즈,2020-06-23,38.0435,31750
큐로,2020-07-03,38.0645,856
소프트캠프,2020-12-18,38.0697,5150
한익스프레스,2020-12-08,38.1285,9890
CJ씨푸드,2020-08-31,38.2413,6760
이그잭스,2020-06-10,38.2609,2385
아이씨케이,2020-09-01,38.4615,5400
녹원씨엔아이,2020-08-10,38.6482,8000
조광피혁,2020-06-19,38.6643,78900
에코바이오,2020-10-14,38.796,12450
바른손,2020-12-01,38.806,4185
오리온,2020-08-14,38.8186,164500
초록뱀미디어,2020-09-28,39.1481,3430
네오위즈,2020-08-07,39.2781,32800
위세아이텍,2020-07-29,39.4846,18133
케어랩스,2020-06-25,39.819,14681
KEC,2020-12-02,39.8422,3545
브릿지바이오테라퓨틱스,2020-09-22,39.8551,19300
휴맥스,2020-08-14,39.9789,6642
큐리언트,2020-09-11,40.099,42450
한일단조,2020-06-19,40.2527,3885
모나리자,2020-08-20,40.2622,7490
테고사이언스,2020-09-03,40.3774,37200
대보마그네틱,2020-09-01,40.512,46650
알에프세미,2020-10-14,40.9336,7850
태경케미컬,2020-12-14,41.0345,20450
에스텍파마,2020-08-26,41.0569,17350
디케이락,2020-10-14,41.3127,18300
