stock,date,gap,high
대보마그네틱,2020-09-01,40.0901,46650
큐리언트,2020-09-11,40.099,42450
에이프로젠 H&G,2020-09-02,40.1437,1365
한국바이오젠,2020-08-12,40.625,12150
유비쿼스,2020-12-07,40.7159,31450
콜마비앤에이치,2020-08-25,40.7336,72900
홈캐스트,2020-08-26,40.7529,4300
디피씨,2020-09-01,40.836,21900
부국철강,2020-07-06,41.0177,6790
케어랩스,2020-06-25,41.1635,14681
주연테크,2020-06-03,41.4097,1605
한진,2020-11-16,41.4692,59700
큐로,2020-07-03,41.4876,856
모나리자,2020-08-20,41.5879,7490
슈피겐코리아,2020-09-14,41.8149,79700
코다코,2020-06-23,41.9708,1945
코리아써키트,2020-07-27,42.0233,18250
에스텍파마,2020-08-26,42.2131,17350
JW생명과학,2020-06-15,42.2343,26100
비비씨,2020-09-21,42.5258,27650
옴니시스템,2020-10-23,42.8266,3335
태경케미컬,2020-12-14,43.007,20450
테고사이언스,2020-09-03,43.0769,37200
메디포스트,2020-12-21,43.128,45300
세기상사,2020-06-22,43.5065,8840
세경하이테크,2020-07-30,43.6195,30950
동일고무벨트,2020-09-03,43.8049,14740
아이씨케이,2020-09-01,43.8083,5400
큐로홀딩스,2020-06-03,43.8127,860
에이디테크놀로지,2020-08-04,43.9175,34900
디케이락,2020-10-14,44.0945,18300
화천기계,2020-06-04,44.1581,4195
현대에너지솔루션,2020-09-07,44.4272,46650
종근당홀딩스,2020-12-18,44.4444,156000
지엔씨에너지,2020-09-11,44.5848,8010
디딤,2020-11-10,44.6237,2690
육일씨엔에쓰,2020-10-21,44.7802,5270
로스웰,2020-06-08,44.8171,475
삼아제약,2020-09-03,44.8485,23900
비에이치,2020-07-16,44.8925,26950
JW신약,2020-09-01,44.96,7248
KEC,2020-12-02,45.2869,3545
한진칼,2020-06-11,45.2991,102000
힘스,2020-06-11,45.7143,16830
엔피디,2020-06-03,45.8333,5950
코드네이처,2020-12-09,45.8333,2800
멕아이씨에스,2020-08-07,46.4498,24091
대봉엘에스,2020-09-03,46.6063,16200
에코바이오,2020-10-14,46.816,12450
남화산업,2020-07-07,46.8599,15200
광동제약,2020-09-03,46.8647,13350
넥센우,2020-06-19,46.9657,5570
엘이티,2020-06-24,46.9816,28000
아스타,2020-09-08,46.9983,8570
삼일제약,2020-08-06,47.3958,14150
인터플렉스,2020-12-16,47.4104,18500
화일약품,2020-08-06,47.5871,5933
미코,2020-09-07,47.6027,21550
넷마블,2020-09-07,47.6534,204500
신풍제지,2020-12-07,47.7504,5090
경인양행,2020-06-30,47.7901,10700
캠시스,2020-07-30,47.8448,3430
에프앤가이드,2020-12-17,47.9638,16350
쎄노텍,2020-06-30,48.1308,3170
세화피앤씨,2020-06-16,48.5915,6330
셀트리온,2020-12-07,48.6826,396239
아이디스,2020-08-03,48.7002,42900
태림포장,2020-11-30,49.0982,7440
금양,2020-12-17,49.1396,7800
뉴프렉스,2020-10-07,49.2147,2850
핸즈코퍼레이션,2020-09-11,49.2515,9970
인피니티엔티,2020-06-03,49.5375,1455
한양증권우,2020-10-23,49.7881,35350
한국알콜,2020-08-03,50.0,22200
유니온머티리얼,2020-07-27,50.0,6180
나노브릭,2020-09-18,50.0583,12875
와이솔,2020-09-10,50.1976,19000
아톤,2020-06-24,50.2119,35450
메디톡스,2020-09-03,50.5112,262943
JW홀딩스,2020-09-11,50.5376,7000
두산퓨얼셀1우,2020-09-14,50.5696,23790
성우테크론,2020-08-21,50.5729,8673
비올,2020-11-20,50.655,3450
에스앤더블류,2020-11-12,50.6986,3775
올릭스,2020-12-03,50.8035,61000
에이프로,2020-07-17,50.8393,62900
필옵틱스,2020-09-18,51.073,17600
지엠비코리아,2020-09-15,51.0989,11000
쌍방울,2020-08-05,51.2301,1045
지엔코,2020-06-03,51.3369,1415
브릿지바이오테라퓨틱스,2020-06-03,51.3585,20055
나이벡,2020-12-09,51.7829,48950
에이치엘사이언스,2020-07-03,52.0775,58854
앱코,2020-12-09,52.2976,34800
디케이티,2020-07-16,52.3457,30850
다산네트웍스,2020-09-08,52.451,15550
JW중외제약,2020-08-06,52.8493,44632
윌링스,2020-11-09,52.8777,21250
아이스크림에듀,2020-08-27,52.9126,12600
아시아종묘,2020-11-26,52.9745,10800
이라이콤,2020-12-29,53.0172,17750
페이퍼코리아,2020-11-27,53.1729,3500
CMG제약,2020-12-22,53.1823,7100
신성이엔지,2020-11-10,53.3101,4400
레고켐바이오,2020-12-30,53.3265,74900
제이앤티씨,2020-06-03,53.486,14750
남화토건,2020-06-03,53.617,18050
대원전선우,2020-07-03,53.6517,5470
비트컴퓨터,2020-07-14,53.6946,15600
모바일어플라이언스,2020-10-13,53.8462,6700
삼화페인트,2020-12-21,54.023,20100
금호건설우,2020-11-17,54.1502,58500
태웅,2020-09-07,54.4,19300
DMS,2020-09-08,54.4304,12200
엔에스,2020-09-17,54.4304,18300
TS트릴리온,2020-12-30,54.7036,1957
알엔투테크놀로지,2020-07-13,54.9206,24400
안국약품,2020-09-03,55.2632,20650
플레이디,2020-06-10,55.3398,16000
한독,2020-08-05,55.3819,44750
삼양식품,2020-06-19,55.3829,140000
대한광통신,2020-09-10,55.4198,5090
파미셀,2020-07-28,55.5556,25900
팜스빌,2020-07-15,55.5556,16100
아시아나IDT,2020-12-01,55.6468,37900
지노믹트리,2020-10-15,55.8052,20800
KNN,2020-08-27,55.814,3015
이노와이어리스,2020-09-08,55.8727,71000
케이아이엔엑스,2020-09-07,55.9055,99000
현대약품,2020-12-23,56.4723,11000
솔트룩스,2020-07-23,56.4725,48350
한국정보인증,2020-12-02,56.9444,11300
국동,2020-09-16,57.1429,5280
마니커에프앤지,2020-06-22,57.3094,10524
이원컴포텍,2020-11-09,57.6151,13350
효성ITX,2020-09-02,57.6471,33500
녹십자웰빙,2020-09-15,57.7406,18850
우진비앤지,2020-07-27,58.3794,4300
조아제약,2020-06-08,58.4323,6670
리메드,2020-06-11,58.517,39550
베트남개발1,2020-07-07,58.5903,360
로보로보,2020-06-10,58.7514,7120
위드텍,2020-11-06,58.871,39400
이글벳,2020-12-09,59.0361,13200
제이엔케이히터,2020-09-07,59.0574,10800
콤텍시스템,2020-10-06,59.3625,2000
윈텍,2020-07-30,59.4891,4370
바이브컴퍼니,2020-11-06,59.8706,49400
코리아센터,2020-11-19,60.0481,13300
뉴보텍,2020-07-21,60.0629,2545
슈프리마,2020-06-04,60.3636,44100
아이티엠반도체,2020-06-05,60.3917,73700
자비스,2020-12-08,60.4255,3770
디에이테크놀로지,2020-08-11,60.6317,10425
케이엠더블유,2020-09-08,60.6822,89500
코아시아옵틱스,2020-06-22,60.84,4021
카카오게임즈,2020-09-14,61.1212,89100
일동제약,2020-11-24,61.1465,25300
일진다이아,2020-09-21,61.565,70200
메디아나,2020-07-14,61.9718,23000
동성제약,2020-07-24,61.9718,17250
오이솔루션,2020-08-07,62.0112,72500
이수페타시스,2020-09-10,62.6194,5960
CJ씨푸드1우,2020-06-19,63.0804,72000
액트로,2020-07-23,63.1753,14800
비씨월드제약,2020-12-18,63.2479,28650
두산2우B,2020-06-19,63.3136,138000
초록뱀컴퍼니,2020-10-07,63.6364,2700
국영지앤엠,2020-11-02,63.8699,4785
알체라,2020-12-28,63.871,50800
한국유니온제약,2020-11-12,63.9871,25500
한국팩키지,2020-12-21,64.0367,8940
녹십자셀,2020-12-22,64.208,67900
서울식품우,2020-12-07,64.311,9300
성신양회우,2020-07-28,64.3275,28100
금호전기,2020-10-05,64.5528,5060
쎌마테라퓨틱스,2020-07-27,64.5866,10550
YBM넷,2020-08-28,64.6274,14800
에어부산,2020-11-17,64.7552,5890
판타지오,2020-11-16,64.8438,211
한창,2020-06-05,65.1163,2130
한송네오텍,2020-12-02,65.3846,2795
미투젠,2020-08-31,65.4628,36650
드림씨아이에스,2020-06-04,65.5882,28150
코스나인,2020-09-29,66.0232,2150
오텍,2020-12-21,66.0305,21750
제이티,2020-11-25,66.0377,13200
엑스큐어,2020-06-03,66.078,7241
일정실업,2020-10-22,66.1202,30400
씨티씨바이오,2020-06-25,66.1829,11450
투비소프트,2020-12-08,66.2551,4040
에스티큐브,2020-06-17,66.2607,13650
현대바이오랜드,2020-06-15,66.3866,39600
넵튠,2020-12-04,66.474,43200
엘앤씨바이오,2020-10-06,66.7717,51866
SK디앤디,2020-09-07,66.805,60300
이엠코리아,2020-09-15,66.998,8400
메디프론,2020-08-11,67.0886,6600
링네트,2020-12-21,67.1779,10900
더존비즈온,2020-09-08,67.4877,136000
센코,2020-11-26,67.5,33500
원풍물산,2020-10-15,67.6845,3295
바른손이앤에이,2020-06-03,67.7632,2550
국보,2020-07-23,67.8466,2845
경동제약,2020-07-24,67.8899,18300
에스디생명공학,2020-08-27,68.2179,7410
전진바이오팜,2020-10-21,68.2692,17500
지엘팜텍,2020-12-21,68.3099,2390
인디에프,2020-06-04,68.4713,2645
서울바이오시스,2020-08-27,68.4848,27800
제놀루션,2020-08-04,68.5143,26541
SCI평가정보,2020-09-25,68.6513,6940
롯데지주우,2020-06-23,68.9394,111500
한일진공,2020-10-13,69.1729,2250
케이엠제약,2020-08-24,69.4915,5000
코오롱생명과학,2020-06-11,69.6787,42250
에스퓨얼셀,2020-07-13,69.7264,53973
제이준코스메틱,2020-07-17,69.75,3395
안트로젠,2020-06-11,69.9219,87000
KC코트렐,2020-12-11,69.973,12578
엠에스오토텍,2020-12-03,70.0405,12600
테라젠이텍스,2020-09-15,70.5744,14550
스킨앤스킨,2020-06-08,70.7224,449
유비케어,2020-07-14,71.0677,14900
SK디스커버리,2020-08-14,71.215,91600
이노메트리,2020-08-04,71.3483,30500
씨케이에이치,2020-12-10,71.8101,579
한화솔루션우,2020-09-10,71.8399,96574
인트로메딕,2020-12-02,72.2689,4100
에스폴리텍,2020-09-14,72.4138,9000
엔에스엔,2020-06-03,72.5979,2425
액트,2020-06-08,72.7273,8550
에스맥,2020-08-27,72.7273,2565
아시아나항공,2020-11-17,72.75,29713
바이온,2020-11-09,73.0769,2475
서원,2020-06-29,73.2314,4530
제일바이오,2020-08-06,73.3631,5825
KPX홀딩스,2020-11-13,73.6111,125000
에이프로젠 KIC,2020-09-02,73.6111,3750
인성정보,2020-06-25,73.6303,3898
아이디피,2020-08-24,74.2054,14250
상지카일룸,2020-06-11,74.3772,2450
켐온,2020-11-19,74.4,6540
모나미,2020-08-03,74.4186,10500
넥슨지티,2020-08-07,74.4275,22850
영림원소프트랩,2020-09-08,74.502,21900
휴니드,2020-06-19,75.0585,14950
신신제약,2020-07-24,75.1179,14850
솔루스첨단소재1우,2020-06-15,75.2239,29350
스타플렉스,2020-06-22,75.2669,9850
크린앤사이언스,2020-07-13,75.7447,41300
이루다,2020-08-06,75.9398,23400
피피아이,2020-06-26,76.0962,12450
메지온,2020-08-26,76.1619,235000
성문전자우,2020-10-15,77.0335,18500
KH 일렉트론,2020-12-01,77.4059,2120
뉴지랩파마,2020-09-07,77.512,18550
피플바이오,2020-11-06,77.6834,44332
에스앤에스텍,2020-08-05,78.2972,53400
티사이언티픽,2020-09-01,78.3866,5860
이엔플러스,2020-06-23,78.8599,7530
한진칼우,2020-06-19,79.4709,84800
에스와이,2020-12-14,79.7635,6840
알에프텍,2020-09-02,79.9266,14700
크리스탈지노믹스,2020-08-28,80.1341,14771
베노홀딩스,2020-08-21,80.1698,11675
바이넥스,2020-08-31,80.7339,39400
삼천당제약,2020-12-22,80.9074,95700
대정화금,2020-11-25,80.9259,48850
대웅제약,2020-12-22,81.3291,286500
이지홀딩스,2020-06-09,81.4596,9200
제일전기공업,2020-11-26,82.2126,42000
메드팩토,2020-09-04,82.337,134200
대화제약,2020-09-01,82.5397,23000
동국S&C,2020-09-07,82.6299,11250
남선알미늄,2020-07-03,82.6897,6860
슈펙스비앤피,2020-06-04,82.716,2960
인콘,2020-12-03,82.7309,4550
GRT,2020-06-04,82.9653,1740
퍼스텍,2020-06-19,82.9907,4895
경보제약,2020-12-22,82.996,22600
액토즈소프트,2020-09-01,83.0189,24250
와이엠씨,2020-09-14,83.3534,15200
카이노스메드,2020-08-05,83.3787,6730
넥스트BT,2020-10-16,83.4891,2945
나노신소재,2020-08-11,83.8028,52200
엔시트론,2020-06-09,84.0336,2190
일신바이오,2020-12-09,84.2949,11500
두산퓨얼셀2우B,2020-06-15,84.7287,34729
시노펙스,2020-08-06,84.9664,6890
이퓨쳐,2020-10-20,85.8491,19700
진양제약,2020-09-04,85.8766,11450
에이치엘비생명과학,2020-09-21,86.0697,18700
비보존 헬스케어,2020-10-14,86.1736,2895
유니슨,2020-09-09,86.3369,7910
한화우,2020-06-18,86.4583,89500
유비쿼스홀딩스,2020-06-10,86.4989,40750
드래곤플라이,2020-11-10,86.9565,4300
이더블유케이,2020-09-17,87.0504,13000
동방선기,2020-11-17,87.3504,5480
이씨에스,2020-12-16,87.3964,11300
쏠리드,2020-09-08,87.5477,13766
코미팜,2020-06-10,87.5598,19600
네오펙트,2020-06-26,87.6045,6735
폴라리스오피스,2020-11-25,87.7647,3990
SV인베스트먼트,2020-10-23,87.9386,8570
티엘비,2020-12-14,88.1335,76100
세원이앤씨,2020-12-16,88.2075,3990
대호특수강우,2020-11-02,88.785,3030
대원제약,2020-07-24,89.0826,30915
OQP,2020-08-13,89.4602,7370
케이엠,2020-08-05,89.6355,20291
에프알텍,2020-09-08,90.1261,9050
엔지켐생명과학,2020-08-07,90.6186,184900
부산주공,2020-11-16,91.0211,1085
디알젬,2020-07-20,91.4815,25850
범양건영,2020-08-12,92.029,7950
에이스테크,2020-09-08,92.1409,35450
에이프로젠제약,2020-06-25,92.1811,2335
세종메디칼,2020-09-01,92.381,20200
에이비엘바이오,2020-08-05,93.0288,40150
이노테라피,2020-12-03,93.0556,27800
엔케이물산,2020-06-03,93.1193,1263
데이타솔루션,2020-09-08,93.3333,11600
서울제약,2020-09-04,93.4704,16000
위더스제약,2020-07-03,93.6019,40850
강스템바이오텍,2020-06-25,94.1667,11650
더블유에스아이,2020-12-04,94.6309,5800
비비안,2020-06-04,94.9326,7232
바디텍메드,2020-10-14,95.086,39700
오스코텍,2020-12-08,95.0887,71500
진흥기업우B,2020-10-16,95.279,18200
ES큐브,2020-06-25,95.4993,13900
KMH,2020-12-21,95.5157,21800
GH신소재,2020-12-04,95.5836,12400
코오롱머티리얼,2020-09-16,95.9391,5790
제넥신,2020-08-27,96.1856,190300
한스바이오메드,2020-09-11,96.4664,27800
바이오니아,2020-08-19,96.648,35200
셀트리온제약,2020-12-28,96.6869,268871
한탑,2020-12-01,96.7123,3590
소프트센우,2020-06-19,96.7828,73400
드림텍,2020-08-04,97.0228,21574
마이더스AI,2020-10-05,97.0297,995
체시스,2020-10-12,97.4312,3228
에치에프알,2020-09-08,97.8,45494
금강공업우,2020-09-16,97.8571,27700
에이치엘비,2020-09-21,98.1805,66985
삼부토건,2020-11-17,100.6601,6080
한올바이오파마,2020-09-07,100.7177,41950
엔젠바이오,2020-12-15,100.9828,40900
녹십자엠에스,2020-09-08,101.1089,19950
명성티엔에스,2020-09-22,101.4115,18550
나노엔텍,2020-09-08,101.7011,16600
SDN,2020-10-14,102.1201,5720
에스에너지,2020-09-09,102.1696,10250
국전약품,2020-12-30,102.2956,12866
교촌에프앤비,2020-11-13,102.3377,38950
우리바이오,2020-12-03,102.6078,10100
부광약품,2020-07-21,103.0406,42537
앱클론,2020-07-23,103.7578,48800
KH E&T,2020-09-25,103.8647,4220
솔브레인홀딩스,2020-08-07,104.205,77700
신도기연,2020-07-06,104.3344,33000
얼라인드,2020-08-05,104.4693,18300
