stock,date,gap,high
디에이치피코리아,2020-12-21,21.4653,9450
원방테크,2020-12-21,21.4815,57400
에이루트,2020-11-13,21.5385,7900
알루코,2020-08-13,21.658,5870
한일사료,2020-05-28,21.727,2185
삼익THK,2020-09-21,21.8107,14800
위메이드,2020-11-23,21.8117,51100
위니아딤채,2020-05-07,21.8966,3535
미래에셋대우우,2020-08-11,21.9361,5920
현대엘리베이,2020-07-02,21.94,52800
무림페이퍼,2020-12-11,21.9858,3440
유티아이,2020-05-12,22.0,21350
해성산업,2020-05-08,22.1277,14350
에스텍,2020-12-29,22.2222,12650
나노,2020-03-09,22.2222,1760
대상홀딩스우,2020-08-31,22.2494,10000
동부건설,2020-12-11,22.3629,14500
서흥,2020-08-20,22.561,60300
SBS미디어홀딩스,2020-06-23,22.7041,2405
서울가스,2020-12-14,22.7321,115000
성신양회,2020-07-27,22.8869,9450
하림,2020-05-06,23.0228,3500
블루콤,2020-07-29,23.1098,8630
삼성중공업,2020-06-04,23.1366,7930
도화엔지니어링,2020-04-21,23.1436,9950
티웨이항공,2020-11-16,23.2143,3450
전방,2020-10-19,23.2489,41350
코리아나,2020-08-19,23.3471,5970
유안타증권우,2020-06-18,23.4714,3130
DB손해보험,2020-05-19,23.5294,54600
쿠쿠홈시스,2020-08-21,23.5741,48750
인터로조,2020-05-14,23.601,26018
세중,2020-05-29,23.8182,3405
지투알,2020-05-04,23.855,6490
휴비스,2020-08-31,23.8994,9850
KR모터스,2020-12-04,23.9544,1630
크리스탈신소재,2020-11-13,24.1477,2185
KH바텍,2020-08-05,24.1706,26200
성보화학,2020-08-11,24.2781,5810
GST,2020-07-15,24.3169,22750
레드캡투어,2020-08-04,24.4019,26000
에스에스알,2020-05-18,24.4328,7130
중앙백신,2020-09-17,24.4373,19350
이랜시스,2020-10-16,24.5614,2840
미래테크놀로지,2020-08-05,24.6988,10350
와이지엔터테인먼트,2020-09-09,24.7423,60500
롯데손해보험,2020-06-11,24.7813,2140
신라젠,2020-03-27,24.7934,15100
대림B&Co,2020-12-18,24.8134,6690
한국금융지주우,2020-09-15,24.8366,76400
한국내화,2020-05-29,24.8656,4645
한국선재,2020-11-18,24.9206,3935
네오팜,2020-05-27,24.9221,40100
해마로푸드서비스,2020-12-21,24.9258,4210
모토닉,2020-09-10,25.0,16250
삼호개발,2020-04-22,25.0829,5660
한솔제지,2020-05-06,25.0951,16450
한일홀딩스,2020-12-18,25.1185,13200
E1,2020-09-15,25.122,51300
세명전기,2020-04-21,25.2091,5240
승일,2020-03-10,25.2772,11300
흥구석유,2020-04-09,25.3197,9800
태원물산,2020-10-07,25.3399,5070
서산,2020-07-24,25.3968,3160
엠에스씨,2020-10-08,25.4737,5960
동양물산,2020-11-12,25.5102,1845
모헨즈,2020-07-27,25.6163,5860
서한,2020-11-05,25.6849,1835
골프존,2020-07-28,25.7764,81000
우성사료,2020-05-28,25.8015,4120
선창산업,2020-10-14,25.814,5410
휴네시온,2020-09-18,25.8803,7150
다믈멀티미디어,2020-12-29,25.9601,4100
디지털대성,2020-12-07,25.9705,9410
하이트진로,2020-06-24,25.9705,47050
경동나비엔,2020-09-10,25.9939,61800
에이스침대,2020-05-15,26.0606,52000
케어젠,2020-06-10,26.1261,84000
피에스케이,2020-12-17,26.1765,42900
아남전자,2020-12-30,26.1789,3880
푸드나무,2020-08-11,26.2525,31500
특수건설,2020-04-23,26.3812,9150
영풍정밀,2020-09-08,26.4223,10000
나무가,2020-09-10,26.4781,24600
휴켐스,2020-11-09,26.5446,27650
아이티센,2020-06-08,26.5823,7000
뷰웍스,2020-05-15,26.6369,42550
지에스이,2020-09-17,26.6458,2020
휴온스,2020-09-02,26.6996,70445
하이즈항공,2020-12-17,26.7057,6500
에스원,2020-08-18,26.8204,104500
하이록코리아,2020-06-03,26.9103,19100
피씨엘,2020-09-23,26.9774,44950
하나제약,2020-08-05,27.0742,29100
제이브이엠,2020-11-23,27.0804,45050
하이골드12호,2020-12-07,27.182,2550
화인베스틸,2020-06-08,27.1845,3275
HDC현대EP,2020-10-14,27.2131,7760
이화산업,2020-06-19,27.2446,20550
TPC,2020-09-18,27.2509,5300
동원수산,2020-05-28,27.2727,11200
태웅로직스,2020-12-17,27.4,6370
멜파스,2020-12-07,27.4611,2460
JYP Ent,2020-12-03,27.4854,43600
LS전선아시아,2020-12-18,27.5362,9680
라온시큐어,2020-05-21,27.8581,4865
파인텍,2020-06-08,27.8689,1950
모비스,2020-07-29,27.8846,3325
동국제약,2020-09-10,27.9646,36150
에코마케팅,2020-09-04,27.9923,33150
오션브릿지,2020-07-09,28.169,22750
대교우B,2020-03-17,28.2101,3295
케어랩스,2020-06-25,28.2183,14681
이오테크닉스,2020-08-10,28.3151,128700
그리티,2020-09-09,28.6689,3770
LG헬로비전,2020-05-12,28.844,5740
신영와코루,2020-12-04,28.9274,119000
시공테크,2020-06-02,28.9963,6940
예스코홀딩스,2020-12-02,29.0801,43500
롯데정밀화학,2020-09-07,29.1262,66500
우리이앤엘,2020-12-29,29.1513,1750
남성,2020-11-19,29.1615,5160
태광,2020-06-02,29.199,10000
브랜드엑스코퍼레이션,2020-08-28,29.2793,14350
휴온스글로벌,2020-05-08,29.3554,35120
한글과컴퓨터,2020-09-15,29.3769,21800
오리온,2020-08-14,29.5276,164500
야스,2020-06-08,29.6443,16400
레이언스,2020-04-28,29.661,15300
영신금속,2020-12-11,29.6636,4240
에프엔씨엔터,2020-10-12,29.7203,7420
오리콤,2020-12-10,29.7552,6890
에프에스티,2020-06-26,29.7697,39450
쎄니트,2020-05-22,29.7935,2200
하이트진로2우B,2020-06-15,29.8289,26550
롯데칠성우,2020-07-21,29.8387,80500
우리산업홀딩스,2020-06-01,29.8677,6870
지니언스,2020-12-17,29.8682,8870
아이텍,2020-09-21,29.878,10650
에스엔유,2020-10-20,29.927,5340
아이마켓코리아,2020-05-11,29.9534,11150
대유,2020-07-24,29.9652,18650
동양피스톤,2020-09-16,29.9658,7590
아세아텍,2020-03-09,29.9694,4250
핸디소프트,2020-04-20,30.0,4485
대한제분,2020-08-12,30.0353,184000
매일유업,2020-05-14,30.1273,92000
JW생명과학,2020-06-15,30.1746,26100
이크레더블,2020-08-07,30.3178,26650
조흥,2020-11-30,30.3207,223500
다원시스,2020-08-31,30.3763,24250
로보로보,2020-06-10,30.4029,7120
한국콜마홀딩스,2020-07-21,30.4267,35150
엑사이엔씨,2020-08-26,30.4348,1950
힘스,2020-06-11,30.4651,16830
스카이라이프,2020-07-28,30.4878,10700
대우부품,2020-10-13,30.5503,3440
토비스,2020-11-24,30.5741,9780
한세엠케이,2020-12-22,30.6034,4545
자이글,2020-11-16,30.6176,4970
한국전력,2020-12-18,30.6522,30050
슈피겐코리아,2020-09-14,30.6557,79700
갤럭시아에스엠,2020-08-07,30.6931,1980
배럴,2020-05-08,30.7317,13400
아이에스이커머스,2020-11-19,30.7388,4955
메디톡스,2020-09-03,30.8174,262943
한전산업,2020-12-21,30.8725,5850
에스엠,2020-09-08,30.9061,40450
우리기술투자,2020-11-24,30.9309,6540
알리코제약,2020-07-24,31.1008,15601
코드네이처,2020-05-20,31.1441,3095
오로라,2020-04-01,31.2434,12350
화승인더,2020-03-09,31.25,10500
아이엘사이언스,2020-08-14,31.2977,4300
엠아이텍,2020-10-06,31.3539,5530
남양유업,2020-03-11,31.4626,386500
조광페인트,2020-12-18,31.6212,8200
리노스,2020-04-28,31.6814,1488
컴퍼니케이,2020-05-21,31.7308,9590
기산텔레콤,2020-06-04,31.8008,3440
리드코프,2020-07-28,31.9484,9210
큐리언트,2020-09-11,32.0373,42450
더존비즈온,2020-09-08,32.0388,136000
천일고속,2020-12-02,32.0988,85600
LS네트웍스,2020-12-21,32.1154,3435
파마리서치프로덕트,2020-08-19,32.1429,77700
에이트원,2020-05-20,32.2917,7620
WI,2020-10-13,32.5342,1935
뉴파워프라즈마,2020-11-02,32.5424,7820
광전자,2020-10-21,32.5893,2970
메가스터디,2020-03-31,32.618,15450
THE E&M,2020-12-01,32.7354,1480
노바텍,2020-12-29,32.7536,45800
웰바이오텍,2020-08-10,32.7731,3950
동아에스티,2020-08-06,32.8029,108500
캠시스,2020-07-30,32.9457,3430
아이씨케이,2020-09-01,33.0049,5400
대주산업,2020-11-11,33.0317,2940
미투온,2020-08-14,33.189,9230
대보마그네틱,2020-09-01,33.2857,46650
엠벤처투자,2020-04-22,33.3333,1400
에이치엔티,2020-03-09,33.3333,2560
가비아,2020-07-10,33.3333,19200
텔코웨어,2020-04-17,33.3333,15000
삼화전자,2020-11-27,33.4228,4970
SG세계물산,2020-07-16,33.4776,925
이엠넷,2020-08-12,33.4884,5740
앱코,2020-12-09,33.5893,34800
클리오,2020-05-18,33.6066,24450
유아이엘,2020-06-25,33.6134,4770
웹스,2020-07-21,33.6585,2740
우리로,2020-05-28,33.9394,2210
현진소재,2020-03-09,34.0,536
STX엔진,2020-12-14,34.058,9250
화성산업,2020-10-16,34.0807,14950
이엠네트웍스,2020-05-11,34.1912,10950
와이즈버즈,2020-06-22,34.1954,2335
에이티넘인베스트,2020-11-24,34.3936,3380
삼화왕관,2020-06-03,34.4,50400
우원개발,2020-04-22,34.4715,8270
이지케어텍,2020-09-08,34.5205,24550
영보화학,2020-07-29,34.6253,5210
상상인증권,2020-05-08,34.6847,1495
성광벤드,2020-06-03,34.7222,9700
상상인,2020-05-28,34.7287,8690
아모레G우,2020-07-03,34.7319,28900
동우팜투테이블,2020-05-06,34.8214,4530
대덕,2020-05-21,34.8733,9050
티와이홀딩스,2020-09-22,35.0211,32000
NICE평가정보,2020-12-28,35.1111,30400
풀무원,2020-07-14,35.2239,22650
유수홀딩스,2020-05-28,35.3591,7350
동진쎄미켐,2020-08-11,35.3659,38850
선데이토즈,2020-06-23,35.3945,31750
파나진,2020-08-10,35.4167,6500
한국정보통신,2020-05-21,35.4497,12800
현대사료,2020-05-29,35.5634,19250
푸드웰,2020-12-16,35.5685,9300
두산인프라코어,2020-09-28,35.6041,10550
유신,2020-04-21,35.6688,21300
대호에이엘,2020-04-23,35.7002,3440
이녹스,2020-12-18,35.7466,15000
동원시스템즈우,2020-09-14,35.7595,42900
그린플러스,2020-11-11,35.865,16100
삼양사,2020-08-13,35.8792,76500
한국기업평가,2020-12-28,35.8945,118500
애니플러스,2020-06-15,35.9477,2080
비츠로셀,2020-07-30,36.0656,20750
코위버,2020-05-08,36.1656,12500
핌스,2020-09-18,36.25,21800
국동,2020-09-16,36.2581,5280
탑엔지니어링,2020-08-12,36.2613,12100
KT서브마린,2020-09-07,36.2782,7250
LS ELECTRIC,2020-09-07,36.3167,79200
차바이오텍,2020-06-02,36.3171,26650
인피니트헬스케어,2020-05-15,36.3905,9220
우양,2020-12-21,36.3951,7870
버추얼텍,2020-06-18,36.4221,1060
피씨디렉트,2020-03-11,36.4444,15350
큐캐피탈,2020-03-09,36.4865,808
콤텍시스템,2020-10-06,36.5188,2000
자연과환경,2020-03-31,36.6197,1940
디앤씨미디어,2020-08-28,36.7107,46550
재영솔루텍,2020-12-15,36.8132,1245
메디포스트,2020-12-21,36.858,45300
대모,2020-06-03,36.9198,6490
한국공항,2020-05-08,37.0558,54000
케이아이엔엑스,2020-09-07,37.1191,99000
에스엠코어,2020-03-10,37.1631,9670
한국화장품제조,2020-08-13,37.2253,49950
코퍼스코리아,2020-12-16,37.2385,3280
한세예스24홀딩스,2020-12-08,37.3333,10300
위세아이텍,2020-07-29,37.3712,18133
삼성물산우B,2020-10-27,37.3874,152500
대구백화점,2020-11-25,37.4172,12450
유화증권우,2020-09-17,37.4207,3250
금호산업,2020-11-17,37.4302,12300
SGC에너지,2020-09-21,37.5,51700
유니온,2020-07-27,37.5465,11100
코엔텍,2020-06-05,37.6564,12100
삼진제약,2020-08-06,37.6596,32350
포메탈,2020-06-19,37.7358,5840
머큐리,2020-07-14,37.7996,12650
셀트리온,2020-12-07,37.8226,396240
한국전자금융,2020-05-18,37.8764,8700
평화산업,2020-06-11,37.8995,1510
엠투엔,2020-10-14,37.931,18000
대상홀딩스,2020-08-26,38.0597,12950
하이골드3호,2020-03-09,38.0753,1650
한국화장품,2020-05-20,38.1148,16850
덕성우,2020-12-02,38.1215,25000
휴젤,2020-10-23,38.1524,230300
포시에스,2020-09-16,38.1616,9920
SGC이테크건설,2020-12-29,38.1966,68200
서진시스템,2020-09-07,38.2212,57500
알체라,2020-12-28,38.2313,50800
플리토,2020-05-27,38.2353,18800
에이블씨엔씨,2020-04-21,38.4615,10800
KCI,2020-08-25,38.4615,12600
프럼파스트,2020-07-27,38.4615,6120
아이비김영,2020-06-26,38.5802,2245
광림,2020-11-19,38.6293,2225
시큐브,2020-05-26,38.6335,2232
SGA,2020-12-08,38.6697,1230
코아시아옵틱스,2020-06-22,38.6861,570
서연,2020-11-11,38.7097,15050
한국주철관,2020-05-20,38.7588,11850
누리텔레콤,2020-09-18,38.764,9880
초록뱀,2020-09-28,38.8664,3430
네오위즈,2020-08-07,38.9831,32800
제이엔케이히터,2020-09-07,38.9961,10800
쎄노텍,2020-06-30,39.0351,3170
인화정공,2020-12-14,39.075,8720
아이디스홀딩스,2020-09-18,39.1304,17600
TS트릴리온,2020-12-30,39.165,3500
해태제과식품,2020-04-02,39.2252,11500
바이오솔루션,2020-12-04,39.2265,37800
코웨이,2020-08-11,39.2537,93300
빙그레,2020-04-02,39.2734,80500
비비씨,2020-09-21,39.2947,27650
성창오토텍,2020-09-15,39.3534,12500
SG,2020-08-13,39.3564,2815
남화산업,2020-07-07,39.4495,15200
코렌,2020-03-09,39.4995,1282
나노브릭,2020-09-18,39.5664,25750
원풍물산,2020-04-10,39.6226,3330
다스코,2020-09-09,39.645,7080
ITX-AI,2020-10-13,39.6484,3575
롯데지주,2020-04-29,39.6707,46650
삼일제약,2020-08-06,39.7531,28300
현대약품,2020-12-23,39.7713,11000
아이에이네트웍스,2020-06-03,39.8281,2440
오픈베이스,2020-05-11,39.8291,4090
메타바이오메드,2020-09-15,39.9598,3485
대원,2020-10-15,40.0,12950
레고켐바이오,2020-12-30,40.0,74900
현대리바트,2020-07-15,40.1235,22700
녹원씨엔아이,2020-08-10,40.3509,8000
TBH글로벌,2020-06-04,40.413,2380
체리부로,2020-07-15,40.4494,3125
우진,2020-11-20,40.4674,5710
셀바스헬스케어,2020-09-07,40.4858,3470
에이플러스에셋,2020-11-20,40.5063,8880
푸른기술,2020-04-23,40.5072,14683
CS,2020-09-08,40.5117,3295
HSD엔진,2020-12-14,40.5184,10300
호전실업,2020-05-08,40.5797,14550
램테크놀러지,2020-06-05,40.6807,8680
큐로,2020-05-22,40.7348,881
NICE,2020-05-13,40.9742,24600
디알텍,2020-05-14,41.0169,2080
전진바이오팜,2020-10-21,41.129,17500
일성신약,2020-05-15,41.358,114500
에이치시티,2020-12-28,41.4367,17326
NHN,2020-05-14,41.4956,96500
SK가스,2020-10-15,41.5301,129500
한진중공업홀딩스,2020-09-15,41.5761,5210
한창산업,2020-10-07,41.6309,9900
부산산업,2020-04-20,41.6327,173500
대한약품,2020-09-08,41.7533,47700
JW홀딩스,2020-09-11,41.844,7000
피엔케이피부임상연구센타,2020-09-09,41.9643,31800
유앤아이,2020-06-08,41.9865,6290
다우데이타,2020-07-31,42.0,17750
케이에스피,2020-06-03,42.0,2130
신원,2020-05-26,42.0139,2045
풍국주정,2020-07-01,42.0366,27200
동국산업,2020-09-07,42.1217,4555
서호전기,2020-09-07,42.268,27600
지엔씨에너지,2020-09-11,42.2735,8010
디케이락,2020-10-14,42.4125,18300
제노레이,2020-08-14,42.4702,13150
한국맥널티,2020-09-04,42.4958,8450
영흥,2020-11-17,42.6009,1590
알엔투테크놀로지,2020-07-13,42.6901,24400
에이디테크놀로지,2020-08-04,42.7403,34900
브이티지엠피,2020-04-20,42.8571,11600
국일제지,2020-04-20,42.8571,7200
APS홀딩스,2020-08-13,42.9504,10950
쎌마테라퓨틱스,2020-07-27,42.9539,10550
태평양물산,2020-05-13,42.9708,2695
컬러레이,2020-11-10,43.1707,2935
조광피혁,2020-06-19,43.1942,78900
잇츠한불,2020-08-21,43.1942,39450
남화토건,2020-06-03,43.254,18050
DSR,2020-10-13,43.2692,7450
유엔젤,2020-08-28,43.342,5490
한국테크놀로지,2020-04-10,43.3594,1835
텔레필드,2020-05-27,43.4783,5280
세기상사,2020-06-22,43.5065,88400
쎌바이오텍,2020-12-23,43.5967,26350
디에스케이,2020-03-09,43.6421,9150
에이치엘사이언스,2020-07-03,43.7216,58854
남양유업우,2020-06-18,43.7326,258000
대유플러스,2020-09-15,43.75,1150
파이오링크,2020-10-05,43.9024,17700
노루홀딩스우,2020-06-19,43.9873,22750
대신정보통신,2020-11-17,44.0994,2320
휴메딕스,2020-07-24,44.1441,32000
나이스디앤비,2020-08-06,44.1586,13450
KG모빌리언스,2020-06-23,44.3515,13800
파버나인,2020-08-31,44.5087,7500
제이씨케미칼,2020-11-16,44.5378,8600
한진,2020-11-16,44.5521,59700
보라티알,2020-12-17,44.5614,20600
농심,2020-07-14,44.6847,401500
에이텍,2020-08-14,44.864,47950
젬백스지오,2020-03-11,45.0068,1060
창해에탄올,2020-03-10,45.098,18500
젠큐릭스,2020-06-25,45.1187,27500
리더스코스메틱,2020-08-12,45.2135,4930
에이치엘비제약,2020-09-10,45.2703,21500
한양디지텍,2020-07-29,45.4183,7300
인베니아,2020-10-08,45.4545,3600
필옵틱스,2020-09-18,45.4545,17600
코데즈컴바인,2020-06-22,45.4927,3470
젬백스링크,2020-06-10,45.5197,2030
윌링스,2020-11-09,45.5479,21250
정원엔시스,2020-09-01,45.6044,2650
유한양행우,2020-06-09,45.6246,83006
동양고속,2020-06-18,45.666,34450
포인트엔지니어링,2020-05-28,45.677,4465
코스맥스엔비티,2020-09-03,45.8333,11550
에스코넥,2020-10-16,46.0976,2995
알에프세미,2020-10-14,46.1825,7850
아이앤씨,2020-08-21,46.2103,5980
마크로젠,2020-03-27,46.211,49200
케이피티유,2020-08-13,46.54,10800
케이엔더블유,2020-10-30,46.5753,10700
코리아써키트,2020-07-27,46.5863,18250
핸즈코퍼레이션,2020-09-11,46.6176,9970
한진중공업,2020-09-17,46.6381,10250
아이진,2020-08-05,46.6387,17450
고려산업,2020-08-26,46.6491,5580
대호피앤씨,2020-10-30,46.6498,1160
한솔홈데코,2020-11-09,46.8144,2650
에스에이티,2020-10-13,46.9027,3320
린드먼아시아,2020-11-25,46.9098,7250
아이쓰리시스템,2020-05-13,46.9136,29750
콜마비앤에이치,2020-08-25,46.9758,72900
에코바이오,2020-10-14,46.9894,12450
두산우,2020-03-09,47.0356,55800
테고사이언스,2020-09-03,47.0356,37200
전파기지국,2020-05-25,47.1698,6240
경농,2020-08-10,47.2119,19800
오스템,2020-09-14,47.2414,4270
KC그린홀딩스,2020-12-17,47.2793,6090
효성오앤비,2020-08-10,47.4104,11100
지엠비코리아,2020-09-15,47.4531,11000
MH에탄올,2020-03-12,47.561,12100
우리넷,2020-05-28,47.5973,12900
강원,2020-03-18,48.0,3700
동성제약,2020-07-24,48.0687,17250
에프앤리퍼블릭,2020-12-21,48.125,711
신성이엔지,2020-11-10,48.1481,4400
코디,2020-05-25,48.1481,3000
코리아써키트2우B,2020-07-31,48.1541,9230
메타랩스,2020-08-13,48.5437,1530
한국바이오젠,2020-08-12,48.7148,12150
조일알미늄,2020-12-23,48.9185,895
