stock,date,gap,high
휴온스글로벌,2020-05-08,20.274,35120
카프로,2020-11-25,20.2806,4715
해마로푸드서비스,2020-12-21,20.2857,4210
삼호개발,2020-04-22,20.2976,5660
세명전기,2020-04-21,20.3215,5240
네오팜,2020-05-27,20.4204,40100
경동나비엔,2020-09-10,20.4678,61800
지에스이,2020-09-17,20.597,2020
인천도시가스,2020-09-15,21.1462,30650
KR모터스,2020-12-04,21.1896,1630
도화엔지니어링,2020-04-21,21.1937,9950
하나제약,2020-08-05,21.25,29100
엠에스씨,2020-10-08,21.2614,5960
알루코,2020-08-13,21.281,5870
푸드나무,2020-08-11,21.3873,31500
미래에셋대우우,2020-08-11,21.4359,5920
태원물산,2020-10-07,21.5827,5070
WI,2020-10-13,21.6981,1935
라온시큐어,2020-05-21,21.7772,4865
대상홀딩스우,2020-08-31,21.8027,10000
우리산업홀딩스,2020-06-01,21.8085,6870
삼성중공업,2020-06-04,21.8126,7930
한전산업,2020-12-21,22.0021,5850
삼천리자전거,2020-06-19,22.0408,14950
에이스침대,2020-05-15,22.0657,52000
갤럭시아에스엠,2020-08-07,22.2222,1980
한샘,2020-07-15,22.2772,123500
에코마케팅,2020-09-04,22.3247,33150
야스,2020-06-08,22.3881,16400
LS네트웍스,2020-12-21,22.4599,3435
롯데정밀화학,2020-09-07,22.4678,66500
대림B&Co,2020-12-18,22.5275,6690
코리아나,2020-08-19,22.5873,5970
케어젠,2020-06-10,22.6277,84000
큐캐피탈,2020-04-21,22.6357,791
LG헬로비전,2020-05-12,22.6496,5740
TPC,2020-09-18,22.6852,5300
푸드웰,2020-12-16,22.6913,9300
에이플러스에셋,2020-11-20,22.8216,8880
SK머티리얼즈,2020-12-29,22.83,375000
큐리언트,2020-09-11,22.8654,42450
롯데손해보험,2020-06-11,22.9885,2140
한국코퍼레이션,2020-03-23,23.0496,347
하이트진로,2020-06-24,23.1675,47050
하이골드12호,2020-12-07,23.1884,2550
태웅로직스,2020-12-17,23.2108,6370
신영와코루,2020-12-04,23.3161,119000
SK가스,2020-10-15,23.3333,129500
뷰웍스,2020-05-15,23.3333,42550
JYP Ent,2020-12-03,23.338,43600
한국선재,2020-11-18,23.3542,3935
레이언스,2020-04-28,23.3871,15300
동양물산,2020-11-12,23.4114,1845
남성,2020-11-19,23.445,5160
가비아,2020-07-10,23.4727,19200
한프,2020-03-27,23.5417,593
원방테크,2020-12-21,23.7069,57400
서호전기,2020-09-07,23.7668,27600
하이즈항공,2020-12-17,23.8095,6500
엑사이엔씨,2020-08-26,23.8095,1950
에이치엘비생명과학,2020-09-21,23.8411,18700
한세엠케이,2020-12-22,23.842,4545
아이티센,2020-06-08,23.8938,7000
다원시스,2020-08-31,24.1167,23396
아이텍,2020-09-21,24.1259,10650
대교우B,2020-06-18,24.1445,3265
피씨엘,2020-09-23,24.1713,44950
유신,2020-04-21,24.1983,21300
CS,2020-09-08,24.3396,3295
그리티,2020-09-09,24.4224,3770
한국전력,2020-12-18,24.4306,30050
아이에스이커머스,2020-11-19,24.4975,4955
HDC현대EP,2020-10-14,24.5586,7760
국일제지,2020-04-20,24.5675,7200
대신정보통신,2020-11-17,24.7312,2320
신라젠,2020-03-27,24.7934,15100
디앤씨미디어,2020-08-28,24.7989,46550
영풍정밀,2020-09-08,24.8439,10000
자이글,2020-11-16,24.8744,4970
서산,2020-07-24,24.9012,3160
선창산업,2020-10-14,24.9423,5410
성창오토텍,2020-09-15,25.2505,12500
SBS미디어홀딩스,2020-06-23,25.2604,2405
엠아이텍,2020-10-06,25.3968,5530
동원수산,2020-05-28,25.4199,11200
린드먼아시아,2020-11-25,25.4325,7250
태광,2020-06-02,25.4705,10000
힘스,2020-06-11,25.597,16830
대한제분,2020-08-12,25.5973,184000
이크레더블,2020-08-07,25.7075,26650
뉴파워프라즈마,2020-11-02,25.7235,7820
휴온스,2020-09-02,25.7946,70445
핸디소프트,2020-04-20,25.8065,4485
모토닉,2020-09-10,25.969,16250
와이지엔터테인먼트,2020-09-09,26.0417,60500
한국전자금융,2020-05-18,26.087,8700
조광페인트,2020-12-18,26.1538,8200
프럼파스트,2020-07-27,26.1856,6120
한세예스24홀딩스,2020-12-08,26.2255,10300
파마리서치프로덕트,2020-08-19,26.3415,77700
대주전자재료,2020-08-27,26.3647,54400
동국제약,2020-09-10,26.3986,36150
오리콤,2020-12-10,26.422,6890
한국콜마홀딩스,2020-07-21,26.4388,35150
유화증권우,2020-09-17,26.4591,3250
재영솔루텍,2020-12-15,26.5244,1245
리노스,2020-04-28,26.6383,1488
영보화학,2020-07-29,26.764,5210
우진,2020-11-20,26.8889,5710
SGA,2020-12-08,26.935,1230
우양,2020-12-21,26.9355,7870
쎌마테라퓨틱스,2020-07-27,26.9555,10550
오리온,2020-08-14,27.027,164500
스카이라이프,2020-07-28,27.0784,10700
디지털대성,2020-12-07,27.1622,9410
LS전선아시아,2020-12-18,27.2011,9680
APS홀딩스,2020-08-13,27.3256,10950
토비스,2020-11-24,27.3438,9780
에이치시티,2020-12-28,27.3971,17326
TS트릴리온,2020-12-30,27.4919,1957
동양피스톤,2020-09-16,27.563,7590
SG세계물산,2020-07-16,27.5862,925
피씨디렉트,2020-07-15,27.619,13400
대우부품,2020-10-13,27.6438,3440
메가스터디,2020-03-31,27.686,15450
슈피겐코리아,2020-09-14,27.7244,79700
삼화전자,2020-11-27,27.7635,4970
화성산업,2020-10-16,27.7778,14950
서진시스템,2020-09-07,27.9199,57500
노바텍,2020-12-29,27.933,45800
JW생명과학,2020-06-15,27.9412,26100
광전자,2020-10-21,28.0172,2970
인피니트헬스케어,2020-05-15,28.0556,9220
디딤,2020-11-10,28.0952,2690
동우팜투테이블,2020-05-06,28.1471,4530
위세아이텍,2020-07-29,28.1484,18133
하이록코리아,2020-06-03,28.1879,19100
에스원,2020-08-18,28.2209,104500
캠시스,2020-07-30,28.2243,3430
코렌,2020-05-25,28.2378,1208
서울가스,2020-12-14,28.3482,115000
신성이엔지,2020-11-10,28.4672,4400
예스코홀딩스,2020-12-02,28.5081,43500
메타랩스,2020-08-13,28.5714,1530
우원개발,2020-04-22,28.6159,8270
현진소재,2020-03-31,28.75,515
로보로보,2020-06-10,28.7523,7120
애니플러스,2020-06-15,28.7926,2080
그린플러스,2020-11-11,28.8,16100
클리오,2020-05-18,29.0237,24450
아이마켓코리아,2020-05-11,29.0509,11150
케이아이엔엑스,2020-09-07,29.0743,99000
STX엔진,2020-12-14,29.1899,9250
삼양사,2020-08-13,29.223,76500
대주산업,2020-11-11,29.2308,2940
케어랩스,2020-06-25,29.348,14681
탑엔지니어링,2020-08-12,29.5503,12100
매일유업,2020-05-14,29.5775,92000
대한약품,2020-09-08,29.6196,47700
SGC이테크건설,2020-12-29,29.6578,68200
에프엔씨엔터,2020-10-12,29.7203,7420
한글과컴퓨터,2020-09-15,29.7619,21800
에프에스티,2020-06-26,29.7697,39450
메디포스트,2020-12-21,29.7994,45300
