stock,date,gap,high
하이트진로,2020-06-24,18.5139,47050
코웨이,2020-08-11,18.5515,93300
정원엔시스,2020-09-01,18.5682,2650
브랜드엑스코퍼레이션,2020-08-28,18.595,14350
대양제지,2020-12-17,18.7117,3870
젠큐릭스,2020-06-25,18.7905,27500
샘표,2020-07-24,18.7931,68900
다원시스,2020-08-31,19.0636,23396
아이센스,2020-09-11,19.171,34500
차바이오텍,2020-06-10,19.3023,25650
동양피스톤,2020-09-16,19.7161,7590
평화산업,2020-06-11,19.8413,1510
SK머티리얼즈,2020-12-29,19.9232,375000
삼진제약,2020-08-06,20.0371,32350
NHN,2020-07-08,20.1044,92000
TPC,2020-09-18,20.3178,5300
경농,2020-08-10,20.3647,19800
유아이엘,2020-06-25,20.4545,4770
이크레더블,2020-08-07,20.5882,26650
덴티스,2020-06-22,20.9021,17289
푸드나무,2020-08-11,20.9213,31500
마니커,2020-06-22,21.0928,953
에프엔씨엔터,2020-10-12,21.2418,7420
NICE,2020-07-03,21.2938,22500
유니트론텍,2020-10-14,21.9178,8900
아나패스,2020-09-09,22.1545,30050
보라티알,2020-12-17,22.2552,20600
셀바스헬스케어,2020-09-07,22.3986,3470
에이루트,2020-11-13,22.4806,7900
삼화전자,2020-11-27,22.5647,4970
에이엔피,2020-12-09,22.6257,2195
이월드,2020-07-03,22.6667,4600
KG모빌리언스,2020-06-23,22.6667,13800
마크로젠,2020-08-07,22.943,38850
나무기술,2020-09-17,23.0534,4030
대호특수강,2020-10-30,23.1423,1160
인터엠,2020-06-23,23.2092,2150
한솔홈데코,2020-11-09,23.2558,2650
한국화장품,2020-08-13,23.2558,15900
다스코,2020-09-09,23.3449,7080
미디어젠,2020-12-09,23.3677,17950
일성신약,2020-07-24,23.4286,108000
디지틀조선,2020-08-14,23.4437,4660
일야,2020-06-10,23.6496,847
진흥기업2우B,2020-09-18,23.6559,23000
에스엔유,2020-10-20,23.7543,5340
NICE평가정보,2020-12-28,23.8289,30400
KH바텍,2020-08-05,23.8771,26200
한일단조,2020-06-19,24.1214,3885
신흥,2020-10-30,24.1379,18000
동국제약,2020-09-10,24.2268,36150
조비,2020-08-10,24.5833,29900
DRB동일,2020-09-04,24.7073,10650
디에스케이,2020-10-13,24.7539,8870
파인텍,2020-09-02,24.7588,1940
티앤엘,2020-11-20,24.805,80000
아이디스홀딩스,2020-09-18,24.8227,17600
오션브릿지,2020-07-09,25.0,22750
동아에스티,2020-08-06,25.0,108500
휴켐스,2020-11-09,25.1131,27650
대아티아이,2020-07-08,25.1582,7910
휴맥스홀딩스,2020-10-13,25.3121,5520
이미지스,2020-07-13,25.4601,4090
주연테크,2020-07-02,25.641,1470
제노레이,2020-08-14,25.8373,13150
일지테크,2020-11-06,25.8475,5940
동아쏘시오홀딩스,2020-12-04,26.0,157500
라파스,2020-06-24,26.2987,38900
와이지엔터테인먼트,2020-09-09,26.3048,60500
HDC현대EP,2020-10-14,26.3844,7760
원방테크,2020-12-21,26.4317,57400
SK증권,2020-07-02,26.4423,1315
램테크놀러지,2020-08-06,26.6667,8550
에스원,2020-08-18,26.8204,104500
에스코넥,2020-10-16,27.1762,2995
파이오링크,2020-10-05,27.3381,17700
바이오솔루션,2020-12-04,27.4874,37800
하이브,2020-10-15,27.5193,347490
삼영엠텍,2020-09-08,27.6042,7350
한진칼,2020-06-11,27.6596,102000
에이텍,2020-08-14,27.6964,47950
WI,2020-10-13,27.7228,1935
케어젠,2020-06-10,27.8539,84000
머큐리,2020-07-14,28.0364,12650
뉴파워프라즈마,2020-11-02,28.4072,7820
대유,2020-07-24,28.6556,12441
KCI,2020-08-25,28.7028,12600
COWON,2020-12-21,28.8462,3685
한국화장품제조,2020-08-13,28.9032,49950
메타랩스,2020-08-13,29.1139,1530
영흥,2020-11-17,29.2683,1590
알티캐스트,2020-10-08,29.3139,3110
체리부로,2020-07-15,29.668,3125
보락,2020-09-14,29.8969,3150
큐로홀딩스,2020-06-10,30.3279,795
시큐브,2020-06-19,30.3681,2125
NHN한국사이버결제,2020-08-31,30.5121,70346
탑엔지니어링,2020-08-12,30.8108,12100
오공,2020-06-15,31.1321,6950
유엔젤,2020-08-28,31.1828,5490
코위버,2020-09-08,31.2636,12050
고려제약,2020-07-23,31.3901,14650
코다코,2020-06-23,31.4189,1945
동양고속,2020-06-18,31.4885,34450
계양전기우,2020-06-18,31.5789,10750
제일파마홀딩스,2020-11-11,31.7365,33000
코드네이처,2020-12-09,31.7647,2800
에이프로젠 H&G,2020-09-02,31.8841,1365
가비아,2020-07-10,31.9588,19200
홈센타홀딩스,2020-07-31,32.1951,1626
유앤아이,2020-11-27,32.3372,6200
인베니아,2020-10-08,32.3529,3600
기가레인,2020-12-23,32.4324,3185
모토닉,2020-09-10,32.6531,16250
성창오토텍,2020-09-15,32.6964,12500
컬러레이,2020-11-10,32.8054,2935
모다이노칩,2020-10-14,32.8588,5600
엠플러스,2020-09-22,32.9834,20014
풍국주정,2020-07-01,33.0073,27200
잇츠한불,2020-08-21,33.0523,39450
쎌바이오텍,2020-12-23,33.0808,26350
태양금속우,2020-09-18,33.3333,4760
서진시스템,2020-09-07,33.4107,57500
더블유게임즈,2020-06-24,33.437,85800
한국기업평가,2020-12-28,33.5964,118500
서호전기,2020-09-07,33.6562,27600
오가닉티코스메틱,2020-06-30,33.8889,1205
윈스,2020-09-11,33.8983,23700
아미코젠,2020-09-21,34.1892,49650
유한양행우,2020-07-24,34.2,81862
농심,2020-07-14,34.2809,401500
엘이티,2020-06-24,34.2926,28000
하이트진로홀딩스,2020-06-24,34.4173,24800
우양,2020-12-21,34.5299,7870
스맥,2020-10-23,34.555,2570
대한약품,2020-09-08,34.5557,47700
동진쎄미켐,2020-08-11,34.662,38850
KR모터스,2020-12-04,34.7107,1630
아남전자,2020-12-30,34.7222,3880
크리스탈신소재,2020-11-13,34.8765,2185
브릿지바이오테라퓨틱스,2020-09-22,34.965,19300
아이씨케이,2020-09-01,35.0,5400
현대이지웰,2020-12-15,35.1598,14800
켐트로스,2020-08-12,35.2201,8600
JW생명과학,2020-06-15,35.2332,26100
에프에스티,2020-06-26,35.3345,39450
유니온,2020-07-27,35.3659,11100
삼양사우,2020-07-29,35.4188,67100
디딤,2020-11-10,35.5164,2690
에코마케팅,2020-09-04,35.5828,33150
나무가,2020-09-10,35.6436,12330
선데이토즈,2020-06-23,35.6838,31750
제이스텍,2020-07-28,35.8344,10500
우리넷,2020-07-10,35.8382,11750
코스맥스비티아이,2020-07-17,35.9494,26850
아이쓰리시스템,2020-08-14,36.1111,26950
피엔케이피부임상연구센타,2020-09-09,36.1884,31800
큐브엔터,2020-09-01,36.2894,5840
헝셩그룹,2020-06-23,36.5079,860
비츠로셀,2020-07-30,36.5132,20750
고려산업,2020-08-26,36.5973,5580
와이어블,2020-06-10,36.7698,5970
우리금융캐피탈,2020-10-21,36.8644,16150
소프트캠프,2020-12-18,36.9681,5150
남성,2020-11-19,37.6,5160
제이브이엠,2020-11-23,37.6093,23600
큐로,2020-07-03,37.8422,856
한익스프레스,2020-12-08,37.9358,9890
엘컴텍,2020-06-12,38.0062,2215
피델릭스,2020-06-23,38.0952,2175
CMG제약,2020-12-22,38.1323,7100
에스텍파마,2020-08-26,38.247,17350
초록뱀미디어,2020-09-28,38.3065,3430
로스웰,2020-06-10,38.3234,462
화천기계,2020-07-16,38.3275,3970
위세아이텍,2020-07-29,38.4198,18133
대우부품,2020-10-13,38.4306,3440
LS ELECTRIC,2020-09-07,38.4615,79200
오파스넷,2020-12-29,38.4929,6800
케이피에프,2020-10-15,38.5542,6900
녹원씨엔아이,2020-08-10,38.6482,8000
미스터블루,2020-07-10,38.7097,15050
KEC,2020-12-02,38.7476,3545
오리온,2020-08-14,38.8186,164500
바른손,2020-12-01,39.0365,4185
케어랩스,2020-06-25,39.1564,14681
한국바이오젠,2020-08-12,39.1753,12150
네오위즈,2020-08-07,39.2781,32800
대한뉴팜,2020-09-03,39.3013,15950
알에프세미,2020-10-14,39.6797,7850
휴맥스,2020-08-14,39.6845,6642
큐리언트,2020-09-11,40.099,42450
안트로젠,2020-06-11,40.3226,87000
조광피혁,2020-06-19,40.3915,78900
모나리자,2020-08-20,40.5253,7490
종근당홀딩스,2020-12-18,40.5405,156000
슈프리마,2020-06-10,40.9747,39050
태경케미컬,2020-12-14,41.0345,20450
동일고무벨트,2020-09-03,41.0526,14740
홈캐스트,2020-08-26,41.4474,4300
넷마블,2020-09-07,41.5225,204500
CJ씨푸드,2020-08-31,41.5707,6760
엔피디,2020-06-10,41.6361,5800
삼륭물산,2020-12-16,41.7817,11300
대보마그네틱,2020-09-01,41.7933,46650
테고사이언스,2020-09-03,41.9847,37200
콜마비앤에이치,2020-08-25,42.1053,72900
에코바이오,2020-10-14,42.1233,12450
옴니시스템,2020-10-23,42.2175,3335
미투온,2020-08-14,42.2188,9230
시너지이노베이션,2020-09-18,42.5,5700
이그잭스,2020-06-10,42.8144,2385
JW신약,2020-09-01,42.9586,7248
코리아써키트,2020-07-27,43.1373,18250
쎄노텍,2020-06-30,43.4389,3170
세기상사,2020-06-22,43.5065,8840
부국철강,2020-07-06,43.5518,6790
넥센우,2020-06-19,43.5567,5570
한창,2020-06-10,43.6842,1911
비에이치,2020-07-16,44.1176,26950
메디포스트,2020-12-21,44.4976,45300
한국정보인증,2020-12-02,44.5013,11300
슈피겐코리아,2020-09-14,44.6461,79700
금양,2020-12-17,44.7124,7800
비비씨,2020-09-21,44.7644,27650
광동제약,2020-09-03,44.7939,13350
지엔씨에너지,2020-09-11,44.8463,8010
유라테크,2020-11-19,45.1477,17200
디케이락,2020-10-14,45.2381,18300
한진,2020-11-16,45.2555,59700
유비쿼스,2020-12-07,45.2656,31450
지엔코,2020-06-11,45.4545,1360
올릭스,2020-12-03,45.7587,61000
에이치엘비제약,2020-09-10,45.7627,21500
삼일제약,2020-08-06,45.8763,14150
아스타,2020-09-08,45.9966,8570
TS트릴리온,2020-12-30,46.0448,1957
육일씨엔에쓰,2020-10-21,46.3889,5270
JW홀딩스,2020-09-11,46.4435,7000
레고켐바이오,2020-12-30,46.8627,74900
에이치엘사이언스,2020-07-03,46.9513,58854
나이벡,2020-12-09,46.997,48950
페이퍼코리아,2020-11-27,47.0588,3500
비트컴퓨터,2020-07-14,47.1698,15600
바른손이앤에이,2020-06-10,47.3154,2195
효성ITX,2020-09-02,47.5771,33500
힘스,2020-06-11,47.6316,16830
인디에프,2020-06-12,47.6489,2355
세경하이테크,2020-07-30,47.7327,30950
비올,2020-11-20,47.7516,3450
화일약품,2020-08-06,47.7709,5933
대봉엘에스,2020-09-03,47.9452,16200
메디톡스,2020-09-03,47.9702,262943
삼아제약,2020-09-03,47.9876,23900
뉴프렉스,2020-10-07,48.0519,2850
금호전기,2020-10-05,48.1698,5060
에이디테크놀로지,2020-08-04,48.1953,34900
남화산업,2020-07-07,48.2927,15200
핸즈코퍼레이션,2020-09-11,48.3631,9970
한양증권우,2020-10-23,48.5294,35350
에이프로,2020-07-17,48.6998,62900
현대에너지솔루션,2020-09-07,48.8038,46650
경인양행,2020-06-30,49.0251,10700
셀트리온,2020-12-07,49.2426,396239
성신양회우,2020-07-28,49.4681,28100
인피니티엔티,2020-06-18,49.5375,1455
엑스큐어,2020-07-31,49.9214,6679
유니온머티리얼,2020-07-27,50.0,6180
신풍제지,2020-12-07,50.1475,5090
국동,2020-09-16,50.4274,5280
성우테크론,2020-08-21,50.5729,8673
남화토건,2020-07-03,50.6438,17550
에스앤더블류,2020-11-12,50.6986,3775
아이스크림에듀,2020-08-27,50.7177,12600
와이솔,2020-09-10,50.7937,19000
다산네트웍스,2020-09-08,50.9709,15550
캠시스,2020-07-30,51.1013,3430
윌링스,2020-11-09,51.7857,21250
세화피앤씨,2020-06-16,51.7986,6330
JW중외제약,2020-08-06,51.8095,44632
대원전선우,2020-07-03,51.9444,5470
두산퓨얼셀1우,2020-09-14,52.5,23790
신성이엔지,2020-11-10,52.7778,4400
이지홀딩스,2020-06-10,52.8046,7900
인터플렉스,2020-12-16,52.8926,18500
안국약품,2020-09-03,52.963,20650
한국알콜,2020-08-03,53.1034,22200
현대약품,2020-12-23,53.417,11000
아톤,2020-06-24,53.4632,35450
부산주공,2020-11-16,53.6827,1085
아이티엠반도체,2020-06-11,53.7806,72200
이노와이어리스,2020-09-08,54.013,71000
제이앤티씨,2020-06-29,54.2105,14650
디피씨,2020-09-01,54.2254,21900
제이엔케이히터,2020-09-07,54.2857,10800
아이디스,2020-08-03,54.3165,42900
태웅,2020-09-07,54.4,19300
미코,2020-09-07,54.4803,21550
파미셀,2020-07-28,54.6269,25900
디케이티,2020-07-16,55.0251,30850
대한광통신,2020-09-10,55.1829,5090
이수페타시스,2020-09-10,55.2083,5960
윈텍,2020-07-30,55.2398,4370
멕아이씨에스,2020-08-07,55.4258,24091
아시아나IDT,2020-12-01,55.6468,37900
지엠비코리아,2020-09-15,55.8074,11000
엔에스엔,2020-12-04,56.0,2145
DMS,2020-09-08,56.21,12200
팜스빌,2020-07-15,56.3107,16100
앱코,2020-12-09,56.4045,34800
마니커에프앤지,2020-06-22,56.6071,10524
이원컴포텍,2020-11-09,56.6901,13350
콤텍시스템,2020-10-06,56.8627,2000
삼양식품,2020-06-19,56.9507,140000
케이아이엔엑스,2020-09-07,57.1429,99000
제이준코스메틱,2020-07-17,57.5406,3395
지노믹트리,2020-10-15,57.5758,20800
일동제약,2020-11-24,57.6324,25300
조아제약,2020-08-26,57.7197,6640
이라이콤,2020-12-29,57.7778,17750
태림포장,2020-11-30,57.7943,7440
필옵틱스,2020-09-18,57.8475,17600
카카오게임즈,2020-09-14,57.9787,89100
메디아나,2020-07-14,58.0756,23000
나노브릭,2020-09-18,58.3641,12875
녹십자웰빙,2020-09-15,58.4034,18850
엔에스,2020-09-17,58.4416,18300
에이프로젠 KIC,2020-09-02,58.5624,3750
베트남개발1,2020-07-07,58.5903,360
이글벳,2020-12-09,58.8448,13200
우진비앤지,2020-07-27,58.9649,4300
KNN,2020-08-27,59.1029,3015
솔트룩스,2020-07-23,59.3081,48350
일진다이아,2020-09-21,59.3644,70200
금호건설우,2020-11-17,59.4005,58500
피플바이오,2020-11-06,59.4676,44332
모바일어플라이언스,2020-10-13,59.5238,6700
로보로보,2020-06-10,59.6413,7120
디에이테크놀로지,2020-08-11,59.8926,10425
자비스,2020-12-08,60.0849,3770
한독,2020-08-05,60.1073,44750
플레이디,2020-06-10,61.1279,16000
삼화페인트,2020-12-21,61.4458,20100
뉴보텍,2020-07-21,61.5873,2545
알엔투테크놀로지,2020-07-13,61.5894,24400
아시아종묘,2020-11-26,61.919,10800
리메드,2020-06-11,62.423,39550
액트로,2020-07-23,62.6374,14800
한국유니온제약,2020-11-12,62.9393,25500
엔케이물산,2020-06-10,62.963,1232
국영지앤엠,2020-11-02,63.3106,4785
오이솔루션,2020-08-07,63.4724,72500
에스티큐브,2020-06-17,63.4731,13650
판타지오,2020-11-16,63.5659,211
인트로메딕,2020-12-02,63.6727,4100
코아시아옵틱스,2020-06-22,63.7882,4021
바이브컴퍼니,2020-11-06,63.8474,49400
케이엠제약,2020-08-24,63.9344,5000
미투젠,2020-08-31,64.3498,36650
쎌마테라퓨틱스,2020-07-27,64.5866,10550
초록뱀컴퍼니,2020-10-07,64.6341,2700
에어부산,2020-11-17,64.7552,5890
오텍,2020-12-21,64.7727,21750
투비소프트,2020-12-08,64.898,4040
코리아센터,2020-11-19,65.0124,13300
동성제약,2020-07-24,65.0718,17250
엘앤씨바이오,2020-10-06,65.1783,51866
알체라,2020-12-28,65.2033,50800
케이엠더블유,2020-09-08,65.4344,89500
넵튠,2020-12-04,65.5172,43200
상지카일룸,2020-06-11,65.5405,2450
코오롱생명과학,2020-06-11,65.6863,42250
에스디생명공학,2020-08-27,65.7718,7410
녹십자셀,2020-12-22,66.0147,67900
일정실업,2020-10-22,66.1202,30400
스킨앤스킨,2020-06-11,66.5399,438
현대바이오랜드,2020-06-15,66.7368,39600
씨티씨바이오,2020-06-25,66.9096,11450
링네트,2020-12-21,66.9219,10900
비씨월드제약,2020-12-18,67.0554,28650
동방선기,2020-11-17,67.0732,5480
더존비즈온,2020-09-08,67.0762,136000
국보,2020-07-23,67.3529,2845
서울식품우,2020-12-07,67.5676,9300
SCI평가정보,2020-09-25,67.6329,6940
휴니드,2020-06-19,67.789,14950
퍼스텍,2020-06-19,67.9245,4895
코스나인,2020-09-29,67.9688,2150
이엠코리아,2020-09-15,68.1682,8400
에프앤가이드,2020-12-17,68.2099,16350
바이온,2020-11-09,68.3673,2475
이엔플러스,2020-06-23,68.4564,7530
이브이첨단소재,2020-06-10,68.9829,8390
CJ씨푸드1우,2020-06-19,69.0141,72000
경동제약,2020-07-24,69.4444,18300
엠에스오토텍,2020-12-03,69.5828,12600
센코,2020-11-26,69.6203,33500
원풍물산,2020-10-15,69.8454,3295
유비케어,2020-07-14,69.8974,14900
한진칼우,2020-06-19,69.9399,84800
롯데지주우,2020-06-23,69.9695,111500
SK디앤디,2020-09-07,70.0987,60300
액트,2020-06-10,70.1826,8390
바이넥스,2020-08-31,70.1944,39400
SK디스커버리,2020-08-14,70.2602,91600
에스폴리텍,2020-09-14,70.4545,9000
아이디피,2020-08-24,70.8633,14250
한송네오텍,2020-12-02,70.948,2795
드림씨아이에스,2020-07-23,71.3415,28100
제이티,2020-11-25,71.4286,13200
한국팩키지,2020-12-21,71.5931,8940
제놀루션,2020-08-04,71.7864,26541
에스퓨얼셀,2020-07-13,71.8885,53973
인성정보,2020-06-25,72.4779,3898
KC코트렐,2020-12-11,72.5377,12578
아시아나항공,2020-11-17,72.75,29713
신신제약,2020-07-24,73.2789,14850
테라젠이텍스,2020-09-15,73.4207,14550
모나미,2020-08-03,73.5537,10500
서울바이오시스,2020-08-27,73.75,27800
KH 일렉트론,2020-12-01,74.4856,2120
위드텍,2020-11-06,74.7228,39400
두산퓨얼셀2우B,2020-06-15,74.9572,34729
에스맥,2020-08-27,75.0853,2565
지엘팜텍,2020-12-21,75.0916,2390
메지온,2020-08-26,75.1118,235000
씨케이에이치,2020-12-10,75.4545,579
이노메트리,2020-08-04,75.7925,30500
피피아이,2020-06-26,75.8475,12450
성문전자우,2020-10-15,76.1905,18500
한화솔루션우,2020-09-10,76.5521,96574
KPX홀딩스,2020-11-13,76.5537,125000
켐온,2020-11-19,76.9959,6540
비보존 헬스케어,2020-10-14,77.0642,2895
에스와이,2020-12-14,77.2021,6840
KMH,2020-12-21,77.2358,21800
대웅제약,2020-12-22,77.3994,286500
헬릭스미스,2020-06-26,77.6296,67144
서원,2020-06-29,77.6471,4530
알에프텍,2020-09-02,77.7509,14700
유니슨,2020-09-09,77.7528,7910
넥슨지티,2020-08-07,77.821,22850
제일바이오,2020-08-06,77.8626,5825
엔시트론,2020-06-15,77.9167,2135
카이노스메드,2020-08-05,78.0423,6730
영림원소프트랩,2020-09-08,78.0488,21900
솔루스첨단소재1우,2020-06-15,78.4195,29350
이더블유케이,2020-09-17,78.5714,13000
이루다,2020-08-06,78.626,23400
GRT,2020-09-02,78.7592,1700
메디프론,2020-08-11,78.8618,6600
코미팜,2020-06-10,78.9954,19600
경보제약,2020-12-22,79.3651,22600
크리스탈지노믹스,2020-08-28,79.9147,14771
한일진공,2020-10-13,80.0,2250
전진바이오팜,2020-10-21,80.2266,17500
제일전기공업,2020-11-26,80.6452,42000
뉴지랩파마,2020-09-07,80.9756,18550
슈펙스비앤피,2020-06-10,81.4815,2940
크린앤사이언스,2020-07-13,81.5385,41300
코아스템,2020-08-26,81.746,34350
에이치엘비생명과학,2020-09-21,82.439,18700
삼천당제약,2020-12-22,82.6336,95700
시노펙스,2020-08-06,83.0013,6890
드래곤플라이,2020-11-10,83.3689,4300
인콘,2020-12-03,83.4677,4550
넥스트BT,2020-10-16,83.4891,2945
진양제약,2020-09-04,83.4936,11450
동국S&C,2020-09-07,83.5237,11250
티사이언티픽,2020-09-01,83.6991,5860
스타플렉스,2020-06-22,83.7687,9850
네오펙트,2020-06-26,84.2681,6735
에스앤에스텍,2020-08-05,84.456,53400
대화제약,2020-09-01,84.739,23000
베노홀딩스,2020-08-21,85.6121,11675
KH E&T,2020-09-25,85.9031,4220
에이프로젠제약,2020-06-25,86.0558,2335
나노신소재,2020-08-11,86.0963,52200
YBM넷,2020-08-28,86.1635,14800
이씨에스,2020-12-16,86.4686,11300
체시스,2020-10-12,87.1304,3228
대정화금,2020-11-25,87.1648,48850
남선알미늄,2020-07-03,87.176,6860
대호특수강우,2020-11-02,87.6161,3030
와이엠씨,2020-09-14,87.6543,15200
데이타솔루션,2020-09-08,88.0065,11600
한스바이오메드,2020-09-11,89.1156,27800
메드팩토,2020-09-04,89.2807,134200
OQP,2020-08-13,89.4602,7370
세원이앤씨,2020-12-16,89.5487,3990
한화우,2020-06-18,90.0212,89500
해성옵틱스,2020-07-24,90.7042,2031
에이비엘바이오,2020-08-05,91.1905,40150
소프트센우,2020-06-19,91.395,73400
엔지켐생명과학,2020-08-07,91.6062,184900
티엘비,2020-12-14,91.6877,76100
대원제약,2020-07-24,92.0186,30915
이퓨쳐,2020-10-20,92.1951,19700
서울제약,2020-09-04,93.0036,16000
범양건영,2020-08-12,93.1956,7950
SV인베스트먼트,2020-10-23,93.2356,8570
드림텍,2020-08-04,93.4888,21574
디알젬,2020-07-20,93.633,25850
더블유에스아이,2020-12-04,94.3049,5800
GH신소재,2020-12-04,94.6625,12400
바디텍메드,2020-10-14,95.086,39700
강스템바이오텍,2020-06-25,95.1424,11650
셀트리온제약,2020-12-28,95.2585,268871
일신바이오,2020-12-09,95.5782,11500
폴라리스오피스,2020-11-25,95.5882,3990
코오롱머티리얼,2020-09-16,95.6081,5790
유비쿼스홀딩스,2020-06-10,95.9135,40750
바이오니아,2020-08-19,96.648,35200
쏠리드,2020-09-08,96.9385,13766
케이엠,2020-08-05,97.0,20291
ES큐브,2020-06-25,97.4432,13900
마이더스AI,2020-10-05,97.8131,995
금강공업우,2020-09-16,97.8571,27700
부광약품,2020-07-21,98.3077,42537
이노테라피,2020-12-03,98.5714,27800
교촌에프앤비,2020-11-13,98.7245,38950
위더스제약,2020-07-03,98.7835,40850
스튜디오산타클로스,2020-06-11,98.8739,4415
한탑,2020-12-01,98.892,3590
큐브앤컴퍼니,2020-07-20,99.1051,4450
한올바이오파마,2020-09-07,99.2874,41950
액토즈소프트,2020-09-01,99.5885,24250
세종메디칼,2020-09-01,100.0,20200
엔젠바이오,2020-12-15,100.4902,40900
에이치엘비,2020-09-21,100.8546,66985
녹십자엠에스,2020-09-08,101.1089,19950
명성티엔에스,2020-09-22,101.4115,18550
THE MIDONG,2020-10-13,102.1333,3790
SK우,2020-06-17,102.3077,526000
SDN,2020-10-14,102.8369,5720
알테오젠,2020-09-02,102.9372,152000
에프알텍,2020-09-08,103.5996,9050
와이팜,2020-07-31,104.2467,20200
에이스테크,2020-09-08,104.9133,35450
신도기연,2020-07-06,104.9689,33000
SK디스커버리우,2020-08-14,105.1402,87800
웰크론,2020-08-21,106.2762,9860
에스에너지,2020-09-09,106.4451,10250
종근당바이오,2020-12-18,106.5972,119000
종근당,2020-12-21,106.6219,273774
에치에프알,2020-09-08,107.7352,45494
우리바이오,2020-12-03,107.8189,10100
오스코텍,2020-12-08,107.8488,71500
빅텍,2020-06-19,108.2749,14850
나노엔텍,2020-09-08,108.805,16600
솔브레인홀딩스,2020-08-07,109.1521,77700
명문제약,2020-12-22,109.8214,11750
엠브레인,2020-07-01,110.119,17650
영진약품,2020-09-08,110.1806,12800
한성기업,2020-07-14,111.1111,19950
인바이오,2020-12-21,111.5044,23900
소마젠(Reg.S),2020-11-23,112.3552,27500
삼부토건,2020-11-17,112.5874,6080
앱클론,2020-07-23,112.6362,48800
얼라인드,2020-08-05,113.0384,18300
현대건설우,2020-06-24,113.5198,458000
이디티,2020-06-22,114.1221,2805
금호에이치티,2020-09-01,115.8009,4985
