stock,date,gap,high
나이스정보통신,2020-05-15,15.9322,34200
예림당,2020-12-17,16.0393,3545
넥센,2020-05-08,16.1081,5370
아남전자,2020-12-30,16.1677,3880
버추얼텍,2020-06-18,16.2281,1060
SM C&C,2020-07-03,16.2319,2005
멀티캠퍼스,2020-10-26,16.2651,38600
에스에스알,2020-05-18,16.3132,7130
애경산업,2020-04-28,16.3347,29200
농심홀딩스,2020-06-17,16.3564,87500
동아지질,2020-04-22,16.3636,19200
빅솔론,2020-07-23,16.4087,5640
GS리테일,2020-05-14,16.4721,44900
경방,2020-05-29,16.4751,15200
전방,2020-10-19,16.4789,41350
대우조선해양,2020-06-02,16.5085,30700
한전KPS,2020-06-04,16.6667,33600
뉴트리,2020-05-18,16.7539,33450
유안타증권우,2020-06-18,16.791,3130
LG유플러스,2020-05-13,16.8033,14250
우리로,2020-05-28,16.9312,2210
휴비스,2020-08-31,16.9834,9850
기산텔레콤,2020-06-04,17.0068,3440
현대사료,2020-05-29,17.0213,19250
도이치모터스,2020-05-26,17.0536,7866
나노,2020-04-14,17.0569,1750
현대중공업지주,2020-06-02,17.1735,327500
대유,2020-07-24,17.2956,18650
유성티엔에스,2020-12-17,17.3375,3790
이랜시스,2020-10-16,17.3554,2840
현대해상,2020-06-10,17.4004,28000
대동스틸,2020-05-26,17.4312,6400
하림,2020-05-06,17.4497,3500
코드네이처,2020-05-20,17.4573,3095
삼익THK,2020-09-21,17.4603,14800
인터로조,2020-05-14,17.4628,26018
이엠넷,2020-08-12,17.623,5740
에이텍티앤,2020-08-14,17.6583,30650
영신금속,2020-12-11,17.7778,4240
한솔제지,2020-05-06,17.9211,16450
세중,2020-05-29,18.0243,3405
리드코프,2020-07-28,18.0769,9210
부방,2020-12-15,18.0987,3230
이화산업,2020-06-19,18.1034,20550
티웨이항공,2020-11-16,18.1507,3450
NPC우,2020-06-19,18.1818,2795
혜인,2020-05-27,18.2283,6940
서흥,2020-08-20,18.2353,60300
한국쉘석유,2020-12-21,18.2365,295000
삼양옵틱스,2020-04-20,18.2505,10950
성신양회,2020-07-27,18.4211,9450
젬백스지오,2020-04-20,18.4364,1015
카프로,2020-11-25,18.4673,4715
라온시큐어,2020-05-21,18.514,4865
아세아텍,2020-09-21,18.5507,4090
경동도시가스,2020-09-16,18.5864,22650
해성산업,2020-05-08,18.595,14350
삼성화재우,2020-10-26,18.5965,169000
동진쎄미켐,2020-08-11,18.626,38850
한국내화,2020-05-29,18.6462,4645
대양제지,2020-12-17,18.7117,3870
디에이치피코리아,2020-12-21,18.7186,9450
레드캡투어,2020-08-04,18.7215,26000
에이루트,2020-11-13,18.797,7900
나무가,2020-09-10,18.8406,24600
한일홀딩스,2020-12-18,18.9189,13200
현대엘리베이,2020-07-02,18.9189,52800
모헨즈,2020-07-27,18.9848,5860
무림페이퍼,2020-12-11,19.0311,3440
특수건설,2020-04-23,19.1406,9150
엠벤처투자,2020-04-22,19.1489,1400
지에스이,2020-09-17,19.174,2020
휴켐스,2020-11-09,19.181,27650
한국금융지주우,2020-09-15,19.1888,76400
옵티시스,2020-09-16,19.213,10300
유티아이,2020-05-12,19.2737,21350
대상,2020-08-31,19.2913,30300
에스텍,2020-12-29,19.3396,12650
지니언스,2020-12-17,19.3809,8870
위메이드,2020-11-23,19.3925,51100
티플랙스,2020-07-24,19.4821,4845
미래테크놀로지,2020-08-05,19.515,10350
대상홀딩스우,2020-08-31,19.6172,10000
남양유업,2020-07-30,19.6639,356000
SK머티리얼즈,2020-12-29,19.6936,375000
롯데정밀화학,2020-09-07,19.8198,66500
한샘,2020-07-15,19.9029,123500
파인테크닉스,2020-08-04,20.0,5850
미래에셋대우우,2020-08-11,20.203,5920
경동나비엔,2020-09-10,20.2335,61800
네오팜,2020-05-27,20.2399,40100
삼호개발,2020-04-22,20.4255,5660
세명전기,2020-04-21,20.4598,5240
시공테크,2020-06-02,20.6957,6940
블루콤,2020-07-29,20.6993,8630
크리스탈신소재,2020-11-13,20.7182,2185
하나제약,2020-08-05,20.7469,29100
엠에스씨,2020-10-08,20.77,5960
알루코,2020-08-13,20.7819,5870
태원물산,2020-10-07,20.8582,5070
인천도시가스,2020-09-15,20.9073,30650
푸드나무,2020-08-11,20.9213,31500
에코마케팅,2020-09-04,20.9854,33150
오로라,2020-04-01,21.0784,12350
갤럭시아에스엠,2020-08-07,21.1009,1980
엑사이엔씨,2020-08-26,21.118,1950
아이티센,2020-06-08,21.3172,7000
도화엔지니어링,2020-04-21,21.3415,9950
SBS미디어홀딩스,2020-06-23,21.4646,2405
엠투엔,2020-10-14,21.6216,18000
WI,2020-10-13,21.6981,1935
E1,2020-09-15,21.7082,51300
우리산업홀딩스,2020-06-01,21.8085,6870
코리아나,2020-08-19,21.8367,5970
남성,2020-11-19,21.9858,5160
삼천리자전거,2020-06-19,22.0408,14950
동양물산,2020-11-12,22.1854,1845
제이브이엠,2020-11-23,22.2524,45050
에스앤씨엔진그룹,2020-03-19,22.335,241
푸드웰,2020-12-16,22.3684,9300
삼성중공업,2020-06-04,22.3765,7930
큐캐피탈,2020-04-21,22.4458,791
케어젠,2020-06-10,22.449,84000
다원시스,2020-08-31,22.4921,23396
아리온,2020-03-19,22.5455,337
코너스톤네트웍스,2020-03-19,22.549,250
한국선재,2020-11-18,22.5857,3935
에이스침대,2020-05-15,22.6415,52000
아이마켓코리아,2020-05-11,22.6623,11150
DB손해보험,2020-05-19,22.6966,54600
해마로푸드서비스,2020-12-21,22.7405,4210
야스,2020-06-08,22.8464,16400
한전산업,2020-12-21,22.8992,5850
LG헬로비전,2020-05-12,22.9122,5740
휴온스,2020-09-02,22.9407,70445
KR모터스,2020-12-04,23.0189,1630
린드먼아시아,2020-11-25,23.09,7250
서한,2020-11-05,23.1544,1835
하이트진로,2020-06-24,23.1675,47050
대림B&Co,2020-12-18,23.2044,6690
휴온스글로벌,2020-05-08,23.2281,35120
SK가스,2020-10-15,23.3333,129500
서연,2020-11-11,23.3607,15050
케어랩스,2020-06-25,23.3697,14681
TPC,2020-09-18,23.3993,5300
가비아,2020-07-10,23.4727,19200
한세엠케이,2020-12-22,23.5054,4545
선창산업,2020-10-14,23.516,5410
지코,2020-03-19,23.5294,378
모토닉,2020-09-10,23.5741,16250
태웅로직스,2020-12-17,23.6893,6370
롯데손해보험,2020-06-11,23.6994,2140
원방테크,2020-12-21,23.7069,57400
HDC현대EP,2020-10-14,23.764,7760
하이골드12호,2020-12-07,23.7864,2550
디앤씨미디어,2020-08-28,23.8032,46550
JYP Ent,2020-12-03,23.8636,43600
큐리언트,2020-09-11,24.1228,42450
그리티,2020-09-09,24.2175,3770
국동,2020-09-16,24.3816,5280
자이글,2020-11-16,24.4055,4970
동원수산,2020-05-28,24.5829,11200
뷰웍스,2020-05-15,24.5974,42550
서산,2020-07-24,24.6548,3160
한국전력,2020-12-18,24.6888,30050
신영와코루,2020-12-04,24.7379,119000
하이즈항공,2020-12-17,24.7601,6500
신라젠,2020-03-27,24.7934,15100
영풍정밀,2020-09-08,24.8439,10000
메타랩스,2020-08-13,24.898,1530
토비스,2020-11-24,24.9042,9780
LS네트웍스,2020-12-21,24.9091,3435
태광,2020-06-02,25.0,10000
이녹스,2020-12-18,25.0,15000
한국콜마홀딩스,2020-07-21,25.089,35150
대교우B,2020-06-18,25.0958,3265
힘스,2020-06-11,25.1301,16830
이크레더블,2020-08-07,25.4118,26650
위세아이텍,2020-07-29,25.4879,18133
우양,2020-12-21,25.5183,7870
동국제약,2020-09-10,25.5208,36150
와이지엔터테인먼트,2020-09-09,25.649,60500
KH바텍,2020-08-05,25.6595,26200
클리오,2020-05-18,25.7069,24450
유화증권우,2020-09-17,25.7253,3250
한세예스24홀딩스,2020-12-08,25.7631,10300
CS,2020-09-08,25.7634,3295
JW생명과학,2020-06-15,25.7831,26100
TS트릴리온,2020-12-30,25.8521,1957
레이언스,2020-04-28,25.9259,15300
조광페인트,2020-12-18,25.9601,8200
유신,2020-04-21,26.0355,21300
동양피스톤,2020-09-16,26.2895,7590
피씨디렉트,2020-07-15,26.4151,13400
스카이라이프,2020-07-28,26.4775,10700
핸디소프트,2020-04-20,26.5162,4485
오리온,2020-08-14,26.5385,164500
프럼파스트,2020-07-27,26.577,6120
리노스,2020-04-28,26.6383,1488
성창오토텍,2020-09-15,26.6464,12500
대주산업,2020-11-11,26.7241,2940
대주전자재료,2020-08-27,26.8065,54400
엠아이텍,2020-10-06,26.8349,5530
대한제분,2020-08-12,26.8966,184000
슈피겐코리아,2020-09-14,26.9108,79700
SGA,2020-12-08,26.935,1230
매일유업,2020-05-14,27.0718,92000
메가스터디,2020-03-31,27.1605,15450
재영솔루텍,2020-12-15,27.1706,1245
서호전기,2020-09-07,27.1889,27600
쎌마테라퓨틱스,2020-07-27,27.2618,10550
에스원,2020-08-18,27.2838,104500
뉴파워프라즈마,2020-11-02,27.3616,7820
LS전선아시아,2020-12-18,27.3684,9680
파마리서치프로덕트,2020-08-19,27.377,77700
대우부품,2020-10-13,27.4074,3440
캠시스,2020-07-30,27.5093,3430
에이플러스에셋,2020-11-20,27.5862,8880
오리콤,2020-12-10,27.5926,6890
국일제지,2020-04-20,27.6596,7200
영보화학,2020-07-29,27.6961,5210
아이에스이커머스,2020-11-19,27.7062,4955
SGC이테크건설,2020-12-29,27.7154,68200
신성이엔지,2020-11-10,27.7213,4400
예스코홀딩스,2020-12-02,27.7533,43500
화성산업,2020-10-16,27.7778,14950
메디포스트,2020-12-21,27.9661,45300
광전자,2020-10-21,28.0172,2970
케이아이엔엑스,2020-09-07,28.0724,99000
SG세계물산,2020-07-16,28.1163,925
유니온,2020-07-27,28.1755,11100
하이록코리아,2020-06-03,28.1879,19100
디지털대성,2020-12-07,28.2016,9410
인피니트헬스케어,2020-05-15,28.2337,9220
에이치시티,2020-12-28,28.3407,17326
두산인프라코어,2020-09-28,28.5018,10550
동우팜투테이블,2020-05-06,28.5106,4530
에이치엘비생명과학,2020-09-21,28.5223,18700
디에스케이,2020-10-13,28.5507,8870
콤텍시스템,2020-10-06,28.6174,2000
아이텍,2020-09-21,28.6232,10650
디딤,2020-11-10,28.7081,2690
탑엔지니어링,2020-08-12,28.7234,12100
현진소재,2020-03-31,28.75,515
애니플러스,2020-06-15,28.7926,2080
서진시스템,2020-09-07,28.9238,57500
알리코제약,2020-07-24,28.9339,15601
피씨엘,2020-09-23,28.9813,44950
한글과컴퓨터,2020-09-15,28.9941,21800
서울가스,2020-12-14,29.0685,115000
미투온,2020-08-14,29.0909,9230
케이에스피,2020-06-03,29.0909,2130
우진,2020-11-20,29.1855,5710
우원개발,2020-04-22,29.2188,8270
브랜드엑스코퍼레이션,2020-08-28,29.2793,14350
롯데칠성우,2020-07-21,29.4212,80500
APS홀딩스,2020-08-13,29.4326,10950
코렌,2020-05-25,29.4748,1208
에프에스티,2020-06-26,29.5567,39450
에이트원,2020-05-20,29.5918,7620
동아에스티,2020-08-06,29.6296,108500
한국전자금융,2020-05-18,29.6572,8700
삼양사,2020-08-13,29.661,76500
머큐리,2020-07-14,29.8768,12650
대신정보통신,2020-11-17,29.972,2320
아이비김영,2020-06-26,30.1449,2245
한국전자인증,2020-05-26,30.3745,9400
에프엔씨엔터,2020-10-12,30.4042,7420
상상인,2020-05-28,30.4805,8690
대한약품,2020-09-08,30.5062,47700
동국산업,2020-09-07,30.5158,4555
한창산업,2020-10-07,30.6069,9900
삼화전자,2020-11-27,30.6176,4970
조흥,2020-11-30,30.7018,223500
금호산업,2020-11-17,30.712,12300
배럴,2020-05-08,30.7317,13400
화인베스틸,2020-06-08,30.7385,3275
STX엔진,2020-12-14,30.8345,9250
한국공항,2020-05-08,30.9091,54000
파나진,2020-08-10,30.9164,6500
텔코웨어,2020-04-17,31.0044,15000
우리이앤엘,2020-12-29,31.0861,1750
오션브릿지,2020-07-09,31.1239,22750
유아이엘,2020-06-25,31.2242,4770
대모,2020-06-03,31.2437,6490
대상홀딩스,2020-08-26,31.3387,12950
SGC에너지,2020-09-21,31.385,51700
그린플러스,2020-11-11,31.4286,16100
유수홀딩스,2020-05-28,31.4848,7350
조광피혁,2020-06-19,31.5,78900
텔레필드,2020-05-27,31.5068,5280
성광벤드,2020-06-03,31.6147,9700
이지케어텍,2020-09-08,31.6354,24550
아모레G우,2020-07-03,31.6629,28900
한국주철관,2020-05-20,31.6667,11850
천일고속,2020-12-02,31.6923,85600
아이엘사이언스,2020-08-14,31.6998,4300
삼영엠텍,2020-09-08,31.7204,7350
하이트진로2우B,2020-06-15,31.7618,26550
앱코,2020-12-09,31.8182,34800
포메탈,2020-06-19,31.8284,5840
코위버,2020-05-08,31.8565,12500
두산우,2020-06-18,31.8653,50900
티와이홀딩스,2020-09-22,31.9588,32000
삼성물산우B,2020-10-27,32.0346,152500
핌스,2020-09-18,32.1212,21800
NICE평가정보,2020-12-28,32.1739,30400
노바텍,2020-12-29,32.1789,45800
삼진제약,2020-08-06,32.3108,32350
케이피티유,2020-08-13,32.3529,10800
신원,2020-05-26,32.3625,2045
LS ELECTRIC,2020-09-07,32.4415,79200
더존비즈온,2020-09-08,32.6829,136000
로보로보,2020-06-10,32.8358,7120
상상인증권,2020-05-08,32.8889,1495
삼화왕관,2020-06-03,32.9815,50400
에스엔유,2020-10-20,33.0012,5340
대덕,2020-05-21,33.0882,9050
흥구석유,2020-04-09,33.1522,9800
누리텔레콤,2020-09-18,33.1536,9880
KT서브마린,2020-09-07,33.2721,7250
THE E&M,2020-12-01,33.3333,1480
한국정보통신,2020-05-21,33.4724,12800
NHN한국사이버결제,2020-08-31,33.4839,70346
케이엠더블유,2020-09-08,33.5821,89500
대호에이엘,2020-04-23,33.5922,3440
메디톡스,2020-09-03,33.7452,262943
보라티알,2020-12-17,33.7662,20600
창해에탄올,2020-04-29,33.8462,17400
한진중공업홀딩스,2020-09-15,33.9332,5210
인화정공,2020-12-14,33.9478,8720
파인텍,2020-06-08,34.0206,1950
풀무원,2020-07-14,34.0237,22650
메타바이오메드,2020-09-15,34.0385,3485
에스엠,2020-09-08,34.1625,40450
이엠네트웍스,2020-05-11,34.1912,10950
와이즈버즈,2020-06-22,34.1954,2335
현대에너지솔루션,2020-09-07,34.2446,46650
콜마비앤에이치,2020-08-25,34.2541,72900
동원시스템즈우,2020-09-14,34.2723,42900
대구백화점,2020-11-25,34.3042,12450
풍국주정,2020-07-01,34.321,27200
대보마그네틱,2020-09-01,34.438,46650
에스티큐브,2020-06-17,34.4828,13650
한국기업평가,2020-12-28,34.5062,118500
휴젤,2020-10-23,34.5996,230300
파이오링크,2020-10-05,34.6008,17700
KG모빌리언스,2020-06-23,34.6341,13800
크라운해태홀딩스우,2020-10-23,34.7222,19400
필옵틱스,2020-09-18,34.8659,17600
에스에이티,2020-10-13,34.9593,3320
램테크놀러지,2020-06-05,34.9922,8680
아이씨케이,2020-09-01,35.169,5400
HSD엔진,2020-12-14,35.1706,10300
한솔홈데코,2020-11-09,35.2041,2650
한진,2020-11-16,35.2208,59700
차바이오텍,2020-06-02,35.2792,26650
아이앤씨,2020-08-21,35.2941,5980
젬백스링크,2020-06-10,35.3333,2030
KCI,2020-08-25,35.3383,12600
KC그린홀딩스,2020-12-17,35.4839,6090
효성오앤비,2020-08-10,35.5311,11100
에이디테크놀로지,2020-08-04,35.534,34900
비츠로셀,2020-07-30,35.6209,20750
켐트로스,2020-08-12,35.6467,8600
오픈베이스,2020-05-11,35.6551,4090
광림,2020-11-19,35.6707,2225
셀트리온,2020-12-07,35.6986,396240
에스코넥,2020-10-16,35.8277,2995
알엔투테크놀로지,2020-07-13,35.9331,24400
지엔씨에너지,2020-09-11,35.9932,8010
강원,2020-03-27,36.0,3400
TBH글로벌,2020-06-04,36.0,2380
대원,2020-10-15,36.0294,12950
NHN,2020-05-14,36.1072,96500
자연과환경,2020-03-31,36.1404,1940
코엔텍,2020-06-05,36.2613,12100
COWON,2020-04-08,36.3636,3900
다믈멀티미디어,2020-12-29,36.4393,4100
현대약품,2020-12-23,36.4764,11000
샘코,2020-03-19,36.4764,2750
제이엔케이히터,2020-09-07,36.7089,10800
전진바이오팜,2020-10-21,36.7188,17500
JW홀딩스,2020-09-11,36.7188,7000
에이치엘비제약,2020-09-10,36.9427,21500
아이디스홀딩스,2020-09-18,36.965,17600
제노레이,2020-08-14,36.9792,13150
한국화장품,2020-05-20,36.9919,16850
코데즈컴바인,2020-06-22,37.1542,3470
현대리바트,2020-07-15,37.1601,22700
한국화장품제조,2020-08-13,37.2253,49950
호전실업,2020-05-08,37.2642,14550
에스티팜,2020-12-08,37.2685,118600
진양폴리,2020-11-10,37.2714,4880
에이치엘사이언스,2020-07-03,37.3489,58854
메지온,2020-08-26,37.4269,235000
S&K폴리텍,2020-06-04,37.4525,7230
해태제과식품,2020-04-02,37.5598,11500
고려산업,2020-08-26,37.7778,5580
푸른기술,2020-04-23,37.8685,14683
평화산업,2020-06-11,37.8995,1510
한프,2020-03-19,37.9167,662
아이센스,2020-09-11,38.0,34500
포인트엔지니어링,2020-05-28,38.0216,4465
웹스,2020-07-21,38.0353,2740
에이블씨엔씨,2020-04-21,38.1074,10800
다우데이타,2020-07-31,38.1323,17750
케이엔더블유,2020-10-30,38.2429,10700
부산산업,2020-04-20,38.247,173500
브이티지엠피,2020-04-20,38.2598,11600
영흥,2020-11-17,38.2609,1590
ITX-AI,2020-10-13,38.2979,3575
포시에스,2020-09-16,38.3543,9920
아이쓰리시스템,2020-05-13,38.3721,29750
파버나인,2020-08-31,38.3764,7500
일성신약,2020-05-15,38.4522,114500
덕성우,2020-12-02,38.5042,25000
전파기지국,2020-05-25,38.5128,6240
유한양행우,2020-06-09,38.5743,83006
체리부로,2020-07-15,38.5809,3125
녹원씨엔아이,2020-08-10,38.6482,8000
나이스디앤비,2020-08-06,38.6598,13450
디알텍,2020-05-14,38.6667,2080
이노와이어리스,2020-09-08,38.6719,71000
코아시아옵틱스,2020-06-22,38.6861,570
빙그레,2020-04-02,38.7931,80500
삼륭물산,2020-12-16,38.8206,11300
코스맥스엔비티,2020-09-03,38.8221,11550
코웨이,2020-08-11,38.8393,93300
사조씨푸드,2020-10-23,38.9365,8100
큐로,2020-05-22,38.959,881
휴메딕스,2020-07-24,39.1304,32000
DSR,2020-10-13,39.2523,7450
태평양물산,2020-05-13,39.2765,2695
삼일제약,2020-08-06,39.4089,28300
윈스,2020-09-11,39.4118,23700
우리기술,2020-11-20,39.5522,1870
대유플러스,2020-09-15,39.5631,1150
MH에탄올,2020-04-29,39.6614,11550
웰바이오텍,2020-08-10,39.823,3950
제이씨케미칼,2020-11-16,39.8374,8600
대한뉴팜,2020-09-03,39.9123,15950
경농,2020-08-10,39.9293,19800
바이오솔루션,2020-12-04,40.0,37800
네이처셀,2020-04-20,40.099,14150
쎌바이오텍,2020-12-23,40.1596,26350
에쎈테크,2020-03-31,40.239,1760
젠큐릭스,2020-06-25,40.3061,27500
인베니아,2020-10-08,40.3509,3600
테고사이언스,2020-09-03,40.3774,37200
노루홀딩스우,2020-06-19,40.4321,22750
롯데지주,2020-04-29,40.512,46650
레고켐바이오,2020-12-30,40.5253,74900
동양고속,2020-06-18,40.6122,34450
남화산업,2020-07-07,40.7407,15200
리더스코스메틱,2020-08-12,40.8571,4930
농심,2020-07-14,40.8772,401500
잇츠한불,2020-08-21,40.8929,39450
조비,2020-08-10,41.0377,29900
한국바이오젠,2020-08-12,41.2791,12150
디케이락,2020-10-14,41.3127,18300
셀바스헬스케어,2020-09-07,41.3442,3470
플리토,2020-05-27,41.3534,18800
KG이니시스,2020-05-14,41.7526,27500
SG,2020-08-13,41.8136,2815
대호피앤씨,2020-10-30,41.9829,1160
제낙스,2020-03-19,42.0,22649
코리아써키트,2020-07-27,42.0233,18250
초록뱀,2020-09-28,42.029,3430
어보브반도체,2020-12-29,42.0849,18400
신화실업,2020-06-19,42.1053,32400
피델릭스,2020-06-23,42.1569,2175
다스코,2020-09-09,42.1687,7080
NICE,2020-05-13,42.1965,24600
코리아써키트2우B,2020-07-31,42.2188,9230
한양디지텍,2020-07-29,42.3002,7300
고려제약,2020-05-27,42.3423,15800
올릭스,2020-12-03,42.3571,61000
이에스에이,2020-03-19,42.3729,420
유엔젤,2020-08-28,42.4125,5490
크린앤사이언스,2020-07-13,42.4138,41300
정원엔시스,2020-09-01,42.4731,2650
마크로젠,2020-03-27,42.6087,49200
휴맥스홀딩스,2020-10-13,42.6357,5520
마니커에프앤지,2020-05-07,42.6901,12200
쎄노텍,2020-06-30,42.7928,3170
크리스탈지노믹스,2020-08-28,42.9032,22150
네오위즈,2020-08-07,42.9194,32800
알에프세미,2020-10-14,42.9872,7850
바른손,2020-04-13,42.9967,4390
태경케미컬,2020-12-14,43.007,20450
나노브릭,2020-09-18,43.0556,25750
유앤아이,2020-06-08,43.1172,6290
뉴프렉스,2020-10-07,43.2161,2850
코퍼스코리아,2020-12-16,43.2314,3280
비비씨,2020-09-21,43.2642,27650
남양유업우,2020-06-18,43.3333,258000
에코바이오,2020-10-14,43.4332,12450
세기상사,2020-06-22,43.5065,88400
지더블유바이텍,2020-03-19,43.5685,1730
동성제약,2020-07-24,43.75,17250
서남,2020-05-22,43.8462,4675
지엠비코리아,2020-09-15,43.9791,11000
다산네트웍스,2020-09-08,43.9815,15550
비에이치,2020-07-16,44.1176,26950
보락,2020-09-14,44.1648,3150
선데이토즈,2020-06-23,44.3182,31750
마니커,2020-05-06,44.3836,1054
예스24,2020-12-03,44.5993,20750
나이벡,2020-12-09,44.6086,48950
우리넷,2020-05-28,44.6188,12900
