stock,date,gap,high
창해에탄올,2020-08-03,14.2361,16450
현대리바트,2020-07-15,14.3577,22700
오뚜기,2020-08-12,14.4161,627000
휴젤,2020-10-23,14.5771,230300
젠큐릭스,2020-06-25,14.5833,27500
재영솔루텍,2020-12-15,14.7465,1245
무림페이퍼,2020-12-11,14.8581,3440
에이블씨엔씨,2020-06-30,14.8796,10500
현대해상,2020-06-10,14.9897,28000
티와이홀딩스,2020-09-22,15.3153,32000
일신석재,2020-06-05,15.3509,2630
메타바이오메드,2020-09-15,15.7807,3485
유화증권우,2020-09-17,15.8645,3250
타이거일렉,2020-12-03,16.0656,17700
푸드웰,2020-12-16,16.1049,9300
삼화왕관,2020-06-03,16.263,50400
이월드,2020-07-03,16.3085,4600
삼진제약,2020-08-06,16.3669,32350
포시에스,2020-09-16,16.4319,9920
삼양사,2020-08-13,16.6159,76500
디지틀조선,2020-08-14,16.9385,4660
한국전력,2020-12-18,17.154,30050
우리산업홀딩스,2020-06-02,17.1821,6820
하이트진로,2020-06-24,17.3317,47050
토니모리,2020-07-03,17.4757,12100
윙입푸드,2020-06-10,17.5325,1810
젬백스링크,2020-06-10,17.6812,2030
SK머티리얼즈,2020-12-29,17.7024,375000
알리코제약,2020-07-24,17.7434,15601
보광산업,2020-08-28,17.8378,8720
광전자,2020-10-21,18.0915,2970
KG이니시스,2020-07-15,18.2844,26200
와이지엔터테인먼트,2020-09-09,18.6275,60500
대양제지,2020-12-17,18.7117,3870
SG세계물산,2020-07-16,18.742,925
기산텔레콤,2020-06-04,18.8256,3440
한국정보통신,2020-12-02,18.9189,11000
에프엔씨엔터,2020-10-12,19.1011,7420
피씨디렉트,2020-07-15,19.1111,13400
아이앤씨,2020-08-21,19.1235,5980
케이엔더블유,2020-10-30,19.1537,10700
KC그린홀딩스,2020-12-17,19.1781,6090
푸드나무,2020-08-11,19.3182,31500
코데즈컴바인,2020-06-22,19.4492,3470
에스씨디,2020-12-08,19.7995,2390
제이엠아이,2020-06-09,19.9219,1535
금비,2020-12-29,19.9756,98500
브랜드엑스코퍼레이션,2020-08-28,20.0837,14350
일성신약,2020-07-24,20.2673,108000
평화산업,2020-06-11,20.3187,1510
보라티알,2020-12-17,20.4678,20600
셀바스헬스케어,2020-09-07,20.4861,3470
에스코넥,2020-10-16,20.5231,2995
에이루트,2020-11-13,20.6107,7900
NICE,2020-07-03,20.6434,22500
한진중공업,2020-09-17,20.7303,10250
다우데이타,2020-07-31,20.7483,17750
유아이엘,2020-06-25,21.066,4770
이미지스,2020-07-13,21.365,4090
마크로젠,2020-08-07,21.4062,38850
신일전자,2020-06-08,21.4112,2495
아나패스,2020-09-09,21.4141,30050
라파스,2020-06-24,21.5625,38900
한솔홈데코,2020-11-09,21.8391,2650
한양디지텍,2020-07-29,21.8698,7300
티플랙스,2020-07-24,21.8868,4845
파버나인,2020-08-31,22.1498,7500
삼화전자,2020-11-27,22.2632,4970
다믈멀티미디어,2020-12-29,22.3881,4100
마니커,2020-06-03,22.6512,953
NHN,2020-07-08,22.6667,92000
S&K폴리텍,2020-06-04,22.7504,7230
한국화장품,2020-08-13,22.7799,15900
디에스케이,2020-10-13,23.0236,8870
이크레더블,2020-08-07,23.0947,26650
오픈베이스,2020-07-09,23.1013,3890
대호특수강,2020-10-30,23.2731,1160
다원시스,2020-08-31,23.4617,23396
제노레이,2020-08-14,23.4742,13150
동양피스톤,2020-09-16,23.6156,7590
조비,2020-08-10,23.8095,29900
덴티스,2020-06-22,23.9355,17289
나이스디앤비,2020-08-06,23.9631,13450
THE E&M,2020-12-01,24.3697,1480
유니트론텍,2020-10-14,24.4755,8900
경농,2020-08-10,24.5283,19800
신흥,2020-10-30,24.5675,18000
다스코,2020-09-09,24.6479,7080
동국제약,2020-09-10,24.6552,36150
에이텍,2020-08-14,24.8698,47950
TPC,2020-09-18,25.0,5300
오션브릿지,2020-07-09,25.0,22750
휴켐스,2020-11-09,25.1131,27650
에스엔유,2020-10-20,25.2052,5340
디자인,2020-08-24,25.4826,16250
우리기술,2020-11-20,25.5034,1870
원방테크,2020-12-21,25.6018,57400
대원,2020-10-15,25.7282,12950
케어젠,2020-06-10,25.7485,84000
KH바텍,2020-08-05,25.9615,26200
뉴파워프라즈마,2020-11-02,26.129,7820
KCI,2020-08-25,26.2525,12600
일야,2020-06-03,26.4234,866
동아에스티,2020-08-06,26.4569,108500
컬러레이,2020-11-10,26.5086,2935
아이센스,2020-09-11,26.6055,34500
SK증권,2020-07-02,27.0531,1315
이그잭스,2020-06-10,27.2,2385
대유,2020-07-24,27.3388,12441
파인텍,2020-06-08,27.451,1950
대아티아이,2020-07-08,27.5806,7910
대창솔루션,2020-10-16,27.8195,680
정원엔시스,2020-09-01,28.0193,2650
더블유게임즈,2020-06-24,28.0597,85800
에스원,2020-08-18,28.0637,104500
WI,2020-10-13,28.1457,1935
한국화장품제조,2020-08-13,28.2413,49950
기가레인,2020-12-23,28.4274,3185
대양금속,2020-06-08,28.4404,6300
하이트진로홀딩스,2020-06-24,28.4974,24800
동아쏘시오홀딩스,2020-12-04,28.5714,157500
오공,2020-06-15,28.7037,6950
잇츠한불,2020-08-21,28.7113,39450
머큐리,2020-07-14,28.8187,12650
COWON,2020-12-21,28.8462,3685
메타랩스,2020-08-13,29.1139,1530
휴맥스홀딩스,2020-10-13,29.1228,5520
대한뉴팜,2020-09-03,29.1498,15950
네오크레마,2020-10-06,29.1892,11950
파이오링크,2020-10-05,29.1971,17700
플레이위드,2020-06-02,29.2576,14800
인터엠,2020-06-23,29.5181,2150
HDC현대EP,2020-10-14,29.5492,7760
코엔텍,2020-06-05,29.5503,12100
유엔젤,2020-08-28,29.634,5490
태양금속우,2020-09-18,29.7003,4760
가비아,2020-07-10,29.7297,19200
웨이브일렉트로,2020-06-02,29.7528,10497
삼영엠텍,2020-09-08,29.8587,7350
램테크놀러지,2020-06-05,29.9401,8680
티앤엘,2020-11-20,30.0813,80000
소프트센,2020-06-02,30.3258,2600
계양전기우,2020-06-18,30.6197,10750
성창오토텍,2020-09-15,30.7531,12500
KG모빌리언스,2020-06-23,30.8057,13800
모토닉,2020-09-10,31.0484,16250
샘표,2020-06-02,31.1644,76600
코위버,2020-09-08,31.2636,12050
헝셩그룹,2020-06-23,31.2977,860
아이디스홀딩스,2020-09-18,31.3433,17600
영흥,2020-11-17,31.405,1590
미스터블루,2020-07-10,31.441,15050
NICE평가정보,2020-12-28,31.6017,30400
우양,2020-12-21,31.8258,7870
농심,2020-07-14,31.8555,401500
하이브,2020-10-15,31.8748,347490
나무기술,2020-09-17,31.9149,4030
제일파마홀딩스,2020-11-11,32.0,33000
보락,2020-09-14,32.0755,3150
켐트로스,2020-08-12,32.1045,8600
큐브엔터,2020-09-01,32.1267,5840
바이오솔루션,2020-12-04,32.1678,37800
에코마케팅,2020-09-04,32.3353,33150
동양고속,2020-06-18,32.5,34450
DRB동일,2020-09-04,32.6276,10650
서호전기,2020-09-07,32.6923,27600
남성,2020-11-19,32.9897,5160
오가닉티코스메틱,2020-06-30,33.0022,1205
탑엔지니어링,2020-08-12,33.1133,12100
삼양사우,2020-07-29,33.1349,67100
초록뱀미디어,2020-09-28,33.2039,3430
쎌바이오텍,2020-12-23,33.4177,26350
에프에스티,2020-06-26,33.5025,39450
아이쓰리시스템,2020-08-14,33.7469,26950
시너지이노베이션,2020-09-18,34.2756,5700
홈센타홀딩스,2020-07-31,34.3802,1626
크리스탈신소재,2020-11-13,34.4615,2185
오파스넷,2020-12-29,34.6535,6800
KR모터스,2020-12-04,34.7107,1630
선데이토즈,2020-06-23,34.8195,31750
인베니아,2020-10-08,34.8315,3600
소프트캠프,2020-12-18,34.9934,5150
고려제약,2020-07-23,35.023,14650
유한양행우,2020-06-09,35.1889,83006
윈스,2020-09-11,35.4286,23700
체리부로,2020-07-15,35.5748,3125
일지테크,2020-11-06,35.7714,5940
알에프세미,2020-10-14,36.0485,7850
제이브이엠,2020-11-23,36.4162,23600
알티캐스트,2020-10-08,36.7033,3110
서진시스템,2020-09-07,36.742,57500
아미코젠,2020-09-21,36.7769,49650
LS ELECTRIC,2020-09-07,36.7876,79200
동진쎄미켐,2020-08-11,36.7958,38850
대한약품,2020-09-08,36.8723,47700
고려산업,2020-08-26,36.9325,5580
코스맥스비티아이,2020-07-17,36.9898,26850
유니온,2020-07-27,37.037,11100
현대이지웰,2020-12-15,37.037,14800
한국기업평가,2020-12-28,37.1528,118500
케어랩스,2020-06-25,37.2056,14681
차바이오텍,2020-06-02,37.3711,26650
와이어블,2020-06-02,37.4713,5980
제이스텍,2020-06-09,37.6147,10500
한익스프레스,2020-12-08,37.7437,9890
에이치엘비제약,2020-09-10,37.8205,21500
아남전자,2020-12-30,37.833,3880
케이피에프,2020-10-15,38.0,6900
피델릭스,2020-06-23,38.0952,2175
콜마비앤에이치,2020-08-25,38.3302,72900
바른손,2020-12-01,38.3471,4185
풍국주정,2020-07-01,38.4224,27200
우리금융캐피탈,2020-10-21,38.6266,16150
녹원씨엔아이,2020-08-10,38.6482,8000
대우부품,2020-10-13,38.7097,3440
오리온,2020-08-14,38.8186,164500
모다이노칩,2020-10-14,39.1304,5600
유앤아이,2020-06-08,39.1593,6290
조이시티,2020-12-29,39.1753,13500
NHN한국사이버결제,2020-08-31,39.299,70346
나무가,2020-09-10,39.322,12330
엠플러스,2020-09-22,39.4704,20014
부국철강,2020-07-06,39.5683,6790
JW생명과학,2020-06-15,39.5722,26100
미투온,2020-08-14,39.6369,9230
비츠로셀,2020-07-30,39.7306,20750
우리넷,2020-06-04,39.7727,12300
시큐브,2020-06-19,39.8026,2125
삼륭물산,2020-12-16,39.8515,11300
엘컴텍,2020-06-04,39.9371,2225
비비씨,2020-09-21,40.0,27650
위세아이텍,2020-07-29,40.0232,18133
피엔케이피부임상연구센타,2020-09-09,40.0881,31800
큐리언트,2020-09-11,40.099,42450
조광피혁,2020-06-19,40.3915,78900
CJ씨푸드,2020-08-31,40.3946,6760
네오위즈,2020-08-07,40.4711,32800
한일단조,2020-06-19,40.7609,3885
스맥,2020-10-23,40.8219,2570
유라테크,2020-11-19,40.9836,17200
에스텍파마,2020-08-26,41.0569,17350
대보마그네틱,2020-09-01,41.1498,46650
메디포스트,2020-12-21,41.3417,45300
코다코,2020-06-23,41.4545,1945
한국바이오젠,2020-08-12,41.7736,12150
모나리자,2020-08-20,41.8561,7490
에이프로젠 H&G,2020-09-02,42.1875,1365
큐로,2020-07-03,42.1927,856
슈피겐코리아,2020-09-14,42.576,79700
현대에너지솔루션,2020-09-07,43.0982,46650
종근당홀딩스,2020-12-18,43.1193,156000
주연테크,2020-06-03,43.3036,1605
테고사이언스,2020-09-03,43.3526,37200
에이엔피,2020-12-09,43.4641,2195
세기상사,2020-06-22,43.5065,8840
디피씨,2020-09-01,43.6066,21900
디딤,2020-11-10,43.8503,2690
로스웰,2020-06-08,43.9394,475
디케이락,2020-10-14,44.0945,18300
화천기계,2020-06-04,44.1581,4195
올릭스,2020-12-03,44.208,61000
코리아써키트,2020-07-27,44.2688,18250
삼아제약,2020-09-03,44.4109,23900
동일고무벨트,2020-09-03,44.5098,14740
지엔씨에너지,2020-09-11,44.5848,8010
유비쿼스,2020-12-07,44.9309,31450
옴니시스템,2020-10-23,45.0,3335
아스타,2020-09-08,45.2542,8570
대봉엘에스,2020-09-03,45.2915,16200
JW신약,2020-09-01,45.3962,7248
코드네이처,2020-12-09,45.4545,2800
한진칼,2020-06-11,45.5064,102000
태경케미컬,2020-12-14,45.5516,20450
휴맥스,2020-08-14,45.6579,6642
한진,2020-11-16,45.7875,59700
아이씨케이,2020-09-01,45.9459,5400
세경하이테크,2020-07-30,45.9906,30950
한국알콜,2020-08-03,46.0526,22200
에코바이오,2020-10-14,46.1268,12450
남화산업,2020-07-07,46.1538,15200
신풍제지,2020-12-07,46.2644,5090
넥센우,2020-06-19,46.3863,5570
멕아이씨에스,2020-08-07,46.4498,24091
넷마블,2020-09-07,46.595,204500
에프앤가이드,2020-12-17,46.6368,16350
광동제약,2020-09-03,47.0264,13350
큐로홀딩스,2020-06-03,47.2603,860
엘이티,2020-06-24,47.3684,28000
세화피앤씨,2020-06-16,47.5524,6330
힘스,2020-06-11,47.6316,16830
태림포장,2020-11-30,47.9125,7440
에이디테크놀로지,2020-08-04,48.1953,34900
화일약품,2020-08-06,48.5106,5933
윌링스,2020-11-09,48.6014,21250
셀트리온,2020-12-07,48.6826,396239
삼일제약,2020-08-06,48.7907,14150
핸즈코퍼레이션,2020-09-11,48.806,9970
한양증권우,2020-10-23,49.1561,35350
인터플렉스,2020-12-16,49.1935,18500
엔피디,2020-06-02,49.1945,6020
경인양행,2020-06-30,49.2329,10700
JW홀딩스,2020-09-11,49.2537,7000
육일씨엔에쓰,2020-10-21,49.2918,5270
비에이치,2020-07-16,49.3075,26950
인피니티엔티,2020-06-03,49.5375,1455
아톤,2020-06-24,49.5781,35450
비올,2020-11-20,49.6746,3450
금양,2020-12-17,50.0,7800
나노브릭,2020-09-18,50.2334,12875
지엠비코리아,2020-09-15,50.4788,11000
두산퓨얼셀1우,2020-09-14,50.5696,23790
에스앤더블류,2020-11-12,50.6986,3775
미코,2020-09-07,50.6993,21550
와이솔,2020-09-10,50.7937,19000
KEC,2020-12-02,50.8511,3545
지엔코,2020-06-03,50.8529,1415
쎄노텍,2020-06-30,51.3126,3170
브릿지바이오테라퓨틱스,2020-06-03,51.3585,20055
캠시스,2020-07-30,51.4349,3430
아시아종묘,2020-11-26,51.6854,10800
나이벡,2020-12-09,51.7829,48950
뉴프렉스,2020-10-07,52.0,2850
에이치엘사이언스,2020-07-03,52.0775,58854
신성이엔지,2020-11-10,52.2491,4400
JW중외제약,2020-08-06,52.3276,44632
쌍방울,2020-08-05,52.3324,1045
필옵틱스,2020-09-18,52.381,17600
성우테크론,2020-08-21,52.4253,8673
페이퍼코리아,2020-11-27,52.5054,3500
아이스크림에듀,2020-08-27,52.9126,12600
유니온머티리얼,2020-07-27,53.1599,6180
파미셀,2020-07-28,53.2544,25900
레고켐바이오,2020-12-30,53.4836,74900
제이앤티씨,2020-06-03,53.486,14750
지노믹트리,2020-10-15,53.5055,20800
DMS,2020-09-08,53.6524,12200
모바일어플라이언스,2020-10-13,53.6697,6700
진흥기업2우B,2020-09-18,53.8462,23000
아이디스,2020-08-03,54.0395,42900
홈캐스트,2020-06-02,54.063,4645
디케이티,2020-07-16,54.25,30850
삼양식품,2020-06-19,54.355,140000
태웅,2020-09-07,54.4,19300
엔에스,2020-09-17,54.4304,18300
안국약품,2020-09-03,54.6816,20650
남화토건,2020-06-03,54.9356,18050
솔트룩스,2020-07-23,54.9679,48350
앱코,2020-12-09,55.0111,34800
케이아이엔엑스,2020-09-07,55.1724,99000
CMG제약,2020-12-22,55.1913,7100
삼화페인트,2020-12-21,55.2124,20100
한독,2020-08-05,55.3819,44750
메디톡스,2020-09-03,55.4037,262943
한창,2020-06-05,55.4745,2130
팜스빌,2020-07-15,55.5556,16100
아시아나IDT,2020-12-01,55.6468,37900
이라이콤,2020-12-29,55.7018,17750
대원전선우,2020-07-03,55.8405,5470
TS트릴리온,2020-12-30,55.9363,1957
비트컴퓨터,2020-07-14,56.0,15600
로보로보,2020-06-10,56.4835,7120
다산네트웍스,2020-09-08,56.5962,15550
KNN,2020-08-27,56.6234,3015
한국정보인증,2020-12-02,56.9444,11300
에이프로,2020-07-17,57.0537,62900
현대약품,2020-12-23,57.5931,11000
리메드,2020-06-11,58.2,39550
마니커에프앤지,2020-06-22,58.2556,10524
동성제약,2020-07-24,58.2569,17250
바이브컴퍼니,2020-11-06,58.3333,49400
베트남개발1,2020-07-07,58.5903,360
윈텍,2020-07-30,58.6207,4370
조아제약,2020-06-08,58.6207,6670
금호건설우,2020-11-17,58.7517,58500
위드텍,2020-11-06,59.1919,39400
우진비앤지,2020-07-27,59.2593,4300
제이엔케이히터,2020-09-07,59.7633,10800
코아시아옵틱스,2020-06-22,59.8807,4021
대한광통신,2020-09-10,60.0629,5090
슈프리마,2020-06-04,60.0726,44100
플레이디,2020-06-10,60.1602,16000
메디아나,2020-07-14,60.2787,23000
녹십자웰빙,2020-09-15,60.4255,18850
디에이테크놀로지,2020-08-11,60.6317,10425
콤텍시스템,2020-10-06,60.6426,2000
코리아센터,2020-11-19,60.8222,13300
이글벳,2020-12-09,60.9756,13200
알엔투테크놀로지,2020-07-13,61.0561,24400
판타지오,2020-11-16,61.0687,211
뉴보텍,2020-07-21,61.0759,2545
자비스,2020-12-08,61.4561,3770
국영지앤엠,2020-11-02,61.6554,4785
두산2우B,2020-06-19,62.1622,138000
일동제약,2020-11-24,62.1795,25300
액트로,2020-07-23,62.4588,14800
이노와이어리스,2020-09-08,62.6575,71000
이원컴포텍,2020-11-09,62.8049,13350
효성ITX,2020-09-02,63.017,33500
일진다이아,2020-09-21,63.0662,70200
비씨월드제약,2020-12-18,63.2479,28650
CJ씨푸드1우,2020-06-19,63.2653,72000
한국팩키지,2020-12-21,63.7363,8940
쎌마테라퓨틱스,2020-07-27,64.5866,10550
에어부산,2020-11-17,64.7552,5890
성신양회우,2020-07-28,64.8094,28100
이수페타시스,2020-09-10,64.8686,5960
알체라,2020-12-28,64.9351,50800
국동,2020-09-16,65.0,5280
녹십자셀,2020-12-22,65.0061,67900
초록뱀컴퍼니,2020-10-07,65.1376,2700
오이솔루션,2020-08-07,65.7143,72500
미투젠,2020-08-31,65.8371,36650
센코,2020-11-26,65.8416,33500
오텍,2020-12-21,66.0305,21750
넵튠,2020-12-04,66.1538,43200
한송네오텍,2020-12-02,66.369,2795
드림씨아이에스,2020-06-04,66.568,28150
카카오게임즈,2020-09-14,66.8539,89100
이엠코리아,2020-09-15,66.998,8400
일정실업,2020-10-22,67.033,30400
SK디앤디,2020-09-07,67.036,60300
현대바이오랜드,2020-06-15,67.0886,39600
에스퓨얼셀,2020-07-13,67.0991,53973
아이티엠반도체,2020-06-05,67.1202,73700
경동제약,2020-07-24,67.1233,18300
엑스큐어,2020-06-02,67.1954,7273
바른손이앤에이,2020-06-03,67.2131,2550
에스티큐브,2020-06-17,67.2794,13650
국보,2020-07-23,67.3529,2845
씨티씨바이오,2020-06-25,67.3977,11450
롯데지주우,2020-06-23,67.4174,111500
엘앤씨바이오,2020-10-06,67.58,51866
케이엠더블유,2020-09-08,67.603,89500
지엘팜텍,2020-12-21,67.7193,2390
한국유니온제약,2020-11-12,67.7632,25500
서울식품우,2020-12-07,67.87,9300
YBM넷,2020-08-28,68.9498,14800
액트,2020-06-08,68.9723,8550
코오롱생명과학,2020-06-11,69.0,42250
투비소프트,2020-12-08,69.0377,4040
더존비즈온,2020-09-08,69.1542,136000
케이엠제약,2020-08-24,69.2047,5000
제이티,2020-11-25,69.2308,13200
링네트,2020-12-21,69.2547,10900
SCI평가정보,2020-09-25,69.475,6940
서울바이오시스,2020-08-27,69.5122,27800
제놀루션,2020-08-04,69.5911,26541
엠에스오토텍,2020-12-03,69.8113,12600
원풍물산,2020-10-15,69.8454,3295
KPX홀딩스,2020-11-13,70.068,125000
씨케이에이치,2020-12-10,70.2941,579
스킨앤스킨,2020-06-08,70.7224,449
에스디생명공학,2020-08-27,70.7373,7410
제이준코스메틱,2020-07-17,71.0327,3395
SK디스커버리,2020-08-14,71.215,91600
피플바이오,2020-11-06,71.4971,44332
금호전기,2020-10-05,71.5254,5060
전진바이오팜,2020-10-21,71.5686,17500
인디에프,2020-06-04,71.7532,2645
한화솔루션우,2020-09-10,71.8399,96574
인트로메딕,2020-12-02,71.9078,4100
아이디피,2020-08-24,72.5182,14250
에스폴리텍,2020-09-14,72.7447,9000
아시아나항공,2020-11-17,72.75,29713
테라젠이텍스,2020-09-15,72.8029,14550
에이프로젠 KIC,2020-09-02,72.8111,3750
한일진공,2020-10-13,73.0769,2250
바이온,2020-11-09,73.0769,2475
영림원소프트랩,2020-09-08,73.1225,21900
이노메트리,2020-08-04,73.2955,30500
인성정보,2020-06-25,73.6303,3898
유비케어,2020-07-14,73.8623,14900
서원,2020-06-29,73.8964,4530
메디프론,2020-08-11,73.913,6600
코스나인,2020-09-29,74.0891,2150
KC코트렐,2020-12-11,74.2228,13450
상지카일룸,2020-06-11,74.3772,2450
엔에스엔,2020-06-02,74.3772,2450
제일바이오,2020-08-06,74.4012,5825
크린앤사이언스,2020-07-13,74.63,41300
안트로젠,2020-06-11,75.0503,87000
솔루스첨단소재1우,2020-06-15,75.2239,29350
피피아이,2020-06-26,75.8475,12450
휴니드,2020-06-19,75.8824,14950
모나미,2020-08-03,76.1745,10500
넥슨지티,2020-08-07,76.4479,22850
에스맥,2020-08-27,76.8966,2565
신신제약,2020-07-24,76.9964,14850
스타플렉스,2020-06-22,77.1583,9850
켐온,2020-11-19,77.2358,6540
메지온,2020-08-26,77.3585,235000
뉴지랩파마,2020-09-07,77.512,18550
한진칼우,2020-06-19,77.5916,84800
티사이언티픽,2020-09-01,77.8452,5860
크리스탈지노믹스,2020-08-28,78.3937,14771
일신바이오,2020-12-09,78.8491,11500
메드팩토,2020-09-04,79.6519,134200
베노홀딩스,2020-08-21,79.8921,11675
이루다,2020-08-06,80.0,23400
에스와이,2020-12-14,80.2372,6840
성문전자우,2020-10-15,80.4878,18500
제일전기공업,2020-11-26,81.0345,42000
이지홀딩스,2020-06-09,81.4596,9200
대정화금,2020-11-25,81.5985,48850
퍼스텍,2020-06-19,81.9703,4895
알에프텍,2020-09-02,82.1561,14700
카이노스메드,2020-08-05,82.3848,6730
삼천당제약,2020-12-22,82.6336,95700
슈펙스비앤피,2020-06-04,82.716,2960
두산퓨얼셀2우B,2020-06-15,82.7842,34729
GRT,2020-06-04,82.9653,1740
대웅제약,2020-12-22,83.6538,286500
바이넥스,2020-08-31,83.683,39400
동방선기,2020-11-17,83.8926,5480
이퓨쳐,2020-10-20,84.1121,19700
넥스트BT,2020-10-16,84.6395,2945
남선알미늄,2020-07-03,84.6568,6860
동국S&C,2020-09-07,84.7291,11250
유니슨,2020-09-09,84.8131,7910
와이엠씨,2020-09-14,84.9148,15200
에이치엘비생명과학,2020-09-21,85.1485,18700
시노펙스,2020-08-06,85.2151,6890
이엔플러스,2020-06-23,85.2399,7530
경보제약,2020-12-22,85.2459,22600
이더블유케이,2020-09-17,85.7143,13000
에스앤에스텍,2020-08-05,86.0627,53400
나노신소재,2020-08-11,86.0963,52200
드래곤플라이,2020-11-10,86.1472,4300
비보존 헬스케어,2020-10-14,86.1736,2895
네오펙트,2020-06-26,86.3071,6735
KH 일렉트론,2020-12-01,86.7841,2120
대화제약,2020-09-01,86.9919,23000
인콘,2020-12-03,87.2428,4550
진양제약,2020-09-04,87.7049,11450
티엘비,2020-12-14,88.3663,76100
코미팜,2020-06-10,88.4615,19600
한화우,2020-06-18,88.8186,89500
대호특수강우,2020-11-02,89.375,3030
액토즈소프트,2020-09-01,89.4531,24250
OQP,2020-08-13,89.4602,7370
세종메디칼,2020-09-01,89.6714,20200
폴라리스오피스,2020-11-25,90.4535,3990
SV인베스트먼트,2020-10-23,91.2946,8570
케이엠,2020-08-05,91.4245,20291
범양건영,2020-08-12,92.029,7950
이씨에스,2020-12-16,92.1769,11300
이노테라피,2020-12-03,92.3875,27800
엔지켐생명과학,2020-08-07,92.6042,184900
대원제약,2020-07-24,92.6168,30915
디알젬,2020-07-20,92.9104,25850
에이프로젠제약,2020-06-25,92.9752,2335
한탑,2020-12-01,93.0108,3590
유비쿼스홀딩스,2020-06-10,93.128,40750
더블유에스아이,2020-12-04,93.6561,5800
서울제약,2020-09-04,93.7046,16000
에프알텍,2020-09-08,93.7901,9050
엔케이물산,2020-06-03,94.3077,1263
강스템바이오텍,2020-06-25,94.4908,11650
바디텍메드,2020-10-14,94.6078,39700
코오롱머티리얼,2020-09-16,94.6218,5790
오스코텍,2020-12-08,94.8229,71500
마이더스AI,2020-10-05,95.098,995
제넥신,2020-08-27,95.1795,190300
비비안,2020-06-04,95.4595,7232
한스바이오메드,2020-09-11,95.7746,27800
데이타솔루션,2020-09-08,95.9459,11600
에이비엘바이오,2020-08-05,96.3325,40150
부산주공,2020-11-16,96.558,1085
드림텍,2020-08-04,97.0228,21574
셀트리온제약,2020-12-28,97.6993,268871
GH신소재,2020-12-04,97.7671,12400
에이치엘비,2020-09-21,97.8877,66985
엔시트론,2020-06-09,98.19,2190
교촌에프앤비,2020-11-13,98.2188,38950
한올바이오파마,2020-09-07,98.3452,41950
쏠리드,2020-09-08,98.3573,13766
나노엔텍,2020-09-08,99.5192,16600
체시스,2020-10-12,99.8762,3228
금강공업우,2020-09-16,100.0,27700
국전약품,2020-12-30,100.405,12866
소프트센우,2020-06-19,100.8208,73400
KMH,2020-12-21,100.9217,21800
엔젠바이오,2020-12-15,100.9828,40900
바이오니아,2020-08-19,101.1429,35200
SDN,2020-10-14,101.4085,5720
명성티엔에스,2020-09-22,101.4115,18550
ES큐브,2020-06-25,101.4493,13900
삼부토건,2020-11-17,101.9934,6080
에치에프알,2020-09-08,102.6459,45494
우리바이오,2020-12-03,102.8112,10100
부광약품,2020-07-21,103.0406,42537
세원이앤씨,2020-12-16,103.0534,3990
녹십자엠에스,2020-09-08,103.1568,19950
신도기연,2020-07-06,103.7037,33000
위더스제약,2020-07-03,104.7619,40850
현대건설우,2020-06-24,104.9217,458000
영진약품,2020-09-08,105.4575,12800
