stock,date,gap,high
블루콤,2020-07-29,2.0095,8630
엔피케이,2020-12-21,2.2272,2295
인터로조,2020-06-18,2.4634,25872
아모레G우,2020-07-03,3.0303,28900
삼성화재우,2020-10-26,3.3639,169000
빅솔론,2020-07-23,3.6765,5640
에이스침대,2020-07-01,4.2117,48250
토비스,2020-11-24,5.0483,9780
금호건설,2020-11-17,5.1282,12300
한국패러랠,2020-06-01,5.2764,2095
네오팜,2020-06-03,5.5482,39950
롯데손해보험,2020-06-11,5.9406,2140
인피니트헬스케어,2020-06-25,6.12,8670
KT&G,2020-06-03,6.1684,89500
코웰패션,2020-09-15,6.4516,6930
티웨이항공,2020-11-16,6.6461,3450
SGC이테크건설,2020-12-29,6.8966,68200
우리로,2020-06-04,7.0681,2045
미래산업,2020-07-02,7.1693,20255
서흥,2020-08-20,7.2954,60300
스카이라이프,2020-07-28,7.322,10700
상상인,2020-06-09,7.3885,8430
엠에스씨,2020-10-08,7.5812,5960
대신정보통신,2020-11-17,7.6566,2320
한국콜마홀딩스,2020-07-21,7.9877,35150
배럴,2020-06-03,8.4746,12800
인천도시가스,2020-09-15,8.4956,30650
텔코웨어,2020-06-02,8.502,13400
하이골드12호,2020-12-07,8.5106,2550
한국쉘석유,2020-12-21,8.8561,295000
미디어젠,2020-12-09,9.1185,17950
빙그레,2020-06-15,9.5541,68800
한창산업,2020-10-07,9.6346,9900
TBH글로벌,2020-06-04,9.9307,2380
에스텍,2020-12-29,10.0,12650
JYP Ent,2020-12-03,10.101,43600
알루코,2020-08-13,10.3383,5870
LG생활건강우,2020-08-14,10.6944,797000
매일유업,2020-06-16,10.7595,87500
동원수산,2020-12-14,10.8719,10300
티와이홀딩스,2020-09-22,12.0841,32000
코웨이,2020-08-11,12.1394,93300
동우팜투테이블,2020-06-02,12.2535,3985
아난티,2020-06-05,12.337,11200
JTC,2020-12-03,12.3636,6180
예스코홀딩스,2020-12-02,12.5485,43500
GS리테일,2020-06-03,12.8662,44300
메타바이오메드,2020-09-15,12.966,3485
하이즈항공,2020-12-17,13.0435,6500
타이거일렉,2020-12-03,13.099,17700
자연과환경,2020-08-11,13.5294,1930
에스티아이,2020-07-23,13.6729,21200
화성산업,2020-10-16,13.6882,14950
SGC에너지,2020-09-21,13.7514,51700
디에이치피코리아,2020-12-21,13.8554,9450
알리코제약,2020-07-24,13.8759,15601
포시에스,2020-09-16,14.023,9920
조흥,2020-11-30,14.0306,223500
에스넷,2020-09-09,14.0473,8200
케이엔더블유,2020-10-30,14.561,10700
휴네시온,2020-09-18,14.5833,7150
동부건설,2020-12-11,14.6245,14500
휴젤,2020-10-23,14.6341,230300
현대해상,2020-06-10,14.7541,28000
오뚜기,2020-08-12,14.8352,627000
코스맥스엔비티,2020-09-03,14.9254,11550
피씨디렉트,2020-07-15,15.0215,13400
젬백스링크,2020-06-10,15.3409,2030
한글과컴퓨터,2020-09-15,15.3439,21800
LS전선아시아,2020-12-18,15.3754,9680
창해에탄올,2020-08-03,15.4386,16450
코리아나,2020-08-19,15.4739,5970
에이블씨엔씨,2020-06-30,16.2791,10500
젠큐릭스,2020-06-25,16.2791,27500
셀바스헬스케어,2020-09-07,16.443,3470
한국전력,2020-12-18,16.4729,30050
엔에스쇼핑,2020-09-11,16.4875,16250
한창제지,2020-12-21,16.5975,2810
한양디지텍,2020-07-29,16.6134,7300
푸드웰,2020-12-16,16.8342,9300
디지털대성,2020-12-07,16.8944,9410
