stock,date,gap,high
코스메카코리아,2020-08-13,9.5406,15500
정산애강,2020-07-20,9.5571,2350
DB금융투자,2021-01-11,9.5652,6300
디지캡,2021-03-12,9.5726,6410
아이에스동서,2021-01-22,9.6118,59300
대성산업,2021-03-05,9.625,4385
HB테크놀러지,2021-02-18,9.6257,3075
나우IB,2021-01-19,9.6491,12500
동양생명,2021-02-23,9.6774,4590
삼성엔지니어링,2021-01-06,9.7015,14700
용평리조트,2020-05-25,9.7804,5500
유진기업,2021-01-20,9.7959,5380
한빛소프트,2021-03-08,9.8131,7050
S&TC,2020-06-08,9.816,17900
한미반도체,2021-02-19,9.8501,25650
엔씨소프트,2021-02-08,9.8532,1048000
펌텍코리아,2021-02-17,9.8551,18950
현대통신,2021-03-10,10.0,11550
서연이화,2021-03-04,10.0218,10100
신송홀딩스,2020-12-17,10.0446,4930
성창기업지주,2020-12-22,10.1053,2615
보해양조,2020-12-09,10.1449,1140
흥국에프엔비,2021-03-15,10.1923,5730
한솔PNS,2021-03-02,10.1942,2270
액션스퀘어,2021-03-12,10.2518,3065
세이브존I&C,2021-03-10,10.271,3865
SBS콘텐츠허브,2020-06-23,10.2719,7300
지란지교시큐리티,2020-05-18,10.2773,6760
이루온,2020-04-02,10.303,1820
원익QnC,2021-01-25,10.3194,22450
한국금융지주,2021-02-22,10.3211,96200
대현,2021-01-27,10.3286,2350
효성,2021-02-08,10.3368,95000
데브시스터즈,2021-02-24,10.4,69000
위닉스,2021-02-19,10.4418,27500
동아엘텍,2020-10-13,10.4461,10150
대한제당,2021-03-03,10.4677,24800
CJ대한통운,2021-02-04,10.5114,194500
태광산업,2021-02-09,10.5431,1038000
승일,2020-06-08,10.5717,10250
영원무역홀딩스,2020-06-03,10.5968,45400
에이피티씨,2021-02-18,10.6024,22950
롯데케미칼,2021-03-02,10.6383,338000
참좋은여행,2021-01-14,10.6383,13000
GS건설,2021-01-20,10.6487,45200
대한제강,2021-03-04,10.7011,15000
현대제철,2021-01-08,10.7263,49550
손오공,2021-03-05,10.7407,2990
삼성생명,2021-01-11,10.7731,87400
대성에너지,2020-09-16,10.7955,5850
S-Oil우,2021-02-16,10.8559,53100
서부T&D,2021-01-07,10.8642,8980
한솔케미칼,2021-02-22,10.8696,255000
삼화네트웍스,2021-03-10,10.9295,5430
S-Oil,2021-03-08,10.9375,92300
패션플랫폼,2021-02-19,10.9635,1670
화승엔터프라이즈,2021-03-15,10.9756,18200
에스티아이,2020-07-23,10.9948,21200
한일현대시멘트,2021-02-16,11.0127,43850
하림지주,2021-02-22,11.036,9860
코콤,2021-01-28,11.0632,7730
방림,2021-01-14,11.1111,2550
동성화인텍,2020-11-25,11.1111,13000
삼현철강,2021-03-04,11.1562,5480
누리플랜,2021-01-14,11.1688,8560
심텍,2021-02-16,11.1828,25850
드림시큐리티,2020-09-17,11.2372,4900
대원산업,2021-03-02,11.3293,7370
이오테크닉스,2020-08-10,11.3322,128700
엔피케이,2020-12-21,11.4078,2295
경남스틸,2021-02-24,11.4815,3010
아나패스,2020-09-09,11.5028,30050
기업은행,2020-06-04,11.5385,10150
KG케미칼,2021-02-25,11.5607,28950
삼성화재,2020-11-19,11.5789,212000
KT&G,2020-06-03,11.596,89500
아모레퍼시픽,2021-01-25,11.6484,254000
대륙제관,2021-01-07,11.6541,5940
한국큐빅,2020-12-30,11.6822,4780
디와이피엔에프,2021-01-29,11.7318,30000
케이사인,2021-03-02,11.7391,2570
세아제강지주,2020-09-08,11.7584,51800
CJ제일제당,2021-01-25,11.7925,474000
싸이맥스,2021-01-25,11.9718,23850
아프리카TV,2021-02-16,11.9792,86000
에이치엔티,2020-03-23,11.9792,2150
칩스앤미디어,2021-03-03,12.0,19600
DSC인베스트먼트,2021-03-15,12.0462,6790
TJ미디어,2021-03-10,12.0585,4600
인선이엔티,2021-02-18,12.0968,13900
영원무역,2021-03-04,12.0978,43550
코오롱인더우,2021-02-02,12.1154,29150
백광산업,2021-03-11,12.1212,5180
와이엔텍,2021-02-18,12.1711,17050
NH투자증권,2021-01-11,12.1739,12900
남해화학,2020-08-10,12.1759,9950
디와이,2021-01-20,12.1993,6530
에스에프에이,2021-02-17,12.2183,47300
광주신세계,2020-10-08,12.3839,181500
신일전자,2020-05-20,12.3894,2540
DL이앤씨,2021-01-25,12.3967,136000
SJM홀딩스,2021-02-04,12.4294,3980
대성파인텍,2021-01-08,12.4567,3250
네오티스,2021-02-04,12.4694,4600
한일네트웍스,2021-03-04,12.5,6120
휠라홀딩스,2021-01-13,12.5145,48550
한국패러랠,2020-03-16,12.532,2200
SBI인베스트먼트,2021-03-15,12.5356,1975
BGF,2021-01-26,12.5387,7270
HDC현대산업개발,2021-02-04,12.5654,32250
동일기연,2021-02-17,12.5954,14750
KSS해운,2020-11-12,12.6168,12050
루트로닉3우C,2021-01-05,12.6935,18200
대한항공,2021-02-08,12.6984,31950
경창산업,2021-02-16,12.7334,3320
NEW,2021-03-10,12.7753,12800
덕성,2021-03-08,12.7753,12800
삼천리,2020-09-10,12.8205,92400
덱스터,2021-03-08,12.8238,8710
NHN벅스,2021-02-19,12.8276,8180
매일홀딩스,2020-05-14,12.8293,9850
케이씨,2021-02-05,12.8391,31200
환인제약,2021-02-16,12.8415,20650
에스트래픽,2021-02-16,12.8472,6500
우진아이엔에스,2020-08-24,12.87,8770
티웨이홀딩스,2021-02-26,12.8814,1665
삼성전기,2021-01-26,12.9114,223000
대원화성,2020-05-27,12.9114,2230
LG디스플레이,2021-02-16,12.9176,25350
동성화학,2020-06-05,12.963,18300
진바이오텍,2020-08-06,12.9688,7230
제로투세븐,2021-03-04,13.0435,11700
아이크래프트,2021-03-15,13.0781,7090
현대코퍼레이션홀딩스,2021-02-04,13.1274,14650
이엘피,2021-01-20,13.1387,15500
일진파워,2020-09-16,13.1387,6200
롯데정보통신,2021-01-06,13.1545,44300
리노공업,2021-02-22,13.1613,175400
삼보판지,2021-01-12,13.1783,14600
브리지텍,2020-08-27,13.2005,4545
글로벌텍스프리,2020-12-04,13.2075,3600
세하,2021-02-17,13.2432,2095
유화증권,2021-03-10,13.2812,2900
블러썸엠앤씨,2020-04-09,13.2821,5160
무학,2020-09-17,13.2948,7840
신원종합개발,2021-03-15,13.2948,9800
유성티엔에스,2020-12-17,13.3034,3790
현대홈쇼핑,2020-12-16,13.3333,88400
우리손에프앤지,2020-06-02,13.3479,2590
미래에셋대우2우B,2020-08-11,13.3558,5050
인텍플러스,2021-02-18,13.3758,26700
쎌마테라퓨틱스,2020-07-27,13.4409,10550
팜스토리,2021-03-11,13.4752,2400
피앤씨테크,2020-10-13,13.4752,8000
삼일기업공사,2020-12-24,13.5021,5380
우리종금,2021-02-17,13.5371,780
한라IMS,2020-06-04,13.5521,7960
AK홀딩스,2021-02-24,13.6439,34150
한신공영,2021-01-25,13.6729,21200
한국항공우주,2021-02-09,13.7309,41000
티비씨,2021-03-15,13.7324,1615
다나와,2021-02-16,13.7931,37950
코웰패션,2020-09-15,13.7931,6930
조선내화,2021-01-05,13.8365,90500
계룡건설,2021-01-21,13.8843,34450
삼일,2020-12-11,13.8952,2500
포스코인터내셔널,2021-02-19,13.9013,25400
신도리코,2021-02-09,13.9262,33950
노바렉스,2020-08-10,13.9303,45800
고려신용정보,2020-05-18,13.9423,7110
티케이케미칼,2021-02-02,13.961,3510
진도,2021-03-15,13.9806,5870
화승인더,2020-06-03,13.9825,9130
제일연마,2021-01-15,13.9918,8310
화성밸브,2020-06-04,14.0,6840
시디즈,2020-08-18,14.0323,70700
예림당,2020-12-17,14.1707,3545
KPX케미칼,2021-02-08,14.1707,70900
동부건설,2020-12-11,14.1732,14500
와토스코리아,2021-02-04,14.178,7570
코메론,2020-09-16,14.2077,10450
제우스,2021-03-02,14.2105,32550
원익홀딩스,2021-01-26,14.2195,7390
원익,2021-01-27,14.2251,5380
SM C&C,2020-07-03,14.245,2005
태양,2021-02-05,14.2857,11600
휴스틸,2021-02-19,14.3451,11000
원익큐브,2021-03-12,14.3548,3545
SG충방,2021-01-15,14.3911,3100
한일사료,2020-05-28,14.3979,2185
넥스틴,2021-03-04,14.446,81600
지니틱스,2021-03-10,14.4703,4430
애경유화,2021-02-22,14.4928,11850
아가방컴퍼니,2021-01-27,14.507,4065
드림어스컴퍼니,2020-12-11,14.5191,6310
멀티캠퍼스,2020-10-26,14.5401,38600
엘디티,2021-02-23,14.5933,4790
에이스토리,2021-01-21,14.6145,49800
한화에어로스페이스,2021-01-26,14.6192,46650
미래에셋벤처투자,2021-03-15,14.637,9790
유안타증권우,2020-06-18,14.652,3130
하나머티리얼즈,2021-02-19,14.6589,39500
한화생명,2021-02-23,14.7105,3665
무림P&P,2021-02-24,14.7448,6070
KCC건설,2021-01-21,14.7846,9860
유티아이,2020-05-12,14.7849,21350
한일철강,2021-02-26,14.7903,2600
태경산업,2020-11-12,14.8021,6670
태영건설,2021-01-19,14.8148,13950
사조동아원,2021-02-23,14.8148,1395
대원전선,2021-02-16,14.8265,1820
사조오양,2021-03-08,14.8325,12000
엘비세미콘,2021-01-22,14.841,16250
LG생활건강우,2020-08-14,14.8415,797000
HDC,2020-09-14,14.8649,12750
롯데푸드,2021-02-17,14.8936,432000
서진오토모티브,2020-10-23,14.9007,3470
지역난방공사,2020-05-18,14.9215,43900
엘브이엠씨홀딩스,2021-01-27,14.9218,4775
제일제강,2021-01-29,14.9682,3610
동양파일,2021-02-09,15.0097,5900
화천기공,2020-05-08,15.0388,37100
태양금속,2021-03-11,15.047,1835
SJM,2021-02-04,15.0485,4740
나스미디어,2021-02-18,15.0721,43900
유니셈,2021-01-26,15.0794,14500
흥아해운,2020-03-27,15.1163,297
삼익THK,2020-09-21,15.1751,14800
제너셈,2021-02-04,15.1923,5990
한화3우B,2021-01-26,15.1943,16300
HDC아이콘트롤스,2021-01-26,15.2709,11700
엔텔스,2021-02-17,15.2725,9095
마이크로프랜드,2021-02-10,15.2815,8600
대창,2021-02-17,15.2882,2300
인산가,2020-09-17,15.3453,2255
풍강,2021-01-05,15.3571,4845
한온시스템,2021-01-08,15.4286,20200
동양철관,2021-02-26,15.4472,1420
큐렉소,2021-02-23,15.4512,9340
혜인,2020-05-27,15.4742,6940
롯데제과,2021-02-18,15.4762,145500
서희건설,2021-01-06,15.4839,1790
에스넷,2020-09-09,15.493,8200
중앙백신,2020-09-17,15.5224,19350
SIMPAC,2021-02-10,15.5385,3755
한국특수형강,2020-12-04,15.5914,2150
고려아연,2020-08-07,15.5941,467000
이엠넷,2020-08-12,15.6093,5740
본느,2021-02-19,15.63,3625
애경산업,2020-04-28,15.6436,29200
잉크테크,2021-03-15,15.6716,7750
한솔테크닉스,2021-01-19,15.6863,11800
동운아나텍,2021-01-04,15.7407,12500
미래에셋대우,2021-01-11,15.7456,11100
캐리소프트,2021-02-22,15.8497,7090
넥센,2020-05-08,15.8576,5370
유니트론텍,2020-10-14,15.8854,8900
케이씨씨글라스,2021-02-17,15.9193,51700
한화투자증권,2021-01-11,15.9247,3385
나이스정보통신,2020-05-15,15.9322,34200
부방,2020-12-15,15.9785,3230
바이오로그디바이스,2021-02-26,16.0112,2065
현대로템,2021-01-05,16.0287,24250
지니뮤직,2021-03-04,16.0558,6650
SK머티리얼즈,2020-12-29,16.0631,375000
하이골드3호,2020-09-02,16.0643,1445
교보증권,2021-01-11,16.0784,8880
현대중공업지주,2020-06-02,16.1348,327500
비에이치아이,2021-03-11,16.2162,4300
삼일씨엔에스,2021-02-04,16.2264,15400
엠게임,2021-03-04,16.2573,9940
대우조선해양,2020-06-02,16.2879,30700
한솔홀딩스,2021-01-05,16.3014,4245
지투알,2020-05-04,16.3082,6490
영신금속,2020-12-11,16.3237,4240
피에스케이홀딩스,2021-01-25,16.3498,9180
동아지질,2020-04-22,16.3636,19200
파트론,2021-02-18,16.3636,12800
PI첨단소재,2021-02-16,16.4127,49650
국보디자인,2021-02-02,16.4251,24100
경방,2020-05-29,16.4751,15200
제닉,2021-03-12,16.4763,7140
엔케이,2021-01-22,16.4875,1625
네이블,2021-02-18,16.5414,7750
성보화학,2021-03-11,16.5468,6480
한국컴퓨터,2021-02-25,16.6047,4705
팬오션,2021-03-05,16.6395,7150
모비스,2020-07-29,16.6667,3325
한전KPS,2020-06-04,16.6667,33600
원풍,2021-03-09,16.6979,6220
부국증권,2020-10-23,16.7048,25500
엘오티베큠,2021-01-04,16.7155,19900
스튜디오드래곤,2021-01-21,16.7355,113000
대한해운,2021-01-07,16.737,4150
한국타이어앤테크놀로지,2021-02-22,16.7568,54000
GS리테일,2020-05-14,16.775,44900
현대엘리베이,2020-07-02,16.8142,52800
모베이스,2021-03-09,16.8215,5660
동아타이어,2020-08-05,16.8224,12500
에코프로,2021-03-04,16.8317,70800
지니언스,2020-12-17,16.8643,8870
씨엠에스에듀,2021-03-05,16.875,7480
에스에스알,2020-05-18,16.8852,7130
삼성전자,2021-01-11,16.9082,96800
동진쎄미켐,2020-08-11,17.0181,38850
사조산업,2021-03-08,17.0996,54100
성신양회,2020-07-27,17.1004,9450
SK렌터카,2021-02-17,17.1171,13000
빅솔론,2020-07-23,17.134,5640
라온피플,2021-03-03,17.1375,31100
지어소프트,2021-03-12,17.1913,24200
우노앤컴퍼니,2021-03-10,17.2144,7490
다날,2021-03-12,17.2414,10200
카프로,2020-11-25,17.2886,4715
농심홀딩스,2020-06-17,17.2922,87500
미래나노텍,2021-02-10,17.298,4645
이노션,2021-01-08,17.3333,70400
한국맥널티,2020-09-04,17.3611,8450
뉴트리,2020-05-18,17.3684,33450
에이팩트,2021-01-06,17.4041,7960
시공테크,2020-06-02,17.4281,6940
나노,2020-04-14,17.4497,1750
쿠쿠홈시스,2020-08-21,17.4699,48750
KTis,2021-02-19,17.5347,3385
삼표시멘트,2021-02-04,17.5493,5660
대동전자,2021-02-03,17.5532,6630
삼성전자우,2021-01-11,17.6152,86800
일동홀딩스,2021-02-04,17.6271,17350
현대해상,2020-06-10,17.6471,28000
한국석유,2021-03-02,17.6781,223000
NPC우,2020-06-19,17.6842,2795
롯데하이마트,2021-01-22,17.6853,45250
파인테크닉스,2020-08-04,17.7062,5850
우성사료,2020-05-28,17.7143,4120
코아스,2021-01-18,17.7215,1395
주성엔지니어링,2021-02-15,17.734,11950
고려제강,2021-02-25,17.7515,19900
LG유플러스,2020-05-13,17.7686,14250
전방,2020-10-19,17.8063,41350
켄코아에어로스페이스,2021-02-23,17.8161,20500
LG화학,2021-01-14,17.8451,1050000
피에스케이,2020-12-17,17.8571,42900
서울반도체,2021-01-11,17.8756,22750
GS글로벌,2021-01-28,17.9325,2795
에스에이엠티,2021-01-26,18.0266,3110
코스모화학,2021-01-21,18.0328,14400
우리기술투자,2020-11-24,18.0505,6540
도이치모터스,2020-05-26,18.1081,7866
알루코,2020-08-13,18.1087,5870
가온미디어,2021-02-15,18.1102,15000
휴켐스,2020-11-09,18.1624,27650
삼성화재우,2020-10-26,18.1818,169000
티로보틱스,2021-02-18,18.2266,12000
세중,2020-05-29,18.2292,3405
에이루트,2020-11-13,18.2635,7900
한컴MDS,2021-01-27,18.2724,17800
한미글로벌,2021-02-18,18.3168,11950
미창석유,2021-02-26,18.3381,82600
와이아이케이,2021-02-05,18.3432,8000
휴네시온,2020-09-18,18.3775,7150
삼양옵틱스,2020-04-20,18.3784,10950
코렌텍,2021-03-05,18.4211,22500
동원F&B,2020-05-18,18.4211,225000
대한방직,2021-01-22,18.5,47400
옵티시스,2020-09-16,18.527,10300
이랜시스,2020-10-16,18.5804,2840
경동도시가스,2020-09-16,18.5864,22650
에코플라스틱,2021-01-26,18.648,2545
지누스,2021-01-26,18.6771,102181
삼영전자,2021-02-04,18.6916,12700
LS,2021-01-08,18.6944,80000
대양제지,2020-12-17,18.7117,3870
코아시아,2021-01-26,18.7251,14900
대동스틸,2020-05-26,18.7384,6400
디아이티,2021-01-22,18.7433,11150
에스텍,2020-12-29,18.7793,12650
CJ우,2021-01-25,18.7835,66400
삼양홀딩스우,2021-01-27,18.7919,70800
위메이드,2020-11-23,18.8372,51100
유안타증권,2021-01-11,18.8383,3785
KMH하이텍,2021-02-26,18.8636,2615
기아차,2021-02-03,18.8811,102000
아세아시멘트,2021-02-04,18.9128,105000
로체시스템즈,2021-01-27,18.9233,7290
KR모터스,2020-12-04,18.9781,1630
EG,2021-01-19,19.0045,13150
사조대림,2021-03-08,19.0341,20950
성문전자,2021-03-12,19.0361,2470
대상,2020-08-31,19.057,30300
금강공업,2021-01-11,19.0661,6120
나무가,2020-09-10,19.1283,24600
대유에이텍,2021-01-22,19.1304,1370
이랜텍,2021-01-07,19.1358,9650
중앙에너비스,2021-03-11,19.1467,11450
CJ4우(전환),2021-01-15,19.1837,87600
케이씨텍,2021-01-05,19.2015,31350
파워로직스,2021-01-11,19.2017,11050
샘표식품,2021-01-11,19.2189,58000
NE능률,2021-03-10,19.2308,8990
삼화콘덴서,2021-01-26,19.242,81800
한솔로지스틱스,2021-02-18,19.2686,4240
디에이치피코리아,2020-12-21,19.3182,9450
미래에셋대우우,2020-08-11,19.3548,5920
하나마이크론,2021-01-22,19.3694,13250
피엔티,2021-01-08,19.3878,29250
이구산업,2021-03-03,19.3893,3910
대한제당우,2021-03-03,19.3906,21550
대상우,2021-01-27,19.4286,20900
한국쉘석유,2020-12-21,19.4332,295000
하림,2020-05-06,19.4539,3500
에코마케팅,2020-09-04,19.4595,33150
예선테크,2021-02-05,19.5171,2970
모베이스전자,2021-01-14,19.5584,3790
일성건설,2021-01-12,19.5652,1650
태원물산,2020-10-07,19.5755,5070
티웨이항공,2020-11-16,19.5841,3450
한화시스템,2021-02-19,19.6335,22850
서흥,2020-08-20,19.6429,60300
벽산,2021-02-04,19.6755,2950
컴투스,2021-01-22,19.7051,178600
두올,2021-03-03,19.7154,5890
하이비젼시스템,2021-02-18,19.7279,17600
에스피지,2021-01-25,19.7802,10900
무림페이퍼,2020-12-11,19.8606,3440
KTB투자증권,2021-02-16,19.863,5250
DB,2021-01-27,19.8864,1055
부산가스,2021-02-09,19.8953,68700
현대글로비스,2021-01-25,19.898,235000
키다리스튜디오,2021-01-20,19.9248,15950
한국금융지주우,2020-09-15,19.9372,76400
케이비아이동국실업,2021-03-08,19.9539,1040
모헨즈,2020-07-27,19.9591,5860
문배철강,2021-01-05,19.9735,4535
경동나비엔,2020-09-10,20.0,61800
서울식품,2021-03-12,20.0,546
이스타코,2021-03-10,20.0,1530
삼성중공업,2020-06-04,20.1515,7930
