stock,date,gap,high
DB손해보험,2021-06-03,5.6566,52300
현대엘리베이,2021-06-07,5.6673,57800
현대건설,2021-06-08,5.7348,59000
경동도시가스,2021-05-10,5.7654,26600
동아타이어,2021-05-10,5.7692,13750
한솔홀딩스,2021-04-26,5.7692,4950
서흥,2020-08-20,5.7895,60300
에스엠,2021-06-03,5.8036,47400
GS글로벌,2021-06-08,5.8452,3350
나이스정보통신,2021-06-03,5.8488,37100
제테마,2021-05-28,5.9202,41150
에스에스알,2021-06-04,5.9334,7320
멀티캠퍼스,2021-06-02,5.9603,40000
코메론,2021-06-09,5.988,17700
코리안리,2021-05-13,6.0291,10200
네오팜,2020-06-10,6.0565,39400
서희건설,2021-06-03,6.0606,2275
DGB금융지주,2021-06-04,6.0672,9790
SPC삼립,2021-06-01,6.0773,96000
경방,2021-05-26,6.0811,15700
NPC우,2021-05-07,6.1082,3040
LG우,2021-05-27,6.1644,77500
도이치모터스,2021-04-21,6.1684,8950
대신정보통신,2021-06-07,6.1834,2490
연우,2021-05-28,6.1873,31750
NH투자증권,2021-05-10,6.2016,13700
한일시멘트,2021-05-12,6.2315,179000
아난티,2020-07-03,6.3107,10950
코오롱인더,2021-04-27,6.3593,66900
비상교육,2021-05-27,6.3927,11650
유성기업,2021-05-21,6.4103,4150
LF,2021-06-02,6.4356,21500
네오티스,2021-06-07,6.4378,4960
동방아그로,2021-05-12,6.4919,8530
신흥에스이씨,2021-01-11,6.501,55700
빙그레,2020-06-15,6.5015,68800
아모레퍼시픽,2021-05-27,6.5719,300000
현대코퍼레이션,2021-04-30,6.5728,22700
DL이앤씨,2021-05-12,6.6421,144500
미래에셋증권2우B,2021-05-10,6.6528,5130
NH투자증권우,2021-05-11,6.6667,12000
KT&G,2020-08-13,6.6746,89500
KTis,2021-06-09,6.7064,3580
CJ,2021-01-15,6.7568,118500
JB금융지주,2021-05-14,6.8091,8000
리노공업,2021-04-21,6.8452,179500
환인제약,2021-06-08,6.8493,23400
AK홀딩스,2021-06-03,6.882,38050
청담러닝,2021-06-02,6.8862,35700
디자인,2020-08-24,6.9079,16250
신도리코,2021-06-03,6.9118,36350
예림당,2021-06-09,6.9293,3935
더네이쳐홀딩스,2021-05-11,6.9421,64700
남해화학,2021-05-10,6.9652,10750
인천도시가스,2020-09-15,6.9808,30650
삼성카드,2021-04-28,7.0149,35850
다우기술,2021-04-08,7.0524,29600
유안타증권,2021-04-07,7.0686,5150
한국토지신탁,2021-05-24,7.113,2560
원일특강,2021-06-08,7.1186,15800
오로라,2021-04-14,7.1429,12000
케이엔제이,2021-04-27,7.1429,19500
이베스트투자증권,2021-05-12,7.177,8960
지누스,2021-06-01,7.179,106000
아모레G우,2021-06-03,7.2089,29000
에스엘,2021-06-07,7.2886,36800
씨엠에스에듀,2021-04-14,7.2931,7650
대원산업,2021-04-05,7.3113,9100
모두투어,2021-06-03,7.3129,31550
에스제이그룹,2021-05-11,7.3254,31500
한솔로지스틱스,2021-02-18,7.3418,4240
신세계,2021-05-31,7.377,327500
성문전자,2021-05-06,7.4074,2900
아진엑스텍,2021-02-17,7.4074,8410
농심홀딩스,2021-05-14,7.4119,88400
현대홈쇼핑,2021-05-14,7.4157,95600
케이씨씨글라스,2021-05-12,7.425,68000
대우건설,2021-06-02,7.4324,9540
KT서브마린,2021-06-07,7.4556,9080
대신증권우,2021-04-28,7.4627,18000
한일사료,2021-06-08,7.4803,2730
이노션,2021-01-08,7.4809,70400
리드코프,2021-06-09,7.5,10750
덕산네오룩스,2021-03-25,7.6087,49500
텔코웨어,2020-06-30,7.6305,13400
부국증권,2021-04-07,7.6471,27450
PI첨단소재,2021-04-27,7.6605,52000
한국전자금융,2021-05-21,7.672,8140
클리오,2021-06-03,7.6923,29400
DB금융투자,2021-05-12,7.7135,7820
대한방직,2021-01-22,7.7273,47400
진양홀딩스,2021-03-24,7.7419,3340
휠라홀딩스,2021-06-03,7.7477,59800
세보엠이씨,2021-06-07,7.7576,8890
삼일,2021-05-04,7.7987,4285
디알텍,2021-06-07,7.8488,1855
CJ CGV,2021-06-03,7.907,34800
국순당,2021-06-02,7.9219,9400
광진실업,2021-06-09,7.9343,7890
대신증권2우B,2021-04-28,7.9511,17650
이니텍,2021-06-04,7.9882,7300
세이브존I&C,2021-04-28,8.0346,4370
현대코퍼레이션홀딩스,2021-03-19,8.0645,16750
삼익악기,2021-06-01,8.0729,2075
코텍,2021-06-01,8.0851,12700
진에어,2021-05-17,8.1081,26000
원익,2021-04-06,8.1181,5860
파인테크닉스,2021-06-02,8.1232,7720
클래시스,2021-01-26,8.1571,17900
대구백화점,2021-05-31,8.1851,15200
동성화인텍,2021-03-31,8.209,14500
티웨이항공,2021-06-09,8.2305,5260
현대백화점,2021-05-11,8.2682,96900
코웰패션,2020-09-15,8.2812,6930
금호건설,2021-06-08,8.3019,14350
그리티,2021-05-31,8.3135,4560
동아지질,2021-06-02,8.3521,24000
테크윙,2021-04-22,8.3643,29150
딜리,2021-06-09,8.3969,2130
휴네시온,2020-09-18,8.4977,7150
동원수산,2020-12-14,8.5353,10300
민앤지,2021-01-27,8.5492,20950
예스코홀딩스,2020-12-02,8.6142,43500
동원개발,2021-04-26,8.642,7040
동일산업,2021-05-07,8.6519,108000
대륙제관,2021-04-27,8.6614,6900
지에스이,2021-06-01,8.6634,2195
미창석유,2021-04-15,8.6705,94000
유진투자증권,2021-05-27,8.6957,5000
동원F&B,2021-05-13,8.7336,249000
현대중공업지주,2021-05-07,8.7791,79300
한솔케미칼,2021-04-12,8.8,272000
대림B&Co,2021-06-08,8.8089,8770
삼목에스폼,2021-05-31,8.8496,18450
인터파크,2021-06-03,8.8525,6640
대양금속,2020-06-10,8.8696,6260
한국자산신탁,2021-05-18,8.871,5400
이루온,2021-05-26,8.8785,3495
피엔에이치테크,2021-06-07,8.8792,37400
계룡건설,2021-06-08,8.8798,39850
에스넷,2020-09-09,8.8977,8200
피에스텍,2021-02-22,8.9701,6560
대명소노시즌,2021-06-03,8.982,1820
BNK금융지주,2021-05-13,8.9844,8370
포스코 ICT,2021-03-04,8.9848,9340
아모레퍼시픽우,2021-05-18,9.0,109000
지엔원에너지,2021-04-20,9.0,5450
실리콘웍스,2021-06-03,9.0065,117400
코미코,2021-04-19,9.0116,75000
삼성생명,2021-05-03,9.0798,88900
덴티움,2021-04-02,9.119,70600
HDC현대산업개발,2021-06-08,9.1362,32850
한솔제지,2021-04-21,9.1483,17300
엠에스씨,2020-10-08,9.1575,5960
SG세계물산,2020-07-16,9.209,925
LG헬로비전,2021-06-03,9.2257,6630
코아스,2021-06-03,9.2357,1715
한일현대시멘트,2021-03-31,9.3108,45200
롯데칠성,2021-05-13,9.3458,175500
동원산업,2021-05-13,9.364,309500
디와이,2021-06-08,9.375,7000
토비스,2020-11-24,9.396,9780
이상네트웍스,2021-06-04,9.4118,9300
이연제약,2021-06-08,9.4382,48700
대상,2021-05-13,9.4571,31250
제이콘텐트리,2021-06-01,9.4697,57800
나스미디어,2021-02-18,9.4763,43900
AP시스템,2021-02-16,9.4828,31750
에이팩트,2021-01-06,9.4911,7960
한일홀딩스,2021-05-12,9.507,15550
피에이치에이,2021-02-05,9.5238,13800
대우조선해양,2021-05-11,9.543,40750
마이크로디지탈,2021-06-08,9.5517,28100
정다운,2021-01-15,9.5541,4300
LS네트웍스,2021-05-27,9.555,4185
솔브레인,2021-04-26,9.5758,361600
글로벌텍스프리,2021-06-09,9.6178,4445
원림,2021-06-01,9.6712,28350
NAVER,2021-03-18,9.7724,410000
한컴MDS,2021-03-31,9.7923,18500
엘디티,2021-06-08,9.8077,5710
골프존,2021-05-26,9.8605,118100
GS리테일,2020-06-10,9.8667,41200
심텍홀딩스,2021-02-16,9.894,3110
현대차2우B,2021-01-11,9.9567,127000
태원물산,2021-05-10,9.9624,5850
노랑풍선,2021-05-31,10.0,33000
코나아이,2021-05-28,10.0,47300
화신정공,2021-03-22,10.0,2475
우리손에프앤지,2021-04-15,10.0,2750
삼표시멘트,2021-04-09,10.0539,6130
KISCO홀딩스,2021-04-29,10.0775,21300
이스트소프트,2021-05-28,10.1382,11950
국보디자인,2021-04-08,10.1392,27700
에스에이티,2021-06-07,10.1404,3530
디아이씨,2021-06-08,10.1493,7380
GS우,2021-05-10,10.1804,42750
매커스,2021-05-24,10.1824,7250
아이원스,2021-04-26,10.2207,9490
원익QnC,2021-04-26,10.2334,30700
뷰웍스,2021-05-17,10.2564,40850
본느,2021-05-28,10.2564,4085
패션플랫폼,2021-04-21,10.2639,1880
영원무역,2021-05-18,10.2649,49950
하이즈항공,2021-06-09,10.2773,6760
신원,2021-05-21,10.3275,2190
신세계푸드,2021-06-03,10.3448,112000
에스에이엠티,2021-06-01,10.3641,3940
신대양제지,2021-05-27,10.3837,97800
아세아시멘트,2021-05-21,10.4089,148500
한국큐빅,2021-03-31,10.4563,5810
태영건설,2021-05-12,10.4651,14250
삼화왕관,2020-06-19,10.4784,48500
레드캡투어,2021-05-27,10.4811,32150
KG케미칼,2021-05-18,10.5085,32600
젬백스지오,2021-04-08,10.515,1030
케이엔더블유,2020-10-30,10.5372,10700
CJ제일제당 우,2021-01-27,10.5634,235500
코콤,2021-06-03,10.5769,10350
삼양패키징,2021-05-13,10.582,31350
핌스,2021-04-27,10.6061,21900
무림페이퍼,2020-12-11,10.6109,3440
조흥,2020-11-30,10.6436,223500
에이피티씨,2021-04-20,10.687,29000
푸드웰,2020-12-16,10.7143,9300
동성케미컬,2021-04-28,10.7667,6790
아모그린텍,2021-01-05,10.8108,16400
도화엔지니어링,2021-05-12,10.8108,10250
티웨이홀딩스,2021-06-09,10.8434,1840
삼성바이오로직스,2021-05-14,10.8772,948000
펌텍코리아,2021-05-27,10.9302,23850
제이씨케미칼,2021-06-02,10.9453,11150
DL건설,2021-01-13,10.9608,41000
쿠쿠홈시스,2021-05-20,10.9937,52500
에이블씨엔씨,2020-06-30,10.9937,10500
해태제과식품,2021-05-17,11.0048,11600
베뉴지,2021-05-27,11.0266,2920
포인트엔지니어링,2021-04-06,11.0406,4375
우진아이엔에스,2021-05-14,11.0497,10050
에코프로비엠,2021-01-11,11.0509,205000
롯데쇼핑,2021-03-09,11.1111,135000
KTcs,2021-06-09,11.1111,3900
야스,2021-04-29,11.1765,18900
이녹스,2021-04-29,11.2022,20350
우원개발,2021-05-11,11.2175,8130
SJM홀딩스,2021-05-04,11.2224,5550
피제이전자,2021-04-08,11.25,8900
파인디앤씨,2021-04-26,11.2554,2570
광주신세계,2021-05-31,11.2782,222000
롯데푸드,2021-05-27,11.2885,488000
태경산업,2021-03-31,11.3445,7950
LG생활건강,2021-01-26,11.3577,1706000
영원무역홀딩스,2021-05-12,11.359,54900
LIG넥스원,2021-05-25,11.3636,49000
상상인증권,2021-04-28,11.4187,1610
LG생활건강우,2020-08-14,11.4685,797000
웨이브일렉트로,2020-09-15,11.4754,10200
시그네틱스,2021-02-16,11.4943,1940
TYM,2021-04-23,11.4943,1940
사조동아원,2021-05-06,11.5385,1595
갤럭시아에스엠,2021-05-28,11.5789,2650
한국경제TV,2021-06-08,11.5802,9250
알에스오토메이션,2021-01-25,11.5942,11550
파커스,2021-02-16,11.6099,3605
한양디지텍,2020-07-29,11.6208,7300
롯데칠성우,2021-05-12,11.6334,95000
메가스터디,2021-04-14,11.6438,16300
티와이홀딩스,2020-09-22,11.6928,32000
한국단자,2021-06-07,11.7021,105000
아세아제지,2021-05-17,11.7216,61000
YW,2021-06-08,11.74,5330
배럴,2021-06-03,11.7647,13300
한국콜마홀딩스,2020-07-21,11.7647,35150
제닉,2021-05-31,11.7713,9970
한솔PNS,2021-04-19,11.8026,2605
TJ미디어,2021-06-09,11.811,7100
마이크로프랜드,2021-03-19,11.8467,9630
케이엘넷,2021-06-04,11.8987,4420
창해에탄올,2020-08-03,11.9048,16450
주성엔지니어링,2021-05-28,11.9134,15500
EG,2021-01-19,11.9149,13150
드림시큐리티,2021-06-09,11.9217,6290
전방,2021-04-21,11.9403,45000
하나머티리얼즈,2021-04-26,11.9774,49550
토니모리,2020-07-03,12.037,12100
GST,2021-04-19,12.0388,28850
JYP Ent,2020-12-03,12.0823,43600
특수건설,2021-06-02,12.0915,17150
리노스,2021-05-25,12.1037,1945
강남제비스코,2021-05-11,12.1107,32400
샘표식품,2021-06-01,12.1113,68500
영화테크,2021-06-09,12.1302,18950
골프존뉴딘홀딩스,2021-05-26,12.1528,9690
한국금융지주우,2021-04-13,12.1693,106000
미원상사,2021-03-29,12.212,243500
정산애강,2021-05-20,12.22,2755
대신증권,2021-04-28,12.2283,20650
잉크테크,2021-03-29,12.2286,9820
동아엘텍,2021-04-27,12.2346,11100
알리코제약,2020-07-24,12.2374,15601
린드먼아시아,2021-04-13,12.344,8100
아이즈비전,2021-04-05,12.381,5900
세방우,2021-02-02,12.4859,10000
라이온켐텍,2021-05-11,12.5541,13000
금비,2020-12-29,12.5714,98500
하이로닉,2021-02-19,12.5926,7600
액션스퀘어,2021-06-08,12.605,8040
한라,2021-05-03,12.6065,6610
디에이치피코리아,2020-12-21,12.6341,9450
한일네트웍스,2021-06-04,12.642,7930
에쎈테크,2021-04-26,12.6812,1555
고려아연,2021-05-11,12.744,491000
태경비케이,2021-01-27,12.7572,5480
한국내화,2021-04-30,12.7772,5340
아세아,2021-05-11,12.782,150000
우리산업홀딩스,2020-12-30,12.8763,6750
잉글우드랩,2021-06-03,12.8806,9640
제이엠티,2021-03-24,12.9032,4375
한국선재,2021-05-13,12.9326,6200
엔텔스,2021-02-17,12.9814,9095
대유에이피,2021-04-15,12.9902,9220
롯데제과,2021-05-13,13.0137,165000
상보,2021-02-15,13.0221,2300
노바렉스,2021-04-22,13.0286,49450
디지아이,2021-04-27,13.1024,3755
코오롱인더우,2021-04-12,13.128,34900
웰바이오텍,2021-04-15,13.2075,4500
한글과컴퓨터,2021-06-08,13.2231,27400
BYC,2021-06-01,13.2955,498500
레이크머티리얼즈,2021-04-26,13.3159,4340
LG이노텍,2021-01-26,13.3333,238000
미원에스씨,2021-03-29,13.3333,204000
티플랙스,2021-06-09,13.369,5300
한창산업,2020-10-07,13.4021,9900
에이치케이,2021-05-20,13.4091,2495
덱스터,2021-03-08,13.4115,8710
와이엠티,2021-01-21,13.4228,25350
윌비스,2021-06-08,13.4387,2870
코프라,2021-02-03,13.4522,7000
LS,2021-01-08,13.4752,80000
국일신동,2021-02-24,13.5135,5670
풍강,2021-05-10,13.5397,5870
상신전자,2021-02-08,13.5531,6200
KC그린홀딩스,2020-12-17,13.6194,6090
평화홀딩스,2021-01-26,13.6364,5000
에이치시티,2021-04-30,13.6508,17900
플랜티넷,2021-06-04,13.6763,9060
화성산업,2020-10-16,13.6882,14950
에스에프에이,2021-02-17,13.7019,47300
유화증권,2021-04-07,13.7184,3150
기산텔레콤,2021-05-10,13.7221,3315
대모,2021-04-26,13.7931,6930
대림제지,2021-05-17,13.7931,16500
현대에이치티,2021-03-10,13.7931,11550
삼천리자전거,2021-05-20,13.8158,17300
하이록코리아,2021-05-07,13.8211,21000
한국수출포장,2021-05-17,13.834,28800
롯데하이마트,2021-01-22,13.8365,45250
푸른기술,2021-05-21,13.8686,15600
이화공영,2021-06-02,13.8756,9520
삼성물산,2021-01-11,13.879,160000
영풍,2021-05-11,13.9053,770000
계양전기,2021-01-05,13.9113,5650
파워로직스,2021-01-11,13.9175,11050
한국ANKOR유전,2021-01-29,13.9241,1800
이지케어텍,2021-06-03,13.9752,36700
엔에스쇼핑,2020-09-11,14.0351,16250
SNT홀딩스,2021-06-08,14.0476,23950
맘스터치,2021-05-14,14.1333,4280
코리아나,2020-08-19,14.1491,5970
코오롱플라스틱,2021-02-19,14.1975,7400
파크시스템스,2021-04-27,14.2146,160700
대원화성,2021-06-03,14.2405,3610
삼양통상,2021-05-10,14.2674,88900
기아,2021-02-03,14.3498,102000
매일유업,2020-06-16,14.3791,87500
KG이니시스,2020-07-15,14.4105,26200
보광산업,2020-08-28,14.4357,8720
삼성중공업,2021-03-29,14.4492,8000
NPC,2021-05-14,14.4893,4820
코맥스,2021-06-08,14.5065,9630
삼호개발,2021-05-10,14.5136,7180
신성델타테크,2021-01-05,14.5228,13800
GS건설,2021-04-28,14.5369,48850
효성,2021-05-06,14.5621,112500
두올,2021-03-03,14.5914,5890
영우디에스피,2021-04-26,14.5985,3140
한세엠케이,2021-04-27,14.6138,5490
디와이피엔에프,2021-04-09,14.6252,31350
현대미포조선,2021-05-11,14.6399,97100
한진중공업,2020-09-17,14.6532,10250
한라홀딩스,2021-01-26,14.6697,51200
예선테크,2021-02-05,14.6718,2970
대한제분,2021-05-13,14.6893,203000
한국금융지주,2021-04-28,14.6919,121000
모헨즈,2021-05-07,14.6965,7180
한국앤컴퍼니,2021-02-23,14.7059,23400
삼성물산우B,2021-04-26,14.7059,156000
라온시큐어,2021-06-09,14.726,6700
형지엘리트,2021-06-04,14.7541,6300
크라운해태홀딩스,2021-04-29,14.7679,13600
LG하우시스,2021-05-12,14.7799,109500
미래에셋증권,2021-01-11,14.788,11100
디지털대성,2020-12-07,14.8962,9410
KCC건설,2021-04-26,14.9038,11950
코엔텍,2020-08-10,14.9675,10600
브이티지엠피,2020-06-11,14.9733,10750
신영증권우,2021-04-22,14.9842,72900
아이앤씨,2020-08-21,15.0,5980
유화증권우,2020-09-17,15.0442,3250
현대에버다임,2021-06-09,15.0568,8100
효성티앤씨,2021-05-03,15.0568,810000
대상홀딩스,2021-05-13,15.0862,13350
코데즈컴바인,2020-06-22,15.0912,3470
KPX케미칼,2021-04-27,15.156,77500
윈하이텍,2021-05-21,15.1899,5460
백금T&A,2021-05-25,15.1961,4700
삼보판지,2021-05-17,15.2239,19300
대양전기공업,2021-05-03,15.2284,22700
현대리바트,2020-07-15,15.2284,22700
PN풍년,2021-05-24,15.2893,13950
두산,2021-06-07,15.3029,108500
타이거일렉,2020-12-03,15.3094,17700
원익홀딩스,2021-04-26,15.3153,7680
제이에스티나,2021-06-03,15.3263,3800
조이시티,2020-12-29,15.3846,13500
이글루시큐리티,2021-05-07,15.4145,8910
코리아에프티,2021-06-07,15.4299,4900
네오크레마,2020-10-06,15.4589,11950
오뚜기,2020-08-12,15.4696,627000
풀무원,2021-05-13,15.4734,25000
참엔지니어링,2021-01-20,15.4839,1790
SIMPAC,2021-04-30,15.5093,4990
동양생명,2021-05-13,15.5109,6330
한국전력,2020-12-18,15.5769,30050
메타바이오메드,2020-09-15,15.5887,3485
대원,2020-10-15,15.625,12950
하나제약,2020-08-05,15.6427,26540
SJM,2021-05-20,15.6463,6800
일성건설,2021-06-02,15.6648,3175
SKC,2021-04-15,15.7088,151000
신진에스엠,2021-04-09,15.7143,8910
예스24,2021-06-07,15.7895,17600
일신석재,2020-07-29,15.8129,2600
재영솔루텍,2020-12-15,15.814,1245
시디즈,2021-05-13,15.817,88600
이건홀딩스,2021-04-13,15.8203,5930
한미반도체,2021-04-27,15.8445,38750
에스티아이,2020-07-23,15.847,21200
한전KPS,2021-06-07,15.8495,50800
아세아텍,2021-06-03,15.8537,4750
카스,2021-06-01,15.87,6060
유진테크,2021-04-19,15.8798,54000
BGF,2021-04-08,15.9026,8090
파버나인,2020-08-31,15.9196,7500
소프트센,2020-06-25,15.9353,2510
진바이오텍,2021-06-02,15.9379,8220
엠아이텍,2021-05-21,15.9615,6030
남광토건,2021-05-07,15.9763,19600
와이엔텍,2021-04-01,16.0256,18100
무림P&P,2021-05-12,16.0517,6290
코렌,2021-06-07,16.087,2670
MH에탄올,2021-04-14,16.1765,11850
세틀뱅크,2021-02-18,16.1932,40900
자화전자,2021-01-21,16.21,25450
해성디에스,2021-02-18,16.2162,40850
호전실업,2021-05-31,16.2162,17200
해성산업,2021-03-29,16.2939,18200
지어소프트,2021-04-07,16.3636,25600
큐캐피탈,2021-04-07,16.3664,775
KTB투자증권,2021-06-08,16.3793,8100
이노인스트루먼트,2021-02-15,16.3866,2770
HMM,2021-05-28,16.4009,51100
YTN,2021-01-22,16.4144,5000
HDC,2021-05-11,16.4179,15600
한세예스24홀딩스,2021-04-12,16.4241,11200
풍산홀딩스,2021-01-26,16.4896,33549
삼성공조,2021-06-01,16.5017,17650
알톤스포츠,2021-04-07,16.5033,7130
송원산업,2021-04-27,16.5049,24000
팬스타엔터프라이즈,2021-03-23,16.5094,1235
한국정보통신,2020-12-02,16.5254,11000
엘앤에프,2021-04-23,16.6307,108000
성우하이텍,2021-01-22,16.6667,9100
드림어스컴퍼니,2021-04-01,16.6667,7000
SG&G,2021-01-18,16.6667,3430
유수홀딩스,2021-04-28,16.6889,8740
디아이,2021-04-22,16.7135,8310
이건산업,2021-05-17,16.7224,17450
미래테크놀로지,2021-06-08,16.73,15350
혜인,2021-03-25,16.7341,8650
한온시스템,2021-01-08,16.763,20200
오픈베이스,2020-07-09,16.8168,3890
방림,2021-05-17,16.8242,3090
아이에스동서,2021-04-29,16.835,69400
일승,2021-04-23,16.8478,4300
서암기계공업,2021-01-05,16.8504,7420
현대차우,2021-01-11,16.8831,135000
한섬,2021-05-11,16.895,51200
태광,2021-05-10,16.895,12800
서연이화,2021-03-30,16.9528,10900
다믈멀티미디어,2020-12-29,16.9757,4100
알루코,2021-06-07,16.9811,6200
와이즈버즈,2021-05-14,16.9811,2480
피씨디렉트,2020-07-15,17.0306,13400
심텍,2021-04-19,17.0354,26450
사조대림,2021-06-01,17.0588,29850
하나마이크론,2021-04-27,17.0732,16800
스튜디오드래곤,2021-01-21,17.0984,113000
누리플랜,2021-01-14,17.0999,8560
빛샘전자,2021-06-07,17.125,9370
사조산업,2021-06-09,17.1516,76500
에스피지,2021-05-04,17.1548,14000
광전자,2020-10-21,17.1598,2970
인선이엔티,2021-04-14,17.1875,15000
가온미디어,2021-02-15,17.1875,15000
SNT모티브,2021-01-22,17.2414,81600
위지윅스튜디오,2021-03-30,17.2691,14600
케이씨,2021-02-05,17.2932,31200
에이치피오,2021-05-14,17.3021,20000
삼양사,2020-08-13,17.3313,76500
일진전기,2021-06-07,17.3524,6560
하림지주,2021-05-11,17.4312,12800
위메이드,2021-04-02,17.446,65300
에코플라스틱,2021-03-31,17.4475,3635
삼성전자우,2021-01-11,17.456,86800
나노,2021-04-13,17.4648,2085
대상우,2021-05-10,17.4713,25550
대한항공우,2021-01-26,17.5055,53700
신세계 I&C,2021-04-22,17.5141,208000
휴메딕스,2021-04-30,17.5231,44600
