stock,date,gap,high
엠에프엠코리아,2021-05-27,5.7644,4220
민앤지,2021-01-27,5.8081,20950
CJ프레시웨이,2021-06-01,5.8452,33500
린드먼아시아,2021-04-13,5.8824,8100
LF,2021-06-02,5.9113,21500
서산,2021-04-22,5.919,3400
스카이라이프,2020-07-28,5.9406,10700
딜리,2021-02-22,5.9432,2050
엠케이전자,2021-02-17,5.9524,13350
AK홀딩스,2021-06-03,5.9889,38050
자연과환경,2021-06-03,6.087,2440
인바디,2021-06-01,6.0976,30450
현대홈쇼핑,2021-05-14,6.1043,95600
KT서브마린,2021-05-10,6.1151,8850
LG우,2021-05-27,6.1644,77500
오스템임플란트,2021-04-15,6.1674,96400
F&F,2021-06-03,6.1856,515000
파커스,2021-02-16,6.1856,3605
한국토지신탁,2021-05-24,6.2241,2560
SK렌터카,2021-06-02,6.2284,15350
GS,2021-05-11,6.2302,50300
한솔케미칼,2021-04-12,6.25,272000
대우조선해양,2021-05-11,6.2581,40750
코텍,2021-06-01,6.2762,12700
이베스트투자증권,2021-05-12,6.2871,8960
이노션,2021-01-08,6.3444,70400
서흥,2020-08-20,6.3492,60300
화천기공,2021-05-03,6.3885,40800
휠라홀딩스,2021-06-03,6.4057,59800
사조산업,2021-06-01,6.4463,64400
파인테크닉스,2021-06-02,6.4828,7720
호텔신라,2021-05-31,6.515,103000
태원물산,2021-05-10,6.5574,5850
리노스,2021-05-25,6.5753,1945
시그네틱스,2021-02-16,6.5934,1940
KTis,2021-05-27,6.5951,3475
유진투자증권,2021-05-27,6.6098,5000
엠에스씨,2020-10-08,6.619,5960
삼성엔지니어링,2021-06-03,6.6327,20900
본느,2021-05-28,6.658,4085
매일홀딩스,2021-06-01,6.6667,12000
삼영무역,2021-05-17,6.6667,17600
신세계푸드,2021-06-03,6.6667,112000
코오롱인더,2021-04-27,6.6986,66900
한국자산신탁,2021-05-18,6.7194,5400
신세계인터내셔날,2021-05-31,6.7265,238000
CJ,2021-01-15,6.7568,118500
동방아그로,2021-05-12,6.7584,8530
LS네트웍스,2021-05-27,6.7602,4185
모두투어,2021-06-03,6.7682,31550
E1,2021-06-03,6.81,59600
오리온홀딩스,2021-05-10,6.8376,18750
GS글로벌,2021-04-27,6.8404,3280
SBS,2021-05-26,6.8493,46800
카카오,2021-04-15,6.8548,132500
아모레퍼시픽우,2021-05-18,6.8627,109000
한화에어로스페이스,2021-05-26,6.8743,49750
제닉,2021-05-31,6.9742,9970
누리플렉스,2021-05-31,6.9767,11500
빙그레,2020-06-15,6.9984,68800
동성화인텍,2021-03-31,7.0111,14500
삼성카드,2021-04-28,7.0149,35850
SPC삼립,2021-06-01,7.0234,96000
신세계,2021-05-31,7.0261,327500
한솔홀딩스,2021-04-26,7.027,4950
KT&G,2020-08-13,7.0574,89500
우리로,2020-06-04,7.0681,2045
지누스,2021-06-01,7.0707,106000
야스,2021-04-29,7.0822,18900
넥센타이어,2021-04-26,7.0857,9370
아모레퍼시픽,2021-05-27,7.1429,300000
제테마,2021-05-28,7.1615,41150
인천도시가스,2020-09-15,7.1678,30650
대신정보통신,2021-06-01,7.1749,2390
이스트소프트,2021-05-28,7.1749,11950
NE능률,2021-06-03,7.1956,29050
유수홀딩스,2021-04-28,7.2393,8740
하나머티리얼즈,2021-04-26,7.2511,49550
경동도시가스,2021-05-10,7.2581,26600
주성엔지니어링,2021-05-28,7.2664,15500
삼목에스폼,2021-05-31,7.2674,18450
DB금융투자,2021-05-12,7.2702,7820
현대그린푸드,2021-05-14,7.2727,11800
CJ제일제당 우,2021-01-27,7.2893,235500
클리오,2021-06-03,7.2993,29400
현대백화점,2021-05-11,7.309,96900
대우건설,2021-06-02,7.3116,9540
신대양제지,2021-05-27,7.3546,97800
세이브존I&C,2021-04-28,7.371,4370
서한,2021-05-11,7.3879,2035
농심홀딩스,2021-05-14,7.4119,88400
리노공업,2021-04-21,7.4207,179500
도이치모터스,2021-04-21,7.443,8950
동우팜투테이블,2020-06-05,7.4586,3890
에스에이티,2021-04-27,7.4722,3380
선도전기,2021-04-30,7.5243,4430
현대로템,2021-01-05,7.5388,24250
금화피에스시,2021-04-19,7.5691,36950
두산우,2021-06-02,7.5885,63800
원림,2021-06-01,7.5901,28350
와이지-원,2021-05-07,7.5949,10200
한국금융지주우,2021-04-13,7.6142,106000
인터파크,2021-06-03,7.6175,6640
자이글,2021-04-28,7.628,5150
리더스코스메틱,2021-06-03,7.7121,8380
SNT홀딩스,2021-05-14,7.7121,20950
메가스터디교육,2021-04-14,7.728,69700
진양홀딩스,2021-03-24,7.7419,3340
에넥스,2021-06-03,7.7485,3685
성신양회,2021-05-20,7.7551,13200
대신증권우,2021-04-28,7.7844,18000
동원F&B,2021-05-13,7.7922,249000
제이시스메디칼,2021-06-01,7.8755,5890
SM C&C,2021-06-02,7.8825,3490
DL건설,2021-01-13,7.8947,41000
YW,2021-03-24,7.9365,5100
대성에너지,2021-05-27,7.9389,7070
대신증권2우B,2021-04-28,7.9511,17650
유진기업,2021-04-09,7.9526,6380
LG헬로비전,2021-06-03,7.9805,6630
KISCO홀딩스,2021-04-29,8.1218,21300
쿠쿠홈시스,2021-05-20,8.1359,52500
하나투어,2021-06-03,8.1422,94300
HDC현대산업개발,2021-02-04,8.2215,32250
한국전자금융,2021-05-21,8.2447,8140
제이씨케미칼,2021-06-02,8.2524,11150
케이씨씨글라스,2021-05-12,8.2803,68000
3S,2021-04-27,8.3051,3195
대상,2021-05-13,8.3189,31250
에스넷,2020-09-09,8.3223,8200
한국맥널티,2021-05-31,8.3333,13000
에스엠,2021-06-03,8.3429,47400
사조대림,2021-06-01,8.3485,29850
비상교육,2021-05-27,8.3721,11650
예스24,2021-06-03,8.4112,17400
아프리카TV,2021-06-03,8.4231,110700
다우기술,2021-04-08,8.4249,29600
대모,2021-04-26,8.4507,6930
사조동아원,2021-05-06,8.5034,1595
한컴MDS,2021-03-31,8.5044,18500
네오팜,2020-06-10,8.5399,39400
현대차2우B,2021-01-11,8.547,127000
마이크로프랜드,2021-03-19,8.5682,9630
영원무역,2021-05-18,8.587,49950
코콤,2021-06-03,8.6044,10350
지투알,2021-04-29,8.6053,7320
현대코퍼레이션,2021-04-30,8.6124,22700
JTC,2021-06-03,8.6149,6430
휴네시온,2020-09-18,8.6626,7150
지에스이,2021-06-01,8.6634,2195
삼양패키징,2021-05-13,8.6655,31350
사람인에이치알,2021-05-27,8.6777,39450
코프라,2021-02-03,8.6957,7000
TBH글로벌,2021-06-01,8.7054,2435
동원수산,2020-12-14,8.7645,10300
대한방직,2021-01-22,8.8404,47400
큐캐피탈,2021-04-07,8.8483,775
드림시큐리티,2021-04-12,8.8496,6150
부국증권,2021-04-07,8.9286,27450
현대일렉트릭,2021-05-12,8.9325,25000
신원,2021-05-21,8.9552,2190
알에스오토메이션,2021-01-25,8.9623,11550
동원개발,2021-04-26,8.9783,7040
레드캡투어,2021-05-27,8.9831,32150
희림,2021-06-02,9.0047,11500
매커스,2021-05-24,9.0226,7250
GS건설,2021-04-28,9.0402,48850
한국수출포장,2021-05-17,9.0909,28800
오로라,2021-04-14,9.0909,12000
AP시스템,2021-02-16,9.1065,31750
잉크테크,2021-03-29,9.1111,9820
KBI메탈,2021-02-15,9.1255,2870
코웰패션,2020-09-15,9.1339,6930
드림어스컴퍼니,2021-04-01,9.2044,7000
제너셈,2021-05-24,9.2077,10200
한국큐빅,2021-03-31,9.2105,5810
아시아경제,2021-05-27,9.282,6240
한국경제TV,2021-05-27,9.2965,8700
심텍홀딩스,2021-02-16,9.3146,3110
골프존,2021-05-26,9.3519,118100
동아엘텍,2021-04-27,9.3596,11100
파인디앤씨,2021-04-26,9.3617,2570
액션스퀘어,2021-05-31,9.3923,7920
태광,2021-05-10,9.4017,12800
우리종금,2021-04-09,9.4241,1045
하츠,2021-02-04,9.4262,13350
노랑풍선,2021-05-31,9.4527,33000
동성케미컬,2021-04-28,9.5161,6790
상보,2021-02-15,9.5238,2300
동일산업,2021-05-07,9.5335,108000
대신증권,2021-04-28,9.5491,20650
호전실업,2021-05-31,9.5541,17200
베뉴지,2021-05-27,9.5685,2920
영원무역홀딩스,2021-05-12,9.5808,54900
코아스,2021-06-03,9.5847,1715
대명소노시즌,2021-06-03,9.6386,1820
태경산업,2021-03-31,9.6552,7950
뷰웍스,2021-05-17,9.6644,40850
GST,2021-04-19,9.6958,28850
아세아제지,2021-05-17,9.7122,61000
참좋은여행,2021-05-31,9.7179,17500
대덕,2021-06-02,9.7297,10150
대원전선,2021-06-03,9.7778,2470
롯데정보통신,2021-01-06,9.7893,44300
에이피티씨,2021-04-20,9.8485,29000
GS우,2021-05-10,9.8972,42750
제룡산업,2021-04-06,9.9078,9540
이화공영,2021-06-02,9.9307,9520
LS전선아시아,2020-12-18,10.0,9680
한국금융지주,2021-04-28,10.0,121000
태영건설,2021-05-12,10.0386,14250
한창산업,2020-10-07,10.1224,9900
코미코,2021-04-19,10.1322,75000
KG케미칼,2021-05-18,10.1351,32600
비에이치아이,2021-05-24,10.1695,6500
갤럭시아에스엠,2021-05-28,10.1871,2650
에이치엘비파워,2021-05-13,10.1928,2000
테크윙,2021-04-22,10.2079,29150
도화엔지니어링,2021-05-12,10.2151,10250
TYM,2021-04-23,10.2273,1940
아세아,2021-05-11,10.2941,150000
서연이화,2021-03-30,10.3239,10900
TJ미디어,2021-06-02,10.3314,5660
디오,2021-04-13,10.3316,43250
제룡전기,2021-04-06,10.3448,8000
아이원스,2021-04-26,10.3488,9490
영우디에스피,2021-04-26,10.3691,3140
LG하우시스,2021-05-12,10.3831,109500
LG생활건강우,2020-08-14,10.3878,797000
피제이전자,2021-04-08,10.4218,8900
광주신세계,2021-05-31,10.4478,222000
삼표시멘트,2021-04-09,10.4505,6130
에이치시티,2021-04-30,10.4938,17900
토니모리,2020-07-03,10.5023,12100
신흥에스이씨,2021-01-11,10.5159,55700
한솔제지,2021-04-21,10.5431,17300
세아베스틸,2021-05-11,10.6222,36450
모헨즈,2021-05-07,10.6317,7180
에쎈테크,2021-04-26,10.6762,1555
씨아이테크,2021-04-27,10.6952,2070
전방,2021-04-21,10.7011,45000
대원산업,2021-04-05,10.7056,9100
아이크래프트,2021-04-07,10.7069,10650
포시에스,2020-09-16,10.7143,9920
에이치피오,2021-05-14,10.8033,20000
에스에이엠티,2021-06-01,10.8298,3940
한일시멘트,2021-05-12,10.8359,179000
마이크로디지탈,2021-05-25,10.8911,28000
두올,2021-03-03,10.9228,5890
삼일기업공사,2021-05-31,10.9445,7400
비엠티,2021-02-23,10.9541,15700
정다운,2021-01-15,10.9677,4300
미래산업,2020-07-02,10.9863,20255
해태제과식품,2021-05-17,11.0048,11600
크라운해태홀딩스,2021-04-29,11.0204,13600
SG세계물산,2020-07-16,11.0444,925
남광토건,2021-05-07,11.0482,19600
한일홀딩스,2021-05-12,11.0714,15550
롯데칠성,2021-05-13,11.0759,175500
한솔PNS,2021-04-19,11.0874,2605
현대미포조선,2021-05-11,11.0984,97100
삼화왕관,2020-06-19,11.1111,48500
롯데제과,2021-05-13,11.1111,165000
진에어,2021-05-17,11.1111,26000
창해에탄올,2020-08-03,11.1486,16450
윈하이텍,2021-05-21,11.2016,5460
이녹스,2021-04-29,11.2022,20350
패션플랫폼,2021-04-21,11.2426,1880
이건홀딩스,2021-04-13,11.257,5930
BYC,2021-06-01,11.2723,498500
한창제지,2020-12-21,11.2871,2810
삼일,2021-05-04,11.2987,4285
디아이씨,2021-01-14,11.3139,6100
제이엠티,2021-03-24,11.3232,4375
한국정보공학,2021-05-07,11.3379,4910
유진테크,2021-04-19,11.3402,54000
더네이쳐홀딩스,2021-05-11,11.3597,64700
CJ CGV,2021-06-03,11.36,34800
덕산네오룩스,2021-03-25,11.3611,49500
한국콜마홀딩스,2020-07-21,11.4105,35150
EG,2021-01-19,11.4407,13150
미래에셋증권,2021-01-11,11.4458,11100
한국ANKOR유전,2021-01-29,11.4551,1800
포스코 ICT,2021-03-04,11.4558,9340
매일유업,2020-06-16,11.465,87500
대륙제관,2021-04-27,11.4701,6900
LG이노텍,2021-01-26,11.4754,238000
삼호개발,2021-05-10,11.4907,7180
골프존뉴딘홀딩스,2021-05-26,11.5075,9690
신성통상,2021-06-02,11.5163,2905
아이즈비전,2021-04-05,11.5312,5900
동부건설,2020-12-11,11.5385,14500
예스코홀딩스,2020-12-02,11.5385,43500
아즈텍WB,2021-04-21,11.5506,3525
LG생활건강,2021-01-26,11.5762,1706000
에스티아이,2020-07-23,11.5789,21200
라이온켐텍,2021-05-11,11.588,13000
고려아연,2021-05-11,11.5909,491000
SBS콘텐츠허브,2021-04-30,11.5942,9240
광진실업,2021-05-11,11.617,7110
메가스터디,2021-04-14,11.6438,16300
아세아시멘트,2021-05-21,11.6541,148500
우진아이엔에스,2021-05-14,11.6667,10050
레이크머티리얼즈,2021-04-26,11.7117,4340
조흥,2020-11-30,11.75,223500
에스에프에이,2021-02-17,11.8203,47300
삼성물산우B,2021-04-26,11.828,156000
대주산업,2021-04-27,11.8557,3255
대림제지,2021-05-17,11.8644,16500
한일현대시멘트,2021-03-31,11.8812,45200
피에스텍,2021-02-22,11.9454,6560
디와이피엔에프,2021-04-09,11.9643,31350
삼천리자전거,2021-05-20,11.9741,17300
파크시스템스,2021-04-27,11.9861,160700
하이록코리아,2021-05-07,12.0,21000
노바렉스,2021-04-22,12.0045,49450
우리손에프앤지,2021-04-15,12.0163,2750
롯데쇼핑,2021-03-09,12.0332,135000
동양생명,2021-05-13,12.0354,6330
효성오앤비,2021-05-04,12.0623,14400
광명전기,2021-05-06,12.069,3250
유화증권,2021-04-07,12.0996,3150
인산가,2021-05-12,12.1053,3195
시디즈,2021-05-13,12.1519,88600
PI첨단소재,2021-04-27,12.1899,52000
일성건설,2021-06-02,12.1908,3175
코오롱인더우,2021-04-12,12.2186,34900
제이콘텐트리,2021-06-01,12.233,57800
화신정공,2021-03-22,12.2449,2475
KG ETS,2021-06-01,12.2807,12800
원익홀딩스,2021-04-26,12.2807,7680
아세아텍,2021-06-03,12.2931,4750
포인트엔지니어링,2021-04-06,12.3235,4375
이연제약,2021-05-20,12.3288,41000
고려시멘트,2021-04-09,12.4041,4395
화성산업,2020-10-16,12.406,14950
영풍,2021-05-11,12.4088,770000
제이엠아이,2020-06-09,12.4542,1535
특수건설,2021-06-02,12.459,17150
신영증권우,2021-04-22,12.5,72900
셀리드,2021-05-17,12.5424,99600
HMM,2021-05-28,12.5551,51100
SK가스,2020-10-15,12.6087,129500
푸른기술,2021-05-21,12.6354,15600
알리코제약,2020-07-24,12.6426,15601
와이엠티,2021-01-21,12.6667,25350
현대에이치티,2021-03-10,12.6829,11550
SKC,2021-04-15,12.6866,151000
덕성,2021-06-02,12.693,32850
아모그린텍,2021-01-05,12.7148,16400
태양,2021-03-25,12.7193,12850
디와이파워,2021-04-28,12.7321,21250
KCC건설,2021-04-26,12.7358,11950
하이로닉,2021-02-19,12.7596,7600
혜인,2021-03-25,12.7771,8650
JYP Ent,2020-12-03,12.8072,43600
백금T&A,2021-05-25,12.8451,4700
삼성바이오로직스,2021-05-14,12.8571,948000
삼보판지,2021-05-17,12.8655,19300
강남제비스코,2021-05-11,12.892,32400
이글루시큐리티,2021-05-07,12.9278,8910
성광벤드,2021-05-07,12.9353,11350
흥국,2021-01-15,12.9363,11000
삼양통상,2021-05-10,12.9606,88900
롯데칠성우,2021-05-12,12.9608,95000
한라,2021-05-03,12.9915,6610
미원상사,2021-03-29,12.993,243500
한국내화,2021-04-30,13.0159,5340
광림,2021-06-01,13.0682,4975
선익시스템,2021-05-28,13.125,27150
아난티,2020-06-05,13.1313,11200
대상홀딩스,2021-05-13,13.1356,13350
정산애강,2021-05-20,13.1417,2755
한국조선해양,2021-05-11,13.1488,163500
LS,2021-01-08,13.1542,80000
위메이드,2021-04-02,13.1716,65300
GS리테일,2020-06-04,13.21,42850
우원개발,2021-05-11,13.2312,8130
중앙에너비스,2021-06-03,13.2388,23950
엔에스쇼핑,2020-09-11,13.2404,16250
세진중공업,2020-09-11,13.2735,8201
피에스케이,2021-04-20,13.2883,50300
효성,2021-05-06,13.2931,112500
이건산업,2021-05-17,13.3117,17450
메타바이오메드,2020-09-15,13.3333,3485
아주IB투자,2021-04-09,13.3333,9350
태경비케이,2021-01-27,13.3402,5480
아이텍,2021-05-21,13.3971,11850
미래나노텍,2021-05-14,13.4108,5370
하나제약,2020-08-05,13.4188,26540
제이에스티나,2021-06-03,13.4328,3800
HDC,2021-05-11,13.4545,15600
타이거일렉,2020-12-03,13.4615,17700
디지털대성,2020-12-07,13.5103,9410
에이팩트,2021-01-06,13.5521,7960
롯데정밀화학,2021-04-26,13.5542,75400
현대코퍼레이션홀딩스,2021-03-19,13.5593,16750
나스미디어,2021-02-18,13.5834,43900
영보화학,2021-05-10,13.6187,5840
유화증권우,2020-09-17,13.6364,3250
NPC,2021-05-14,13.6792,4820
한세예스24홀딩스,2021-04-12,13.7056,11200
티웨이홀딩스,2021-06-02,13.738,1780
삼영화학,2021-01-08,13.7441,3600
효성티앤씨,2021-05-03,13.764,810000
삼성중공업,2021-03-29,13.798,8000
효성첨단소재,2021-04-20,13.8243,440500
보광산업,2020-08-28,13.8381,8720
디에이치피코리아,2020-12-21,13.8554,9450
삼화전기,2021-05-18,13.9053,38500
해성디에스,2021-02-18,13.947,40850
OCI,2021-04-23,13.9535,147000
풍강,2021-05-10,13.9806,5870
엠아이텍,2021-05-21,13.9887,6030
다믈멀티미디어,2020-12-29,14.0473,4100
대양전기공업,2021-05-03,14.0704,22700
한미반도체,2021-04-27,14.1384,38750
디씨엠,2021-04-16,14.1689,20950
화승코퍼레이션,2021-03-15,14.17,2820
LIG넥스원,2021-05-25,14.2191,49000
두산밥캣,2021-06-02,14.2308,59400
삼성물산,2021-01-11,14.2857,160000
THE E&M,2020-12-01,14.2857,1480
평화홀딩스,2021-01-26,14.2857,5000
아우딘퓨쳐스,2021-05-27,14.3284,3830
한세엠케이,2021-04-27,14.375,5490
BGF,2021-04-08,14.4272,8090
예선테크,2021-02-05,14.4509,2970
브이티지엠피,2020-06-11,14.4835,10750
진바이오텍,2021-06-02,14.4847,8220
심텍,2021-04-19,14.5022,26450
SGC에너지,2020-09-21,14.5072,51700
대교,2021-04-14,14.5246,5480
한라홀딩스,2021-01-26,14.5414,51200
대동,2021-05-31,14.5833,13750
기아,2021-02-03,14.6067,102000
지엔원에너지,2021-04-20,14.6162,5450
유니셈,2021-04-13,14.6429,16050
에코프로에이치엔,2021-05-31,14.6452,177700
풀무원,2021-05-13,14.6789,25000
뉴트리,2021-05-18,14.6825,43350
한진중공업홀딩스,2021-05-27,14.684,6170
한국앤컴퍼니,2021-02-23,14.7059,23400
맘스터치,2021-05-14,14.7453,4280
현우산업,2021-04-07,14.7516,7390
잉글우드랩,2021-06-03,14.7619,9640
카프로,2021-05-10,14.7644,5480
일승,2021-04-23,14.8198,4300
디지아이,2021-04-27,14.8318,3755
NAVER,2021-03-18,14.8459,410000
나노,2021-04-13,14.876,2085
이화산업,2021-03-30,14.9289,24250
현대리바트,2020-07-15,14.9367,22700
디아이,2021-04-22,14.9378,8310
우리산업홀딩스,2020-06-04,14.9406,6770
대원화성,2021-06-03,14.9682,3610
한국가구,2021-04-08,14.9733,8600
에코프로비엠,2021-01-11,14.9748,205000
한세실업,2021-05-17,14.9798,28400
포메탈,2021-04-27,14.9905,6060
무림P&P,2021-05-12,14.9909,6290
대한제분,2021-05-13,15.0142,203000
LG하우시스우,2021-05-11,15.0655,52700
계양전기,2021-01-05,15.0713,5650
까스텔바작,2021-01-26,15.082,17550
일신석재,2020-06-05,15.0985,2630
한섬,2021-05-11,15.1856,51200
유안타증권우,2021-04-08,15.2174,5830
하이트론,2021-03-15,15.2381,12100
에이치케이,2021-05-20,15.2425,2495
인크로스,2021-03-29,15.245,63500
오뚜기,2020-08-12,15.2574,627000
재영솔루텍,2020-12-15,15.2778,1245
와이엔텍,2021-04-01,15.2866,18100
국보디자인,2021-04-08,15.4167,27700
팬스타엔터프라이즈,2021-03-23,15.4206,1235
롯데하이마트,2021-01-22,15.4337,45250
코오롱플라스틱,2021-02-19,15.4446,7400
파나진,2021-05-11,15.4639,6720
대창스틸,2021-04-28,15.5556,4420
대유플러스,2021-04-20,15.5642,1485
HSD엔진,2021-05-07,15.566,12250
이랜시스,2021-05-20,15.6061,3815
MH에탄올,2021-04-14,15.6098,11850
코웨이,2020-08-11,15.6134,93300
AJ네트웍스,2021-05-14,15.6194,6440
SJM,2021-05-20,15.6463,6800
