stock,date,gap,high
한세실업,2021-03-23,6.6362,23300
대한화섬,2021-03-22,6.6421,144500
백광산업,2021-03-11,6.6941,5180
쌍용양회,2020-12-11,6.7626,7420
GKL,2020-12-11,6.7647,18150
원익,2021-03-23,6.8053,5650
케이프이에스제4호,2020-06-22,6.8127,2195
대동공업,2021-02-23,6.8182,9400
씨큐브,2020-05-29,6.8427,8900
신라교역,2021-01-21,6.8627,10900
금강철강,2021-03-22,6.8733,7930
GS건설,2021-01-20,6.9822,45200
유니셈,2021-01-26,7.0111,14500
강남제비스코,2021-03-03,7.0707,26500
고려신용정보,2020-05-18,7.0783,7110
유니드,2021-03-18,7.1537,70400
서연이화,2021-03-04,7.2187,10100
NPC,2021-02-18,7.2261,4600
CJ CGV,2021-01-26,7.2438,30350
전방,2020-10-19,7.2633,41350
아시아경제,2020-10-14,7.2687,2435
제룡산업,2020-12-17,7.3593,7440
비즈니스온,2021-03-18,7.3892,21800
컴퍼니케이,2021-03-17,7.4236,12300
한국토지신탁,2020-12-21,7.4341,2240
대우건설,2021-03-23,7.496,6740
유성티엔에스,2020-12-17,7.5177,3790
현대미포조선,2021-03-15,7.5342,62800
대원미디어,2021-02-15,7.6923,14700
롯데칠성,2021-02-09,7.7236,132500
피제이전자,2021-03-16,7.767,8880
동원산업,2021-02-19,7.7947,283500
에코플라스틱,2021-03-19,7.8073,3245
AP시스템,2021-02-16,7.8098,31750
오리온홀딩스,2020-05-15,7.8292,15150
신한지주,2020-06-04,7.8348,37850
윌비스,2021-02-10,7.837,1720
한미반도체,2021-03-23,7.8629,26750
신세계 I&C,2020-09-14,7.8767,157500
SNT중공업,2021-03-18,7.9195,8040
아모레G,2021-01-25,8.0,67500
이즈미디어,2021-03-16,8.0087,24950
아프리카TV,2021-02-16,8.0402,86000
CJ대한통운,2021-02-04,8.0556,194500
동방아그로,2020-08-06,8.0882,7350
대한제강,2021-03-23,8.0986,15350
한국ANKOR유전,2021-01-29,8.1081,1800
대성에너지,2020-09-16,8.1331,5850
현대건설,2021-01-12,8.1395,46500
삼보판지,2021-01-12,8.1481,14600
우리금융지주,2020-06-04,8.1489,10750
윈팩,2021-03-18,8.1494,3185
코오롱인더우,2021-02-02,8.1633,29150
에너토크,2021-03-23,8.2271,9340
신송홀딩스,2020-12-17,8.2327,4930
LG상사,2021-03-16,8.3039,30650
현대퓨처넷,2021-03-23,8.3333,5850
한국큐빅,2020-12-30,8.39,4780
진양산업,2021-03-23,8.4727,9730
케이씨씨글라스,2021-02-17,8.4995,51700
삼정펄프,2021-01-11,8.5324,31800
대원산업,2021-03-02,8.542,7370
베뉴지,2021-01-22,8.5635,1965
세보엠이씨,2021-03-02,8.6039,6690
한국자산신탁,2020-12-22,8.6313,4405
애경유화,2021-02-22,8.7156,11850
이화산업,2020-06-19,8.7302,20550
삼화네트웍스,2021-03-22,8.7379,5600
미래에셋생명,2020-09-10,8.7425,4540
GS,2021-02-23,8.7969,42050
삼익악기,2020-06-04,8.805,1730
대성산업,2021-03-05,8.8089,4385
오뚜기,2020-08-12,8.8542,627000
이베스트투자증권,2021-01-11,8.8571,7620
대명소노시즌,2021-03-17,8.9041,1590
이스트소프트,2021-03-19,8.9109,11000
GS우,2020-06-19,8.9202,34800
하림지주,2021-02-22,8.9503,9860
디오,2021-03-16,8.9727,41900
이오테크닉스,2020-08-10,8.9754,128700
제일기획,2020-10-15,8.9835,23050
청보산업,2021-03-02,8.9928,15150
원익홀딩스,2021-01-26,8.9971,7390
본느,2021-02-19,9.0226,3625
노바렉스,2020-08-10,9.0476,45800
현대백화점,2021-03-09,9.0487,94000
KSS해운,2020-11-12,9.0498,12050
동성화학,2021-03-22,9.0909,18600
주성엔지니어링,2021-02-15,9.1324,11950
솔브레인,2021-02-22,9.136,329700
POSCO,2021-03-09,9.1503,334000
제주항공,2021-03-19,9.2437,26000
SPC삼립,2020-05-07,9.2541,79100
DGB금융지주,2021-03-19,9.2683,8960
이니텍,2020-07-09,9.328,5450
태광산업,2021-02-09,9.3783,1038000
잉글우드랩,2021-03-17,9.3846,7110
한국패러랠,2020-03-25,9.4629,2140
디지아이,2021-02-08,9.5238,2990
한전기술,2021-03-17,9.5588,22350
삼일기업공사,2020-12-24,9.5723,5380
파마리서치프로덕트,2020-08-19,9.591,77700
휠라홀딩스,2021-01-13,9.5937,48550
보해양조,2020-12-09,9.6154,1140
디아이,2021-03-10,9.6296,7400
미래에셋벤처투자,2021-03-15,9.6305,9790
와이엔텍,2021-02-18,9.6463,17050
롯데관광개발,2021-03-02,9.6535,22150
한일네트웍스,2021-03-04,9.6774,6120
영신금속,2020-12-11,9.7025,4240
브리지텍,2020-08-27,9.7826,4545
S&TC,2020-06-08,9.816,17900
영원무역,2021-03-04,9.8361,43550
한국항공우주,2021-02-09,9.9196,41000
중앙백신,2020-09-17,9.9432,19350
아이에스동서,2021-01-22,10.0186,59300
티케이케미칼,2021-02-02,10.0313,3510
매일홀딩스,2020-05-14,10.0559,9850
NI스틸,2021-02-22,10.0583,3775
한국캐피탈,2021-03-10,10.0601,733
에버다임,2021-03-22,10.1201,6420
한국가스공사,2021-01-20,10.1404,35300
참엔지니어링,2021-01-20,10.1538,1790
아스트,2021-03-15,10.1613,6830
펌텍코리아,2021-02-17,10.1744,18950
가온전선,2020-09-07,10.1754,31400
신일전자,2020-05-20,10.1952,2540
SK텔레콤,2021-01-08,10.241,274500
인스코비,2021-03-23,10.2778,3970
옵티시스,2020-09-16,10.2784,10300
케이맥,2021-01-07,10.2787,3165
일진파워,2020-09-16,10.3203,6200
성창기업지주,2020-12-22,10.3376,2615
DSR제강,2021-02-17,10.3448,5760
HDC현대산업개발,2021-02-04,10.4452,32250
두산인프라코어,2020-09-28,10.4712,10550
티앤알바이오팹,2021-03-23,10.4749,39550
동일기연,2021-02-17,10.4869,14750
CJ제일제당,2021-01-25,10.4895,474000
와이지-원,2021-03-23,10.498,8210
삼성엔지니어링,2021-01-06,10.5263,14700
태경산업,2021-03-22,10.5431,6920
국보디자인,2021-02-02,10.5505,24100
대현,2021-01-27,10.5882,2350
글로본,2021-01-06,10.6195,5000
쿠쿠홈시스,2020-08-21,10.6697,48750
아즈텍WB,2021-03-16,10.6931,2795
LG생활건강,2021-01-26,10.7073,1706000
하이골드3호,2020-09-02,10.728,1445
KCC,2021-01-26,10.7579,226500
현대홈쇼핑,2020-12-16,10.7769,88400
원일특강,2021-03-22,10.7981,11800
아모그린텍,2021-01-05,10.8108,16400
금강공업,2021-01-11,10.8696,6120
러셀,2021-01-26,10.8929,6210
아세아제지,2021-02-17,10.8932,50900
엔텔스,2021-02-17,10.9146,9095
동아엘텍,2020-10-13,10.929,10150
에스넷,2020-09-09,10.9608,8200
국순당,2021-02-08,10.9677,8600
우신시스템,2021-03-19,11.0,6660
광주신세계,2020-10-08,11.0092,181500
한일현대시멘트,2021-02-16,11.0127,43850
DL이앤씨,2021-01-25,11.0204,136000
코콤,2021-01-28,11.0632,7730
제일제강,2021-01-29,11.0769,3610
정산애강,2020-07-20,11.1111,2350
신세계,2021-03-09,11.1111,300000
이엘피,2021-01-20,11.1111,15500
미창석유,2021-02-26,11.1709,82600
인선이엔티,2021-02-18,11.2,13900
코이즈,2021-03-19,11.276,7500
한신공영,2021-01-25,11.2861,21200
DB금융투자,2021-01-11,11.3074,6300
이마트,2021-01-13,11.3372,191500
롯데케미칼,2021-03-02,11.3674,338000
BGF리테일,2021-01-29,11.3846,181000
대한제당,2021-03-23,11.4,27850
서연탑메탈,2021-03-08,11.4173,14150
푸른저축은행,2021-03-11,11.4206,20000
현대일렉트릭,2021-03-18,11.4213,21950
나스미디어,2021-02-18,11.4213,43900
F&F,2021-02-18,11.4286,156000
KT&G,2020-06-03,11.457,89500
계룡건설,2021-01-21,11.4887,34450
한국석유,2021-03-23,11.5079,281000
다우기술,2021-01-27,11.5607,28950
롯데쇼핑,2021-03-09,11.5702,135000
태영건설,2021-01-19,11.6,13950
루트로닉,2021-03-22,11.6,13950
삼일,2020-12-11,11.6071,2500
동아타이어,2020-08-05,11.6071,12500
휴켐스,2020-11-09,11.7172,27650
삼현철강,2021-03-04,11.7227,5480
하이스틸,2021-03-04,11.7541,30900
솔본,2021-03-18,11.7647,10450
동양철관,2021-02-26,11.811,1420
휴스틸,2021-02-19,11.9023,11000
EG,2021-01-19,11.9149,13150
영원무역홀딩스,2020-06-03,11.9605,45400
엔씨소프트,2021-02-08,11.9658,1048000
팬오션,2021-03-23,11.9697,7390
아주IB투자,2021-03-23,11.9932,6630
BYC우,2021-02-24,12.0,168000
화승엔터프라이즈,2021-03-15,12.0,18200
SM C&C,2020-07-03,12.0112,2005
신도리코,2021-02-09,12.0462,33950
한국가구,2021-03-23,12.0588,7620
우리손에프앤지,2021-03-22,12.069,2600
컴투스,2021-01-22,12.1155,178600
코웰패션,2020-09-15,12.1359,6930
현대통신,2021-03-10,12.1359,11550
사조오양,2021-03-08,12.1495,12000
신대양제지,2021-02-17,12.2293,88100
쿠쿠홀딩스,2021-03-18,12.4,140500
크라운해태홀딩스,2021-03-10,12.4072,10600
한온시스템,2021-01-08,12.5348,20200
티비씨,2021-03-15,12.5436,1615
비에이치아이,2021-03-11,12.5654,4300
삼목에스폼,2021-02-03,12.605,13400
금호타이어,2020-09-17,12.6316,4280
유티아이,2020-05-12,12.6649,21350
진도,2021-03-15,12.6679,5870
덱스터,2021-03-08,12.6779,8710
모비스,2020-07-29,12.7119,3325
SK하이닉스,2021-03-02,12.7341,150500
피에스케이,2020-12-17,12.7464,42900
성신양회,2020-07-27,12.7685,9450
빅솔론,2020-07-23,12.8,5640
KR모터스,2020-12-04,12.8028,1630
뉴트리,2020-05-18,12.8162,33450
제우스,2021-03-02,12.825,32550
휴비스,2020-08-31,12.8293,9850
환인제약,2021-02-16,12.8415,20650
엘비세미콘,2021-01-22,12.8472,16250
에이티넘인베스트,2021-03-19,12.9338,3580
남해화학,2020-08-10,12.9398,9950
코메론,2020-09-16,12.973,10450
세아제강지주,2020-09-08,12.9771,51800
우진아이엔에스,2020-08-24,13.0155,8770
한국금융지주,2021-02-22,13.0435,96200
나이스정보통신,2020-05-15,13.0579,34200
드림어스컴퍼니,2020-12-11,13.0824,6310
효성,2021-02-08,13.0952,95000
손오공,2021-03-17,13.1086,3020
한국특수형강,2020-12-04,13.1579,2150
동양물산,2020-11-12,13.1902,1845
제일연마,2021-01-15,13.2153,8310
동부건설,2020-12-11,13.2812,14500
블러썸엠앤씨,2020-04-09,13.2821,5160
다나와,2021-02-16,13.2836,37950
세이브존I&C,2021-03-19,13.3333,4080
한솔케미칼,2021-02-22,13.3333,255000
진에어,2021-03-18,13.3495,23350
고려제강,2021-02-25,13.3903,19900
센트럴바이오,2021-01-06,13.4483,3290
동양생명,2021-02-23,13.4734,4590
우성사료,2021-03-18,13.4884,4880
글로벌텍스프리,2020-12-04,13.5647,3600
모두투어,2021-01-14,13.5857,25500
넥센타이어,2021-02-10,13.6,8520
인산가,2020-09-17,13.602,2255
무학,2020-09-17,13.6232,7840
이루온,2020-04-02,13.75,1820
피에스케이홀딩스,2021-01-25,13.7546,9180
모헨즈,2020-07-27,13.7864,5860
삼천리,2020-09-10,13.7931,92400
케이씨텍,2021-01-05,13.7931,31350
엠벤처투자,2020-04-22,13.8211,1400
드림시큐리티,2020-09-17,13.8211,4900
한샘,2020-07-15,13.8249,123500
부국증권,2020-10-23,13.8393,25500
우리기술투자,2021-03-22,13.8528,7890
화일약품,2020-08-06,13.8772,5933
삼영전자,2021-02-04,13.9013,12700
서희건설,2021-01-06,14.0127,1790
기업은행,2020-06-04,14.0449,10150
네오오토,2021-03-17,14.0863,8990
피에스텍,2021-02-22,14.087,6560
알톤스포츠,2021-03-15,14.0927,5910
누리플랜,2021-01-14,14.1333,8560
대림B&Co,2020-12-18,14.1638,6690
KTis,2021-02-19,14.1653,3385
대륙제관,2021-03-23,14.1869,6600
LG디스플레이,2021-02-16,14.1892,25350
한빛소프트,2021-03-17,14.2209,7550
엠게임,2021-03-04,14.2529,9940
대동스틸,2020-05-26,14.2857,6400
한일홀딩스,2020-12-18,14.2857,13200
마이크로프랜드,2021-03-19,14.3705,9630
NHN벅스,2021-02-19,14.4056,8180
네오티스,2021-02-04,14.4279,4600
세하,2021-02-17,14.4809,2095
케이디켐,2021-03-16,14.4828,16600
아세아시멘트,2021-02-04,14.5038,105000
현대상사,2021-03-19,14.5078,22100
서부T&D,2021-01-07,14.5408,8980
조선내화,2021-01-05,14.557,90500
신원종합개발,2021-03-15,14.6199,9800
대한방직,2021-01-22,14.6312,47400
한솔PNS,2021-03-02,14.6465,2270
KG케미칼,2021-02-25,14.6535,28950
NH투자증권,2021-01-11,14.6667,12900
리노공업,2021-02-22,14.7155,175400
하나마이크론,2021-01-22,14.7186,13250
씨엠에스에듀,2021-03-05,14.7239,7480
현대코퍼레이션홀딩스,2021-03-19,14.726,16750
한일철강,2021-02-26,14.7903,2600
HDC,2020-09-14,14.8649,12750
한일사료,2021-03-17,14.8718,2240
경창산업,2021-02-16,14.8789,3320
심텍,2021-02-16,14.8889,25850
디와이피엔에프,2021-01-29,14.9425,30000
사조산업,2021-03-18,15.0289,59700
화천기공,2020-05-08,15.0388,37100
피앤씨테크,2020-10-13,15.1079,8000
흥아해운,2020-03-27,15.1163,297
영풍,2021-02-24,15.1832,660000
세종텔레콤,2021-03-16,15.2149,992
삼성화재,2020-11-19,15.2174,212000
벽산,2021-02-04,15.2344,2950
진바이오텍,2020-08-06,15.311,7230
에이플러스에셋,2020-11-20,15.3247,8880
디와이,2021-01-20,15.371,6530
보성파워텍,2021-03-16,15.4167,2770
서진오토모티브,2021-03-22,15.4303,3890
롯데제과,2021-02-18,15.4762,145500
SBI인베스트먼트,2021-03-15,15.4971,1975
노바텍,2020-12-29,15.5107,45800
시디즈,2020-08-18,15.5229,70700
용평리조트,2020-05-25,15.5462,5500
피씨엘,2020-09-23,15.5527,44950
케이씨,2021-02-05,15.5556,31200
에스에스알,2020-05-18,15.5592,7130
동진쎄미켐,2020-08-11,15.625,38850
대우조선해양,2020-06-02,15.6309,30700
SJM홀딩스,2021-02-04,15.6977,3980
우리로,2020-05-28,15.7068,2210
미래에셋대우,2021-01-11,15.7456,11100
대한해운,2021-01-07,15.7601,4150
와이아이케이,2021-02-05,15.7742,8000
TS인베스트먼트,2021-03-17,15.8242,5270
원풍,2021-03-09,15.8287,6220
HDC아이콘트롤스,2021-01-26,15.8416,11700
KPX케미칼,2021-02-08,15.8497,70900
GS리테일,2020-05-14,15.871,44900
큐렉소,2021-02-23,15.8809,9340
대성창투,2021-03-16,15.9196,3750
삼성중공업,2020-06-04,15.9357,7930
코오롱플라스틱,2021-02-19,15.9875,7400
인탑스,2021-02-19,15.9875,37000
한국수출포장,2021-02-16,15.9915,27200
유화증권,2021-03-10,16.0,2900
아진엑스텍,2021-02-17,16.0,8410
LG생활건강우,2020-08-14,16.0116,797000
고려아연,2020-08-07,16.0248,467000
경방,2020-05-29,16.0305,15200
한국선재,2020-11-18,16.0767,3935
사조동아원,2021-03-19,16.092,1515
테크윙,2021-01-26,16.129,25200
한솔홀딩스,2021-01-05,16.1423,4245
인터로조,2020-05-14,16.1518,26018
삼성출판사,2021-03-17,16.1638,53900
삼성생명,2021-01-11,16.2234,87400
KCC건설,2021-01-21,16.2736,9860
오킨스전자,2021-02-05,16.2872,33200
지어소프트,2021-03-12,16.3462,24200
만호제강,2021-01-13,16.3636,22400
사조대림,2021-03-08,16.3889,20950
로체시스템즈,2021-01-27,16.4537,7290
유안타증권우,2021-03-22,16.5247,3420
SG충방,2021-01-15,16.5414,3100
한국내화,2020-05-29,16.5621,4645
롯데정보통신,2021-01-06,16.5789,44300
휴네시온,2020-09-18,16.6395,7150
태웅로직스,2020-12-17,16.6667,6370
에스에이엠티,2021-01-26,16.6979,3110
라온피플,2021-03-03,16.6979,31100
엘오티베큠,2021-01-04,16.7155,19900
한화투자증권,2021-01-11,16.7241,3385
현대제철,2021-01-08,16.7256,49550
엘브이엠씨홀딩스,2021-01-27,16.7482,4775
지역난방공사,2020-05-18,16.7553,43900
유안타증권,2021-01-11,16.821,3785
리드코프,2020-07-28,16.8782,9210
대림제지,2021-02-16,16.9231,15200
젬백스지오,2020-04-20,16.9355,1015
LG이노텍,2021-01-26,16.9533,238000
삼익THK,2020-09-21,16.996,14800
유신,2020-04-21,17.033,21300
기신정기,2021-03-16,17.0599,6450
경남스틸,2021-02-24,17.1206,3010
로지시스,2021-03-17,17.1296,12650
대동전자,2021-02-03,17.1378,6630
미래에셋대우2우B,2020-08-11,17.1694,5050
덕산테코피아,2021-01-15,17.1717,23200
성보화학,2021-03-11,17.179,6480
한화시스템,2021-02-19,17.1795,22850
롯데푸드,2021-02-17,17.232,432000
티웨이홀딩스,2021-02-26,17.2535,1665
푸드웰,2020-12-16,17.2762,9300
S-Oil,2021-03-08,17.2808,92300
미래나노텍,2021-02-10,17.298,4645
화신정공,2021-03-22,17.2986,2475
대성파인텍,2021-01-08,17.3285,3250
위즈코프,2021-01-20,17.3469,1725
동운아나텍,2021-01-04,17.3709,12500
디엠티,2021-02-16,17.3759,3310
한솔테크닉스,2021-01-19,17.4129,11800
대원전선,2021-02-16,17.4194,1820
GS글로벌,2021-01-28,17.437,2795
농심홀딩스,2020-06-17,17.4497,87500
부방,2020-12-15,17.4545,3230
S-Oil우,2021-02-16,17.4779,53100
에이루트,2020-11-13,17.5595,7900
두올,2021-03-03,17.5649,5890
디지캡,2021-03-18,17.6056,6680
태양금속,2021-03-11,17.6282,1835
링크제니시스,2021-01-28,17.6471,9400
엠투엔,2020-10-14,17.6471,18000
참좋은여행,2021-01-14,17.6471,13000
에이텍티앤,2020-08-14,17.6583,30650
에스에프에이,2021-02-17,17.6617,47300
경동도시가스,2020-09-16,17.6623,22650
BYC,2021-02-24,17.6647,393000
한화3우B,2021-01-26,17.6895,16300
케이씨티,2021-03-19,17.713,10500
제일테크노스,2021-03-04,17.7156,10100
광명전기,2021-02-18,17.7165,2990
AK홀딩스,2021-02-24,17.7586,34150
태양,2021-03-23,17.7958,11650
동원F&B,2020-05-18,17.801,225000
비피도,2021-03-16,17.8054,28450
나노,2020-04-14,17.8451,1750
루트로닉3우C,2021-03-22,17.9012,19100
롯데정밀화학,2020-09-07,17.9078,66500
제너셈,2021-02-04,17.9134,5990
케이비아이동국실업,2021-03-08,17.9138,1040
지투알,2020-05-04,18.0,6490
BGF,2021-01-26,18.0195,7270
PN풍년,2021-01-15,18.0258,5500
국일제지,2020-04-20,18.0328,7200
삼호개발,2020-04-22,18.0396,5660
아나패스,2020-09-09,18.0747,30050
남양유업,2020-07-30,18.0763,356000
비덴트,2021-03-19,18.0769,15350
교보증권,2021-01-11,18.0851,8880
예선테크,2021-02-05,18.0915,2970
국동,2020-09-16,18.1208,5280
이노션,2021-01-08,18.1208,70400
유니온,2020-07-27,18.2109,11100
서흥,2020-08-20,18.2353,60300
LG유플러스,2020-05-13,18.2573,14250
키네마스터,2021-03-17,18.3178,63300
우리종금,2021-02-17,18.3612,780
칩스앤미디어,2021-03-03,18.429,19600
일동홀딩스,2021-02-04,18.43,17350
에이스침대,2020-05-15,18.451,52000
애경산업,2020-04-28,18.4584,29200
우리조명,2021-01-25,18.4644,3240
오로스테크놀로지,2021-03-09,18.4662,58700
DL,2021-02-22,18.469,97500
파트론,2021-02-18,18.5185,12800
삼성화재우,2020-10-26,18.5965,169000
신화콘텍,2021-01-26,18.6047,4080
삼양옵틱스,2020-04-20,18.6349,10950
SGA솔루션즈,2021-03-02,18.705,1650
대양제지,2020-12-17,18.7117,3870
코아스,2021-01-18,18.7234,1395
동원시스템즈,2021-02-09,18.7266,63400
이오플로우,2021-01-25,18.7324,84300
엑셈,2021-01-29,18.7764,5630
위닉스,2021-02-19,18.7905,27500
코프라,2021-02-03,18.8455,7000
하림,2020-05-06,18.8455,3500
한화에어로스페이스,2021-01-26,18.8535,46650
현대해상,2020-06-10,18.896,28000
한국쉘석유,2020-12-21,18.9516,295000
인트론바이오,2021-01-05,18.9655,34500
신흥에스이씨,2021-01-11,19.0171,55700
기산텔레콤,2020-06-04,19.0311,3440
무림페이퍼,2020-12-11,19.0311,3440
서전기전,2021-03-03,19.0355,4690
삼성전자우,2021-01-11,19.0672,86800
버추얼텍,2020-06-18,19.1011,1060
한국주강,2021-03-05,19.1136,2150
서한,2020-11-05,19.1558,1835
넥센,2020-05-08,19.2009,5370
한라,2021-02-08,19.2157,6080
디엔에프,2021-02-09,19.2389,28200
제로투세븐,2021-03-04,19.2661,11700
성문전자,2021-03-12,19.3237,2470
에코캡,2021-03-08,19.3333,5370
이엠넷,2020-08-12,19.3347,5740
에스텍,2020-12-29,19.3396,12650
SJM,2021-02-04,19.3955,4740
하이골드12호,2020-12-07,19.4379,2550
대한항공,2021-02-08,19.4393,31950
팜스토리,2021-03-17,19.4896,2575
인천도시가스,2020-09-15,19.4932,30650
멀티캠퍼스,2020-10-26,19.5046,38600
삼성전자,2021-01-11,19.5062,96800
삼성전기,2021-01-26,19.571,223000
한전KPS,2020-06-04,19.573,33600
아세아텍,2020-09-21,19.5906,4090
한미글로벌,2021-02-18,19.6196,11950
한솔제지,2020-05-06,19.6364,16450
송원산업,2021-02-22,19.6809,22500
에이팩트,2021-01-06,19.6992,7960
NPC우,2020-06-19,19.7002,2795
AJ네트웍스,2021-01-05,19.7714,5240
이크레더블,2020-08-07,19.7753,26650
하이트론,2021-03-15,19.802,12100
DL우,2021-01-25,19.8068,49600
화승인더,2020-06-03,19.8163,9130
롯데하이마트,2021-01-22,19.8675,45250
대창단조,2021-01-26,19.8872,8500
디에이치피코리아,2020-12-21,19.9239,9450
현대사료,2020-05-29,19.9377,19250
오하임아이엔티,2021-03-02,20.0308,3895
휴온스글로벌,2020-05-08,20.0684,35120
스튜디오드래곤,2021-01-21,20.085,113000
유니트론텍,2020-10-14,20.108,8900
