stock,date,gap,high
DB금융투자,2021-05-12,7.7135,7820
현대일렉트릭,2021-05-12,7.7586,25000
그리티,2021-05-31,7.8014,4560
지투알,2021-04-29,7.8056,7320
리노공업,2021-04-21,7.8078,179500
씨아이테크,2021-04-27,7.8125,2070
오리콤,2021-04-13,7.8287,7300
인피니트헬스케어,2020-06-25,7.8358,8670
동원산업,2021-05-13,7.8397,309500
엘디티,2021-05-10,7.8585,5490
부국증권,2021-04-07,7.8585,27450
대모,2021-04-26,7.9439,6930
대신증권2우B,2021-04-28,7.9511,17650
아세아제지,2021-05-17,7.9646,61000
롯데칠성,2021-05-13,8.0,175500
제너셈,2021-05-24,8.0508,10200
보성파워텍,2021-04-15,8.0764,3680
상상인,2020-06-09,8.0769,8430
루트로닉,2021-05-31,8.1081,14000
영원무역,2021-05-18,8.1169,49950
도화엔지니어링,2021-05-12,8.1224,10250
HMM,2021-05-28,8.1481,51100
SGA솔루션즈,2021-03-02,8.1967,1650
현대미포조선,2021-05-11,8.2497,97100
형지엘리트,2021-04-09,8.3019,5740
한국맥널티,2021-05-31,8.3333,13000
에이치피오,2021-05-14,8.4011,20000
신원,2021-05-21,8.4158,2190
코웰패션,2020-09-15,8.4507,6930
제이시스메디칼,2021-06-01,8.4715,5890
하이골드12호,2020-12-07,8.5106,2550
LS네트웍스,2021-05-27,8.5603,4185
인팩,2021-04-20,8.6066,13250
에스엘,2021-05-31,8.6478,34550
자이글,2021-04-28,8.6498,5150
한국쉘석유,2020-12-21,8.6556,295000
KG케미칼,2021-05-18,8.6667,32600
아세아,2021-05-11,8.6957,150000
KT서브마린,2021-05-10,8.7224,8850
태영건설,2021-05-12,8.7786,14250
진에어,2021-05-17,8.7866,26000
삼천리자전거,2021-05-20,8.805,17300
이건홀딩스,2021-04-13,8.8073,5930
동성케미컬,2021-04-28,8.8141,6790
동아엘텍,2021-04-27,8.8235,11100
매일유업,2020-06-16,8.8308,87500
대한방직,2021-01-22,8.8404,47400
삼양패키징,2021-05-13,8.8542,31350
한솔홀딩스,2021-04-26,8.9109,4950
AP시스템,2021-02-16,8.9194,31750
영원무역홀딩스,2021-05-12,8.9286,54900
HDC현대산업개발,2021-02-04,8.9527,32250
누리플렉스,2021-05-31,9.0047,11500
동성화인텍,2021-03-31,9.0226,14500
HDC,2021-05-11,9.0909,15600
동원수산,2020-12-14,9.1102,10300
선도전기,2021-04-30,9.1133,4430
현대코퍼레이션,2021-04-30,9.1346,22700
한국콜마홀딩스,2020-07-21,9.1615,35150
아세아텍,2021-05-27,9.204,4390
크라운해태홀딩스,2021-04-29,9.2369,13600
세이브존I&C,2021-04-28,9.25,4370
샘표식품,2021-06-01,9.2504,68500
한국수출포장,2021-05-17,9.2979,28800
아모그린텍,2021-01-05,9.3333,16400
GS우,2021-05-10,9.335,42750
광주신세계,2021-05-31,9.3596,222000
한국조선해양,2021-05-11,9.3645,163500
롯데정보통신,2021-01-06,9.3827,44300
비상교육,2021-05-27,9.3897,11650
메가스터디,2021-04-14,9.396,16300
동일산업,2021-05-07,9.4225,108000
해태제과식품,2021-05-17,9.434,11600
맘스터치,2021-05-14,9.4629,4280
영풍,2021-05-11,9.5306,770000
대우조선해양,2021-05-11,9.543,40750
빙그레,2020-06-15,9.5541,68800
야스,2021-04-29,9.5652,18900
다우기술,2021-04-08,9.6296,29600
노바렉스,2021-04-22,9.6452,49450
동원개발,2021-04-26,9.6573,7040
대륙제관,2021-04-27,9.6979,6900
심텍홀딩스,2021-02-16,9.7002,3110
한일시멘트,2021-05-12,9.816,179000
원익QnC,2021-04-26,9.839,30700
더네이쳐홀딩스,2021-05-11,9.8472,64700
피제이전자,2021-04-08,9.8765,8900
코프라,2021-02-03,9.8901,7000
GST,2021-04-19,9.9048,28850
사조동아원,2021-05-06,10.0,1595
한창산업,2020-10-07,10.0,9900
제이에스티나,2021-05-21,10.0156,3515
에스에이티,2021-04-27,10.0977,3380
조흥,2020-11-30,10.0985,223500
한글과컴퓨터,2020-09-15,10.101,21800
OCI,2021-04-23,10.1124,147000
골프존뉴딘홀딩스,2021-05-26,10.1136,9690
3S,2021-04-27,10.1724,3195
롯데쇼핑,2021-03-09,10.2041,135000
고려아연,2021-05-11,10.2132,491000
에스넷,2020-09-09,10.2151,8200
중앙에너비스,2021-05-13,10.2244,22100
피엔에이치테크,2021-02-15,10.2273,33950
LIG넥스원,2021-05-25,10.2362,49000
삼표시멘트,2021-04-09,10.2518,6130
패션플랫폼,2021-04-21,10.2639,1880
에이피티씨,2021-04-20,10.2662,29000
코미코,2021-04-19,10.2941,75000
셀리드,2021-05-17,10.299,99600
솔브레인,2021-04-26,10.3112,361600
하츠,2021-02-04,10.3306,13350
대상홀딩스,2021-05-13,10.3306,13350
태광,2021-05-10,10.3448,12800
LS,2021-01-08,10.3448,80000
삼호개발,2021-05-10,10.4615,7180
에이치시티,2021-04-30,10.4938,17900
감성코퍼레이션,2021-05-10,10.5263,1575
파인디앤씨,2021-04-26,10.5376,2570
TYM,2021-04-23,10.5413,1940
한솔제지,2021-04-21,10.5431,17300
뷰웍스,2021-05-17,10.5548,40850
한솔PNS,2021-04-19,10.6157,2605
코오롱인더우,2021-04-12,10.6181,34900
LS전선아시아,2020-12-18,10.6286,9680
아시아경제,2021-05-27,10.6383,6240
KISCO홀딩스,2021-04-29,10.6494,21300
에쎈테크,2021-04-26,10.6762,1555
한일홀딩스,2021-05-12,10.6762,15550
SK가스,2020-10-15,10.6838,129500
동우팜투테이블,2020-06-02,10.6944,3985
삼양통상,2021-05-10,10.7098,88900
하나머티리얼즈,2021-04-26,10.7263,49550
