NHN한국사이버결제,2020-08-31,0.4943,70346,2021-01-04,70000,-2.83,4.61,4.0,8.79,73.31
NHN한국사이버결제,2020-08-31,0.4943,70346,2021-01-05,68200,0.8,5.01,4.06,9.27,64.17
NHN한국사이버결제,2020-08-31,0.4943,70346,2021-01-06,66500,3.8,4.69,4.06,8.94,56.96
NHN한국사이버결제,2020-08-31,0.4943,70346,2021-01-13,64700,7.38,2.31,3.87,6.27,49.55
NHN한국사이버결제,2020-08-31,0.4943,70346,2021-01-22,66700,4.16,2.3,3.62,6.0,57.42
