stock,date,gap,high
삼성카드,2020-12-22,7.855,35700
아모레퍼시픽,2021-01-25,7.8556,254000
유니드,2021-02-23,7.874,68500
대성홀딩스,2021-02-08,7.9422,29900
CJ프레시웨이,2021-01-25,7.9439,23100
한국가스공사,2021-01-20,7.9511,35300
덱스터,2021-02-08,7.971,7450
SK네트웍스,2021-01-20,7.9855,5950
코텍,2020-03-05,8.0808,10700
오스템임플란트,2021-02-10,8.0851,76200
데브시스터즈,2021-02-24,8.1505,69000
S-Oil,2021-02-23,8.156,91500
KISCO홀딩스,2021-02-18,8.1633,15900
뿌리깊은나무들,2021-02-24,8.1818,1190
코오롱인더,2021-02-16,8.2569,59000
동국제강,2021-01-05,8.39,9560
코리아에셋투자증권,2020-08-05,8.396,8650
사람인에이치알,2021-02-18,8.4691,33300
한국토지신탁,2020-12-21,8.4746,2240
희림,2021-02-01,8.7008,4560
현대상사,2021-01-08,8.7079,19350
영풍,2021-02-24,8.7315,660000
한국ANKOR유전,2021-01-29,8.7613,1800
아이에스동서,2021-01-22,8.8073,59300
LF,2021-02-18,8.8235,16650
동원산업,2021-02-19,8.8292,283500
원풍,2021-02-03,8.8636,4790
KB금융,2020-11-26,8.8764,48450
진로발효,2020-03-10,8.9286,33550
이엔코퍼레이션,2021-02-19,8.9431,1340
와이엔텍,2021-02-18,8.9457,17050
극동유화,2020-12-11,9.1304,3765
인포바인,2020-03-31,9.1371,21500
삼익악기,2020-06-04,9.1483,1730
GS,2021-02-23,9.2208,42050
원익머트리얼즈,2021-01-05,9.2697,38900
아세아,2021-02-04,9.2998,99900
원익IPS,2021-01-22,9.3069,55200
피제이메탈,2020-08-04,9.3496,2690
오리온홀딩스,2020-05-15,9.3863,15150
한양증권,2021-02-08,9.4059,11050
신라교역,2021-01-21,9.5477,10900
현대미포조선,2021-01-05,9.6226,58100
BYC,2021-02-24,9.6234,393000
노드메이슨,2021-02-19,9.6491,12500
삼일,2020-12-11,9.6491,2500
인바디,2020-03-05,9.6859,20950
S&T홀딩스,2021-01-21,9.6953,19800
씨앗,2021-02-18,9.7087,7910
이엠티,2021-02-25,9.7561,4500
한국철강,2021-02-04,9.7867,8750
유화증권,2021-01-06,9.8901,2500
DB금융투자,2021-01-11,9.9476,6300
이엠텍,2021-02-22,9.9688,17650
크라운해태홀딩스,2020-09-07,10.0442,9970
디오,2021-02-15,10.0536,41050
베뉴지,2021-01-22,10.084,1965
강원랜드,2020-05-27,10.1031,26700
유비온,2021-02-24,10.1101,5500
제너셈,2021-02-04,10.1103,5990
세아홀딩스,2020-12-09,10.1877,82200
오뚜기,2020-08-12,10.1933,627000
한국금융지주,2021-02-22,10.1947,96200
모바일리더,2021-02-23,10.1996,24850
LG디스플레이,2021-02-16,10.2174,25350
한독크린텍,2021-01-20,10.274,32200
기신정기,2020-09-09,10.2999,4230
호텔신라,2021-01-18,10.3155,90900
황금에스티,2021-02-22,10.3604,9800
에스에프에이,2021-02-17,10.3851,47300
동서,2021-02-19,10.4218,44500
SPC삼립,2020-05-07,10.4749,79100
우리금융지주,2020-06-04,10.483,10750
아프리카TV,2021-02-16,10.5398,86000
태광산업,2021-02-09,10.5431,1038000
진양홀딩스,2020-07-10,10.6227,3020
모두투어,2021-01-14,10.6291,25500
크리스에프앤씨,2020-09-04,10.6426,27550
아모레G3우(전환),2020-03-05,10.6436,44700
삼성전기,2021-01-26,10.67,223000
이상네트웍스,2020-11-16,10.6809,8290
디아이,2021-02-15,10.7023,6620
미원화학,2021-01-22,10.7143,68200
현대건설기계,2020-12-11,10.7337,40750
쌍용양회,2020-12-11,10.7463,7420
엔씨소프트,2021-02-08,10.7822,1048000
삼천리,2020-09-10,10.7914,92400
삼정펄프,2021-01-11,10.8014,31800
라이온켐텍,2021-02-05,10.8387,8590
대한제강,2021-02-04,10.8527,14300
LG상사,2020-12-23,10.9057,30000
SK텔레콤,2021-01-08,10.9091,274500
리노공업,2021-02-22,10.9424,175400
하나머티리얼즈,2021-02-19,10.9551,39500
DGB금융지주,2020-11-18,10.9859,7880
동남합성,2020-12-28,10.9937,52500
티웨이홀딩스,2021-02-26,11.0,1665
피에스케이홀딩스,2021-01-25,11.138,9180
펌텍코리아,2021-02-17,11.1437,18950
롯데정보통신,2021-01-06,11.1669,44300
메디안디노스틱,2020-09-04,11.1702,62700
CJ CGV,2021-01-26,11.1722,30350
아진엑스텍,2021-02-17,11.2434,8410
유진기업,2021-01-20,11.272,5380
대현,2021-01-27,11.3744,2350
NPC,2021-02-18,11.3801,4600
이베스트투자증권,2021-01-11,11.4035,7620
삼성생명,2021-01-11,11.4796,87400
코스메카코리아,2020-08-13,11.5108,15500
위닉스,2021-02-19,11.5619,27500
현대홈쇼핑,2020-12-16,11.6162,88400
코나아이,2021-02-22,11.639,47000
NH투자증권우,2020-12-28,11.6528,9390
케이씨씨글라스,2021-02-17,11.6631,51700
두산밥캣,2021-02-15,11.747,37100
삼양통상,2020-08-18,11.7552,69400
애경유화,2021-02-22,11.7925,11850
에이치엔에스하이텍,2021-01-07,11.828,10400
동방아그로,2020-08-06,11.8721,7350
이즈미디어,2021-02-22,11.8971,17400
심텍,2021-02-16,11.9048,25850
동양생명,2021-02-23,11.9512,4590
풍산,2021-02-23,11.9887,39700
대원전선,2021-02-16,12.0,1820
한국종합기술,2021-01-28,12.0053,8490
사조동아원,2021-02-23,12.0482,1395
GS우,2020-06-19,12.0773,34800
코리안리,2020-04-17,12.0907,8900
앤씨앤,2021-02-04,12.1464,6740
원익QnC,2021-01-25,12.25,22450
한신기계,2021-02-10,12.2507,1970
S-Oil우,2021-02-16,12.2622,53100
한화시스템,2021-02-19,12.285,22850
이마트,2021-01-13,12.3167,191500
이니텍,2020-07-09,12.3711,5450
미래에셋생명,2020-09-10,12.3762,4540
디와이,2021-01-20,12.3924,6530
유니셈,2021-01-26,12.4031,14500
에스티아이,2020-07-23,12.4668,21200
잉글우드랩,2021-01-26,12.5,6300
영원무역홀딩스,2020-06-03,12.5155,45400
인선이엔티,2021-02-18,12.5506,13900
하림지주,2021-02-22,12.5571,9860
에버다임,2020-09-17,12.6033,5450
YTN,2021-01-22,12.6126,5000
한국타이어앤테크놀로지,2021-02-22,12.6173,54000
한국조선해양,2021-01-06,12.6697,124500
KCC,2021-01-26,12.6866,226500
에이루트,2020-11-13,12.6961,7900
싸이토젠,2021-01-22,12.7273,62000
까뮤이앤씨,2021-02-04,12.7941,3835
루멘스,2021-01-04,12.807,3215
케이씨,2021-02-05,12.8391,31200
KPX케미칼,2021-02-08,12.8981,70900
디스플레이텍,2021-01-25,12.9032,4900
NPC우,2020-06-19,12.9293,2795
글로벌에스엠,2021-02-09,12.931,1310
DSR제강,2021-02-17,12.9412,5760
씨큐브,2020-05-29,12.9442,8900
성창기업지주,2020-12-22,12.959,2615
효성첨단소재,2021-02-17,12.9693,331000
아시아경제,2020-10-14,12.993,2435
F&F,2021-02-18,13.0435,156000
브리지텍,2020-08-27,13.0597,4545
사조오양,2021-02-23,13.0653,11250
AK홀딩스,2021-02-24,13.0795,34150
SIMPAC,2021-02-10,13.1024,3755
사조대림,2021-02-22,13.1343,18950
인스코비,2021-02-26,13.1387,3100
잉크테크,2020-12-16,13.1579,4945
우진아이엔에스,2020-08-24,13.1613,8770
SBS콘텐츠허브,2020-06-23,13.1783,7300
알톤스포츠,2021-02-22,13.2353,5390
네오티스,2021-02-04,13.3005,4600
대명소노시즌,2021-02-17,13.3333,1530
LG생활건강,2021-01-26,13.3555,1706000
TS인베스트먼트,2020-11-25,13.3676,4410
대성에너지,2020-09-16,13.3721,5850
휴럼,2020-08-19,13.3758,17800
GKL,2020-12-11,13.4375,18150
바이오로그디바이스,2021-02-26,13.4615,2065
한국자산신탁,2020-12-22,13.5309,4405
대한화섬,2021-02-05,13.5593,134000
티케이케미칼,2021-02-02,13.5922,3510
아나패스,2020-09-09,13.6106,30050
액션스퀘어,2021-02-18,13.615,2420
케이디켐,2020-12-21,13.6364,15000
KSS해운,2020-11-12,13.6792,12050
디지아이,2021-02-08,13.6882,2990
PI첨단소재,2021-02-16,13.7457,49650
사조산업,2021-02-17,13.7662,43800
한중엔시에스,2020-09-15,13.7931,6600
광주신세계,2020-10-08,13.7931,181500
AP시스템,2021-02-16,13.7993,31750
티비씨,2020-12-03,13.8075,1360
신한지주,2020-06-04,13.8346,37850
BGF리테일,2021-01-29,13.8365,181000
안랩,2021-01-07,13.8378,105300
조선내화,2021-01-05,13.9798,90500
S&TC,2020-06-08,14.0127,17900
경남스틸,2021-02-24,14.0152,3010
서울반도체,2021-01-11,14.0351,22750
제로투세븐,2021-02-23,14.0802,11100
에이피티씨,2021-02-18,14.1791,22950
티로보틱스,2021-02-18,14.2857,12000
코오롱인더우,2021-02-02,14.3137,29150
한일현대시멘트,2021-02-16,14.3416,43850
대동공업,2021-02-23,14.3552,9400
이녹스첨단소재,2020-09-15,14.3574,53119
SJM홀딩스,2021-02-04,14.3678,3980
동성화학,2020-06-05,14.375,18300
피에스케이,2020-12-17,14.4,42900
제일연마,2021-01-15,14.4628,8310
에이원알폼,2020-05-21,14.4886,20150
동원F&B,2020-05-18,14.5038,225000
한미반도체,2021-02-19,14.5089,25650
아세아제지,2021-02-17,14.5107,50900
이랜시스,2020-10-16,14.5161,2840
일동홀딩스,2021-02-04,14.5215,17350
씨티케이코스메틱스,2020-08-13,14.527,16950
에이팩트,2021-01-06,14.5324,7960
참좋은여행,2021-01-14,14.5374,13000
윈팩,2021-01-27,14.5418,2875
서울식품,2021-02-23,14.557,543
동양파일,2021-02-09,14.5631,5900
카프로,2020-11-25,14.5808,4715
KT&G,2020-06-03,14.5967,89500
와이아이케이,2021-02-05,14.6132,8000
이노션,2021-01-08,14.658,70400
한국특수형강,2020-12-04,14.6667,2150
미창석유,2021-02-26,14.7222,82600
엘디티,2021-02-23,14.7305,4790
LG생활건강우,2020-03-05,14.7309,810000
고려아연,2020-08-07,14.742,467000
무학,2020-09-17,14.7877,7840
파트론,2021-02-18,14.7982,12800
SM Life Design,2021-02-16,14.8026,3490
테크윙,2021-01-26,14.8064,25200
레이크머티리얼즈,2021-02-18,14.8299,4220
한화생명,2021-02-23,14.8903,3665
정상제이엘에스,2020-03-03,14.9109,7090
에스제이그룹,2020-06-15,14.9194,24248
대우건설,2021-02-02,14.9228,6700
LS,2021-01-08,14.9425,80000
파워로직스,2021-01-11,14.9844,11050
SK렌터카,2021-02-17,15.0442,13000
하이트론,2021-02-09,15.0862,8010
드림시큐리티,2020-09-17,15.1586,4900
이루온,2020-04-02,15.1899,1820
동일기연,2021-02-17,15.2344,14750
캐리소프트,2021-02-22,15.2846,7090
한국패러랠,2020-03-09,15.3247,2220
덕산하이메탈,2021-01-26,15.3285,15800
JYP Ent,2020-12-03,15.3439,43600
코미코,2021-01-25,15.3448,66900
뉴트리,2020-05-18,15.3448,33450
실리콘웍스,2021-01-26,15.3731,77300
이스트소프트,2020-10-05,15.3846,10350
아이씨디,2021-02-16,15.407,19850
애경산업,2020-04-28,15.415,29200
남해화학,2020-08-10,15.4292,9950
무림페이퍼,2020-12-11,15.4362,3440
넥센,2020-05-08,15.4839,5370
신세계인터내셔날,2020-04-28,15.4856,220000
제룡전기,2021-02-18,15.5323,6620
인크로스,2021-02-18,15.5769,60100
굿센,2021-01-22,15.625,18500
삼성엔지니어링,2020-03-05,15.625,14800
대동기어,2021-01-21,15.7143,4050
동아엘텍,2020-10-13,15.7355,10150
삼성전자,2021-01-11,15.7895,96800
한전기술,2020-09-04,15.8192,20500
피에스엠씨,2021-01-12,15.8228,1830
삼일기업공사,2020-12-24,15.8235,5380
피엔티,2021-01-08,15.8416,29250
한국큐빅,2020-12-30,15.8788,4780
와이더플래닛,2021-02-15,15.8879,31000
HDC,2020-09-14,15.9091,12750
인산가,2020-09-17,15.9383,2255
대한항공,2021-02-08,15.971,31950
대한유화,2021-02-17,16.0229,405500
칩스앤미디어,2021-02-16,16.0377,18450
미원홀딩스,2021-01-08,16.0594,86000
로체시스템즈,2021-01-27,16.0828,7290
엠케이전자,2021-02-17,16.087,13350
파세코,2020-06-04,16.0991,18750
나스미디어,2021-02-18,16.1376,43900
NI스틸,2021-02-22,16.1538,3775
롯데칠성,2021-02-09,16.2281,132500
노바렉스,2020-08-10,16.2437,45800
현대건설,2021-01-12,16.25,46500
태영건설,2021-01-19,16.25,13950
이글루시큐리티,2021-02-04,16.3265,6840
삼화콘덴서,2021-01-26,16.3585,81800
스튜디오드래곤,2021-01-21,16.3749,113000
KG ETS,2021-02-23,16.3807,7460
텔레칩스,2021-02-17,16.442,21600
엘브이엠씨홀딩스,2021-01-27,16.4634,4775
유니트론텍,2020-10-14,16.4921,8900
유니켐,2020-04-29,16.4948,1695
엔피케이,2020-12-21,16.4975,2295
디와이피엔에프,2021-01-29,16.5049,30000
현대일렉트릭,2020-09-10,16.5266,20800
우노앤컴퍼니,2021-02-05,16.5584,7180
포스코엠텍,2021-02-25,16.5689,7950
켐트로닉스,2021-02-05,16.5812,34100
롯데푸드,2021-02-17,16.5992,432000
서부T&D,2021-01-07,16.6234,8980
알에스오토메이션,2021-01-25,16.6667,11550
알로이스,2021-02-03,16.6667,5600
글로벌텍스프리,2020-12-04,16.6937,3600
부국증권,2020-10-23,16.7048,25500
SJM,2021-02-04,16.7488,4740
한온시스템,2021-01-08,16.763,20200
삼현철강,2021-02-24,16.7742,5430
세아제강지주,2020-09-08,16.7982,51800
신도리코,2021-02-09,16.8675,33950
빅솔론,2020-07-23,16.8912,5640
미래에셋대우2우B,2020-08-11,16.8981,5050
지역난방공사,2020-05-18,16.9108,43900
씨엔티드림,2020-12-15,17.0103,11350
지어소프트,2021-02-17,17.0543,22650
데이터스트림즈,2021-02-16,17.0732,12000
신세계 I&C,2020-09-14,17.1004,157500
삼일씨엔에스,2021-02-04,17.1103,15400
동성화인텍,2020-11-25,17.1171,13000
삼성화재,2020-11-19,17.1271,212000
한신공영,2021-01-25,17.1271,21200
일진파워,2020-09-16,17.2023,6200
LG이노텍,2021-01-26,17.2414,238000
삼성바이오로직스,2021-01-11,17.2643,883000
SBS,2021-01-21,17.2708,27500
NH투자증권,2021-01-11,17.2727,12900
SFA반도체,2021-02-16,17.3121,10300
포스코인터내셔널,2021-02-19,17.321,25400
신일전자,2020-05-20,17.321,2540
HRS,2021-02-16,17.3633,7300
성안,2021-02-08,17.3729,1385
동아지질,2020-04-22,17.4312,19200
한국컴퓨터,2021-02-25,17.4782,4705
KMH하이텍,2021-02-26,17.5281,2615
보성파워텍,2020-10-19,17.5355,2480
와토스코리아,2021-02-04,17.5466,7570
예림당,2020-12-17,17.5788,3545
키네마스터,2021-02-26,17.603,62800
인텍플러스,2021-02-18,17.6211,26700
세이브존I&C,2020-10-12,17.7033,3690
주성엔지니어링,2021-02-15,17.734,11950
SK머티리얼즈,2020-12-29,17.7764,375000
LG화학,2021-01-14,17.8451,1050000
한컴MDS,2021-01-27,17.8808,17800
선익시스템,2021-02-16,17.8832,16150
보해양조,2020-12-09,17.8904,1140
DL,2021-02-22,17.896,97500
동아타이어,2020-08-05,17.9245,12500
이비테크,2020-11-20,17.9618,4630
화천기공,2020-05-08,17.965,37100
피에스텍,2021-02-22,17.9856,6560
세우글로벌,2021-02-25,18.0519,4545
싸이맥스,2021-01-25,18.0693,23850
고려신용정보,2020-05-18,18.1063,7110
휴스틸,2021-02-19,18.1525,11000
지란지교시큐리티,2020-05-18,18.1818,6760
미래에셋대우,2021-01-11,18.2109,11100
에스텍,2020-12-29,18.2243,12650
시디즈,2020-08-18,18.2274,70700
서흥,2020-08-20,18.2353,60300
원익홀딩스,2021-01-26,18.24,7390
심텍홀딩스,2021-02-16,18.251,3110
용평리조트,2020-05-25,18.2796,5500
롯데제과,2021-02-18,18.2927,145500
일진머티리얼즈,2021-02-18,18.4173,82300
고려시멘트,2021-02-04,18.4573,4300
제주반도체,2021-02-16,18.4664,7570
태경산업,2020-11-12,18.4725,6670
디아이티,2021-01-22,18.491,11150
CJ제일제당,2021-01-25,18.5,474000
제일기획,2020-10-15,18.509,23050
서희건설,2021-01-06,18.543,1790
피앤이솔루션,2021-01-21,18.5941,26150
케이비아이동국실업,2021-02-04,18.6047,1020
현대코퍼레이션홀딩스,2021-02-04,18.6235,14650
민앤지,2021-01-27,18.6969,20950
씨앤지하이테크,2021-01-27,18.705,16500
대양제지,2020-12-17,18.7117,3870
벽산,2021-02-04,18.7123,2950
한국쉘석유,2020-12-21,18.7123,295000
테이팩스,2021-02-18,18.7335,45000
삼성전자우,2021-01-11,18.7415,86800
대상우,2021-01-27,18.75,20900
LG유플러스,2020-05-13,18.75,14250
GST,2020-07-15,18.799,22750
CNH,2021-01-22,18.8931,3115
효성,2021-02-08,18.8986,95000
엠투아이,2021-02-18,18.9931,26000
포스코케미칼,2021-02-22,19.0323,184500
동양물산,2020-11-12,19.0323,1845
율호,2021-02-17,19.0574,2905
영우디에스피,2021-01-22,19.0678,2810
한솔홀딩스,2021-01-05,19.0743,4245
휴비츠,2020-03-03,19.1271,9280
에스에이엠티,2021-01-26,19.1571,3110
하이스틸,2021-02-26,19.1579,28300
엘오티베큠,2021-01-04,19.1617,19900
효성티앤씨,2021-02-03,19.1943,503000
우신시스템,2021-02-09,19.2,5960
농심홀딩스,2020-06-17,19.2098,87500
비아트론,2021-02-18,19.214,13650
한일철강,2021-02-26,19.2661,2600
레드캡투어,2020-08-04,19.2661,26000
대성산업,2020-07-07,19.2701,4085
이오테크닉스,2020-08-10,19.2771,128700
하이비젼시스템,2021-02-18,19.322,17600
CJ대한통운,2021-02-04,19.3252,194500
나노,2020-03-05,19.3443,1820
나이스정보통신,2020-05-15,19.3717,34200
대한방직,2021-01-22,19.3955,47400
한화3우B,2021-01-26,19.4139,16300
국순당,2021-02-08,19.4444,8600
성신양회,2020-07-27,19.469,9450
코스모화학,2021-01-21,19.5021,14400
에스넷,2020-09-09,19.5335,8200
삼성SDI,2021-02-17,19.5906,818000
정산애강,2020-07-20,19.5929,2350
대동전자,2021-02-03,19.6751,6630
현대비앤지스틸,2021-01-28,19.6833,26450
웅진씽크빅,2020-12-21,19.685,3040
코메론,2020-09-16,19.7022,10450
대신증권우,2020-12-28,19.7183,11900
코이즈,2021-02-18,19.7917,4600
대창,2021-02-17,19.7917,2300
제룡산업,2020-12-17,19.8068,7440
삼영전자,2021-02-04,19.8113,12700
원방테크,2020-12-21,19.833,57400
유니테스트,2021-01-11,19.8364,29300
삼성에스디에스,2021-01-08,19.8433,229500
인팩,2021-02-16,19.8454,9300
미래나노텍,2021-02-10,19.871,4645
대륙제관,2021-01-07,19.8789,5940
에스트래픽,2021-02-16,19.9262,6500
미원상사,2021-02-22,19.9357,186500
뉴프라이드,2020-03-05,19.9442,860
대신증권2우B,2020-12-28,19.9789,11350
아세아시멘트,2021-02-04,20.0,105000
한솔테크닉스,2021-01-19,20.0407,11800
인텔리안테크,2021-02-22,20.0492,97600
아남전자,2020-12-30,20.1238,3880
삼영무역,2020-03-11,20.1413,17000
패션플랫폼,2021-02-19,20.1439,1670
대림제지,2021-02-16,20.1581,15200
이도바이오,2020-11-24,20.1717,28000
지투알,2020-05-04,20.1852,6490
화성밸브,2020-06-04,20.2109,6840
삼보모터스,2021-01-20,20.2171,8860
쿠쿠홈시스,2020-08-21,20.2219,48750
에스에스알,2020-05-18,20.2361,7130
바다로19호,2020-03-03,20.2559,2820
대덕전자,2021-02-16,20.2749,17500
삼익THK,2020-09-21,20.3252,14800
HDC현대산업개발,2021-02-04,20.3358,32250
SM C&C,2020-07-03,20.4204,2005
대창스틸,2021-01-13,20.4771,3030
신세계푸드,2020-05-14,20.4893,78800
연우,2021-01-26,20.5128,30550
한미글로벌,2021-02-18,20.5853,11950
SGA,2020-12-08,20.5882,1230
고려제강,2021-02-25,20.6061,19900
대우조선해양,2020-06-02,20.6287,30700
CJ4우(전환),2021-01-15,20.6612,87600
푸드나무,2020-08-11,20.6897,31500
미래에셋대우우,2020-08-11,20.6932,5920
서진오토모티브,2020-10-23,20.6957,3470
광전자,2020-10-21,20.7317,2970
휴켐스,2020-11-09,20.7424,27650
이구산업,2021-02-17,20.7641,3635
이랜텍,2021-01-07,20.776,9650
코아스,2021-01-18,20.7792,1395
KCC건설,2021-01-21,20.8333,9860
디에이치피코리아,2020-12-21,20.844,9450
DB,2021-01-27,20.8477,1055
HDC아이콘트롤스,2021-01-26,20.8678,11700
삼성중공업,2020-06-04,20.8841,7930
엠에스씨,2020-10-08,20.8925,5960
선창산업,2020-10-14,20.8939,5410
동국제약,2020-09-10,20.903,36150
현대차,2021-01-11,20.9205,289000
한국경제TV,2021-01-26,20.9677,6750
게임빌,2021-02-16,20.9677,45000
기업은행,2020-06-04,20.9774,10150
도이치모터스,2020-05-26,21.0154,7866
디티앤씨,2021-02-16,21.0674,8620
현대중공업지주,2020-06-02,21.0721,327500
KC산업,2020-03-24,21.0856,2900
태양,2021-02-05,21.0856,11600
해성산업,2020-05-08,21.097,14350
엔솔바이오사이언스,2021-02-10,21.1082,22950
경동도시가스,2020-09-16,21.123,22650
넥스턴,2021-02-16,21.147,16900
금강공업,2021-01-11,21.1881,6120
EG,2021-01-19,21.1982,13150
포스코강판,2021-02-25,21.2662,37350
상신이디피,2021-01-21,21.2766,17100
한국항공우주,2021-02-09,21.3018,41000
계룡건설,2021-01-21,21.3028,34450
샘표식품,2021-01-11,21.3389,58000
드림어스컴퍼니,2020-12-11,21.3462,6310
신흥에스이씨,2021-01-11,21.3508,55700
휠라홀딩스,2021-01-13,21.375,48550
에스피지,2021-01-25,21.3808,10900
국보디자인,2021-02-02,21.4106,24100
코스맥스,2020-10-12,21.4286,127500
현대글로비스,2021-01-25,21.447,235000
다믈멀티미디어,2020-12-29,21.4815,4100
야스,2020-06-08,21.4815,16400
인탑스,2021-02-19,21.5107,37000
현대차2우B,2021-01-11,21.5311,127000
서울가스,2020-12-14,21.5645,115000
DL우,2021-01-25,21.5686,49600
코웰패션,2020-09-15,21.5789,6930
지누스,2021-01-26,21.6069,112000
서연이화,2020-12-09,21.618,9170
와이지-원,2020-11-25,21.6667,7300
대상,2020-08-31,21.6867,30300
디엠티,2021-02-16,21.6912,3310
예선테크,2021-02-05,21.7213,2970
엔케이,2021-01-22,21.7228,1625
현대제철,2021-01-08,21.7445,49550
멀티캠퍼스,2020-10-26,21.7666,38600
엠씨넥스,2021-02-04,21.7949,66500
디지캡,2020-08-27,21.8014,5950
대상홀딩스우,2020-08-31,21.8027,10000
유진로봇,2021-02-18,21.8263,5470
아즈텍WB,2021-01-15,21.8341,2790
CJ우,2021-01-25,21.8349,66400
센트럴바이오,2021-01-06,21.8519,3290
우리종금,2021-02-17,21.875,780
우리손에프앤지,2020-06-02,21.8824,2590
대동스틸,2020-05-26,21.9048,6400
맵스리얼티1,2020-03-10,21.9451,4890
한국단자,2021-02-08,21.9822,96000
코스모신소재,2021-02-19,22.0207,23550
신송홀딩스,2020-12-17,22.0297,4930
만호제강,2021-01-13,22.0708,22400
삼양옵틱스,2020-04-20,22.0736,10950
SNK,2021-02-19,22.1014,33700
솔본,2021-02-26,22.1216,9440
비에이치아이,2021-01-19,22.1223,3395
아가방컴퍼니,2020-03-06,22.1252,4195
미래컴퍼니,2021-01-14,22.1261,49400
세하,2021-02-17,22.1574,2095
GS건설,2021-01-20,22.1622,45200
시그넷이브이,2021-01-15,22.1818,33600
참엔지니어링,2021-01-20,22.1843,1790
휴비스,2020-08-31,22.2084,9850
아주IB투자,2020-12-03,22.2086,4980
한일홀딩스,2020-12-18,22.2222,13200
